Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:07,100,-6.8239,-0.1601,1.4819,2.7766,0.0852,0.7101,0.2883,1.4397,2.8284,0.2224
0:00:12,200,-5.9434,-1.4264,1.3324,2.7066,0.0548,1.4558,0.1768,1.3614,2.7438,0.1679
0:00:16,300,-5.8099,0.0973,1.3881,2.6702,0.0519,-0.6003,0.1459,1.4056,2.6722,0.1546
0:00:21,400,0.4160,-3.7503,1.3718,2.7142,0.0271,2.9026,0.1140,1.3737,2.7231,0.1222
0:00:25,500,-3.5849,-0.7765,1.3106,2.7116,0.0397,0.8995,0.0981,1.3326,2.6971,0.1188
0:00:29,600,-3.8850,-0.3760,1.3323,2.7007,0.0268,0.4735,0.1171,1.3460,2.7101,0.1535
0:00:34,700,-1.9591,-2.0196,1.2992,2.6952,0.0152,1.8124,0.0832,1.3467,2.7268,0.1162
0:00:39,800,-3.0589,-1.5123,1.2662,2.6874,0.0412,0.8462,0.0918,1.3332,2.6747,0.1069
0:00:43,900,-1.8733,-2.0383,1.1552,2.6697,0.0176,2.0680,0.1029,1.4781,2.7085,0.1415
0:00:48,1000,-2.1505,-1.6173,1.1558,2.7140,0.0238,1.4933,0.0934,1.3009,2.6913,0.1116
0:01:14,1100,-2.5063,-1.5905,0.8959,2.7292,0.0371,1.3711,0.1088,1.0109,2.7352,0.1156
0:01:18,1200,-2.2641,-1.5193,1.0092,2.7017,0.0224,1.6068,0.0919,1.0725,2.7094,0.1477
0:01:23,1300,-1.7256,-1.6966,1.5897,2.7395,0.0137,1.9761,0.1014,0.9462,2.7270,0.1441
0:01:27,1400,-2.4623,-0.8753,0.7601,2.6964,0.0309,0.8034,0.1120,1.0516,2.7130,0.1327
0:01:32,1500,-2.4502,-1.1882,0.9214,2.7022,0.0229,1.2129,0.0939,1.0104,2.6853,0.1409
0:01:37,1600,-1.9061,-0.7970,1.1986,2.7206,0.0142,1.1518,0.0761,1.1194,2.7328,0.1296
0:01:41,1700,-1.2921,-1.6380,0.8619,2.7436,0.0185,1.5631,0.0824,0.8958,2.7108,0.0715
0:01:46,1800,-2.4783,-0.9294,0.9062,2.7683,0.0197,1.0032,0.0864,1.0004,2.7509,0.1514
0:01:50,1900,-2.1011,-1.6294,1.0378,2.6834,0.0405,1.5896,0.0754,1.0030,2.6973,0.1457
0:01:55,2000,-1.1923,-1.1857,0.7556,2.6439,0.0125,1.2650,0.0944,0.7816,2.6561,0.1252
0:02:22,2100,-1.6300,-1.7417,0.9835,2.7250,0.0260,1.5866,0.0789,0.8233,2.7466,0.1501
0:02:26,2200,-1.8162,-0.8676,0.9143,2.6646,0.0051,0.6240,0.0902,0.5843,2.6802,0.1452
