source,domain,accuracy,loss
WAL,15,0.24,12.40009880065918
WAL,16,0.6666666666666666,1.4607086181640625
WAL,17,0.7735849056603774,1.8684672117233276
WAL,18,0.7222222222222222,3.4424707889556885
WAL,19,0.7592592592592593,2.1204795837402344
WAL,20,0.7450980392156863,1.0904510021209717
WAL,21,0.7659574468085106,1.4197951555252075
WAL,22,0.48148148148148145,4.1884446144104
WAL,23,0.7692307692307693,3.2353973388671875
WAL,24,0.6274509803921569,1.360352873802185
WAL,25,0.7592592592592593,2.59389328956604
WAL,26,0.6904761904761905,0.7903614044189453
WAL,27,0.7592592592592593,4.837764263153076
WAL,28,0.8095238095238095,0.8640562891960144
WAL,29,0.5714285714285714,2.9229352474212646
WAL,30,0.42,4.985569000244141
WAL,31,0.8372093023255814,1.5355850458145142
WAL,32,0.6730769230769231,1.986021637916565
WAL,33,0.8181818181818182,1.3428611755371094
WAL,34,0.5714285714285714,2.740020513534546
WAL,35,0.9166666666666666,0.2076345533132553
WAL,36,0.813953488372093,1.2903704643249512
WAL,37,0.7857142857142857,0.7716418504714966
WAL,38,0.48936170212765956,6.303479194641113
WAL,39,0.4074074074074074,12.305506706237793
WAL,40,0.6818181818181818,1.4864059686660767
WAL,41,0.6666666666666666,6.851146697998047
WAL,42,0.8478260869565217,2.7209970951080322
WAL,43,0.5476190476190477,7.31746768951416
WAL,44,0.8333333333333334,1.6076098680496216
WAL,45,0.75,0.9727122783660889
WAL,46,0.8125,1.8117133378982544
WAL,47,0.8409090909090909,0.9386821389198303
WAL,48,0.7083333333333334,1.884893774986267
WAL,49,0.8113207547169812,0.8022342920303345
WAL,50,0.6666666666666666,1.5532011985778809
WAL,51,0.6521739130434783,2.382962703704834
WAL,52,0.8571428571428571,0.9493973851203918
WAL,53,0.7708333333333334,1.0163917541503906
WAL,54,0.7619047619047619,1.298691987991333
WAL,55,0.9387755102040817,0.14897757768630981
WAL,56,0.8095238095238095,1.0295381546020508
WAL,57,0.6190476190476191,1.7903249263763428
WAL,58,0.868421052631579,1.9410256147384644
WAL,59,0.813953488372093,0.588004469871521
WAL,60,0.425531914893617,14.175464630126953
WAL,61,0.6595744680851063,1.6770284175872803
WAL,62,0.851063829787234,0.3686008155345917
WAL,63,0.7857142857142857,1.279109239578247
WAL,64,0.8571428571428571,0.5657885670661926
WAL,65,0.32,9.795153617858887
WAL,66,0.11904761904761904,13.947826385498047
WAL,67,0.5952380952380952,2.7487850189208984
WAL,68,0.7209302325581395,1.0942492485046387
WAL,69,0.23809523809523808,3.571220874786377
WAL,70,0.7619047619047619,3.023763656616211
WAL,71,0.8636363636363636,0.9080461263656616
WAL,72,0.8571428571428571,0.2929907441139221
WAL,73,0.17073170731707318,14.072365760803223
WAL,74,0.7428571428571429,2.8308663368225098
WAL,75,0.7380952380952381,1.0437649488449097
