Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_trts,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_trts,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom
1:22:10,11000,100000,0.103927,0.067645,0.025511,0.066985,0.079248,0.021201,0.229835,0.086393,1.134861,0.064235,0.054448,0.243830,0.024366,0.222292,0.034983,1.174104,0.062488,0.053782,0.082561,0.015090,0.000000,0.099980
1:22:56,11100,100000,0.125515,0.094134,0.032054,0.089948,0.050225,0.019444,0.269566,0.028605,0.833728,0.047121,0.042588,0.227353,0.020419,0.241615,0.013801,0.430811,0.047445,0.042271,0.053834,0.012724,0.000000,0.099980
1:23:28,11200,100000,0.113698,0.110627,0.034730,0.063460,0.104383,0.022743,0.208857,0.021371,0.647732,0.070697,0.060928,0.228393,0.022616,0.205314,0.000405,0.342008,0.067755,0.060385,0.065866,0.019665,0.000000,0.099980
1:24:00,11300,100000,0.090281,0.097239,0.025404,0.070620,0.095315,0.023413,0.219384,1.028720,0.268927,0.062303,0.052962,0.208927,0.016353,0.209163,0.135044,1.222929,0.062477,0.053545,0.042629,0.011705,0.000000,0.099980
1:24:33,11400,100000,0.142381,0.142744,0.021416,0.067497,0.103603,0.017621,0.218049,2.492516,1.044704,0.057459,0.049846,0.202333,0.021732,0.221016,0.000396,0.945823,0.057516,0.052860,0.076792,0.012360,0.000000,0.099980
1:25:04,11500,100000,0.111445,0.117649,0.020630,0.087217,0.107156,0.017830,0.180346,0.842101,2.143770,0.059669,0.045665,0.194657,0.018013,0.166500,0.002979,0.840109,0.061551,0.051698,0.053889,0.016962,0.000000,0.099980
1:25:50,11600,100000,0.151875,0.087686,0.022004,0.088740,0.092542,0.018587,0.215614,0.506659,1.522853,0.064787,0.055234,0.202658,0.023682,0.211065,0.000463,3.744730,0.066060,0.056278,0.035668,0.014043,0.000000,0.099980
1:26:22,11700,100000,0.086135,0.092071,0.030566,0.074242,0.081879,0.027928,0.231713,0.738508,0.368332,0.064555,0.055879,0.244877,0.024202,0.215957,0.002870,0.535262,0.063921,0.058146,0.055897,0.019717,0.000000,0.099980
1:27:16,11800,100000,0.106613,0.090482,0.034970,0.077253,0.073010,0.028364,0.212341,1.074103,0.266537,0.065317,0.048394,0.229180,0.027719,0.197626,0.753388,0.001167,0.064372,0.052093,0.071110,0.010414,0.000000,0.099980
1:27:48,11900,100000,0.127125,0.088925,0.022150,0.098673,0.082134,0.017412,0.210510,0.000944,0.223422,0.046333,0.039934,0.191957,0.023901,0.197766,0.000393,0.360147,0.045620,0.039506,0.059630,0.021559,0.000000,0.099980
1:28:20,12000,100000,0.080571,0.102158,0.030986,0.059978,0.072786,0.021740,0.226894,0.584888,0.107040,0.066944,0.049370,0.233724,0.022997,0.199044,0.124870,0.725920,0.068470,0.047734,0.055228,0.020077,0.000000,0.099980
1:31:52,12100,100000,0.121069,0.116414,0.018748,0.091719,0.104760,0.018839,0.184684,0.147399,0.896563,0.053634,0.043982,0.200564,0.020711,0.174594,0.003710,0.560721,0.049939,0.043406,0.060890,0.012561,0.000000,0.099980
1:32:23,12200,100000,0.080449,0.135108,0.025398,0.111422,0.065063,0.025546,0.191166,0.001491,1.202116,0.046755,0.043941,0.206780,0.017709,0.173045,0.005248,0.771337,0.045725,0.043123,0.042185,0.015684,0.000000,0.099980
1:32:55,12300,100000,0.070913,0.074252,0.029331,0.047703,0.059417,0.023676,0.272553,0.020349,1.785533,0.069396,0.054602,0.200278,0.021189,0.263169,0.008609,2.127209,0.069004,0.053090,0.049036,0.012077,0.000000,0.099980
1:33:28,12400,100000,0.085886,0.101657,0.031520,0.089749,0.072074,0.024605,0.243223,1.174147,0.699361,0.053800,0.047468,0.175411,0.025834,0.227964,0.438404,1.411107,0.058364,0.048939,0.079458,0.023037,0.000000,0.099980
1:34:00,12500,100000,0.115164,0.106489,0.024291,0.099738,0.050666,0.021363,0.244997,1.322796,0.734565,0.059927,0.047975,0.204929,0.020269,0.221644,0.000982,0.849987,0.056527,0.047872,0.055075,0.014932,0.000000,0.099980
1:34:44,12600,100000,0.088358,0.125198,0.025273,0.116813,0.054682,0.024208,0.172689,0.489971,0.631119,0.065490,0.051874,0.210875,0.024593,0.159284,0.073305,0.725031,0.069970,0.055321,0.061125,0.024994,0.000000,0.099980
1:35:17,12700,100000,0.127682,0.078731,0.023771,0.061932,0.133856,0.018703,0.205699,0.966183,0.888833,0.044692,0.040955,0.219331,0.017051,0.191804,1.120249,0.239682,0.047123,0.042741,0.069725,0.016716,0.000000,0.099980
1:36:11,12800,100000,0.098218,0.102512,0.027141,0.082517,0.069523,0.023612,0.265833,0.024258,1.823385,0.060068,0.052328,0.188430,0.026349,0.247282,0.000092,1.218645,0.059790,0.050798,0.048391,0.017183,0.000000,0.099980
1:36:42,12900,100000,0.098299,0.091451,0.028316,0.062961,0.069618,0.017756,0.251457,0.002163,0.803965,0.055684,0.050046,0.202949,0.018514,0.248364,0.012785,0.468741,0.054409,0.049411,0.040439,0.016927,0.000000,0.099980
1:37:14,13000,100000,0.137279,0.086130,0.025922,0.060665,0.132807,0.020809,0.220085,0.026480,0.819099,0.073094,0.057829,0.206965,0.021592,0.217142,0.000154,0.779203,0.068354,0.055951,0.041599,0.015374,0.000000,0.099980
1:38:01,13100,100000,0.166083,0.058704,0.018117,0.070704,0.113122,0.012918,0.209582,0.298864,0.066073,0.050029,0.044166,0.185422,0.025459,0.202535,0.617873,0.224856,0.051376,0.044077,0.073494,0.018278,0.000000,0.099980
1:38:32,13200,100000,0.093668,0.088935,0.024815,0.070652,0.077122,0.022524,0.218597,0.000051,1.274665,0.064032,0.047920,0.188026,0.020118,0.212057,0.001177,1.352849,0.066124,0.047066,0.057647,0.017875,0.000000,0.099980
1:39:05,13300,100000,0.118138,0.081660,0.025894,0.059051,0.087109,0.020088,0.304905,0.708338,0.436566,0.061947,0.049466,0.201596,0.022600,0.257799,0.032404,0.780158,0.057992,0.048682,0.067720,0.013362,0.000000,0.099980
1:39:37,13400,100000,0.122897,0.073403,0.019373,0.089105,0.044098,0.020274,0.240935,0.213221,0.407235,0.061867,0.047499,0.199833,0.031741,0.231368,0.100886,0.258300,0.058427,0.048614,0.056558,0.019356,0.000000,0.099980
1:40:09,13500,100000,0.104723,0.086166,0.025775,0.085694,0.079547,0.022162,0.228858,0.005731,0.121894,0.049365,0.042933,0.177553,0.020297,0.208406,0.000241,0.082378,0.047811,0.042359,0.052943,0.018621,0.000000,0.099980
1:40:54,13600,100000,0.063799,0.141583,0.019845,0.098969,0.075439,0.023717,0.184982,0.294742,0.850131,0.056734,0.050764,0.196367,0.021422,0.163766,2.912644,0.620900,0.058370,0.051781,0.069008,0.017964,0.000000,0.099980
1:41:48,13700,100000,0.127985,0.127485,0.021585,0.078793,0.123061,0.016630,0.178049,0.000091,0.959849,0.042036,0.035877,0.195869,0.016571,0.175349,0.000167,1.670072,0.039707,0.034849,0.035123,0.015153,0.000000,0.099980
1:42:21,13800,100000,0.103874,0.110518,0.027136,0.076689,0.090729,0.026365,0.180833,0.000305,1.293384,0.063789,0.050977,0.191715,0.025830,0.185473,0.000046,1.807983,0.060708,0.050011,0.072628,0.011675,0.000000,0.099980
1:42:52,13900,100000,0.091256,0.159215,0.018146,0.058066,0.115263,0.014804,0.200782,0.173976,1.102136,0.074062,0.061598,0.182733,0.022957,0.193152,0.010321,1.251161,0.066896,0.059826,0.055691,0.012853,0.000000,0.099980
1:43:25,14000,100000,0.102846,0.084346,0.024816,0.087211,0.067862,0.023618,0.202693,0.062481,0.948522,0.051983,0.044540,0.180627,0.021815,0.187228,0.000119,0.223421,0.049229,0.043023,0.053040,0.020580,0.000000,0.099980
1:46:55,14100,100000,0.107960,0.089450,0.019473,0.080760,0.096277,0.022065,0.210777,0.001192,1.671430,0.048552,0.044571,0.179234,0.017462,0.199459,0.029586,0.994230,0.048958,0.044583,0.062988,0.013386,0.000000,0.099980
1:47:26,14200,100000,0.096754,0.120058,0.021607,0.109393,0.100206,0.021687,0.154353,1.929060,0.444414,0.040120,0.036115,0.191435,0.015177,0.153414,0.421782,0.315596,0.043061,0.039627,0.052032,0.012288,0.000000,0.099980
1:47:59,14300,100000,0.110695,0.082016,0.028384,0.079473,0.088544,0.024241,0.212416,0.375742,0.108053,0.058192,0.047965,0.186670,0.019381,0.202459,0.030899,0.701068,0.056913,0.048867,0.044011,0.019977,0.000000,0.099980
1:48:31,14400,100000,0.116111,0.105414,0.025209,0.099164,0.088163,0.021799,0.178474,0.111700,0.405059,0.049982,0.043627,0.184841,0.021606,0.173482,0.001441,0.423714,0.054880,0.044948,0.042767,0.018127,0.000000,0.099980
1:49:03,14500,100000,0.079656,0.089619,0.022602,0.042206,0.079512,0.018549,0.265396,0.016752,0.297464,0.058727,0.045305,0.181457,0.014741,0.266264,0.000006,1.196423,0.057606,0.044423,0.049275,0.016911,0.000000,0.099980
1:49:48,14600,100000,0.077297,0.117614,0.013974,0.098403,0.076150,0.018315,0.198895,0.042128,0.422436,0.049550,0.040658,0.197207,0.021672,0.183268,0.004678,0.416058,0.049206,0.040952,0.052084,0.020110,0.000000,0.099980
1:50:42,14700,100000,0.107146,0.063829,0.021131,0.057471,0.081350,0.018677,0.289057,0.001430,0.105695,0.071853,0.052902,0.177424,0.020446,0.280162,0.000032,0.161469,0.070717,0.051590,0.030717,0.013894,0.000000,0.099980
1:51:13,14800,100000,0.122133,0.095524,0.030779,0.067803,0.109025,0.025796,0.202540,0.002519,0.429050,0.053850,0.045506,0.201456,0.018681,0.189428,0.002286,0.235324,0.050837,0.045061,0.042255,0.013177,0.000000,0.099980
1:51:45,14900,100000,0.109688,0.128879,0.019742,0.109131,0.056533,0.020944,0.179143,0.021143,0.080527,0.059307,0.051484,0.149670,0.022579,0.176786,0.043026,0.014844,0.057627,0.050695,0.039362,0.019454,0.000000,0.099980
1:52:17,15000,100000,0.103354,0.087807,0.023719,0.077880,0.094836,0.021671,0.196737,0.346058,0.730983,0.047982,0.039756,0.172876,0.014866,0.183292,0.041011,0.903888,0.048546,0.041076,0.086028,0.018554,0.000000,0.099980
1:53:03,15100,100000,0.113774,0.098647,0.023902,0.089635,0.100292,0.020695,0.202432,0.000331,0.456726,0.049427,0.042790,0.162107,0.028147,0.189419,0.000122,0.400078,0.048072,0.042259,0.033285,0.018325,0.000000,0.099980
1:53:36,15200,100000,0.115349,0.099029,0.027326,0.090897,0.083784,0.022674,0.204319,0.065317,1.135549,0.054058,0.042604,0.176869,0.020737,0.189592,0.000472,0.054007,0.049104,0.041277,0.051683,0.019007,0.000000,0.099980
1:54:08,15300,100000,0.108240,0.125676,0.019780,0.093259,0.075336,0.016718,0.228183,3.459317,1.494582,0.054753,0.047584,0.166030,0.017487,0.210158,0.170184,0.736352,0.057678,0.048521,0.043794,0.012514,0.000000,0.099980
1:54:40,15400,100000,0.115032,0.100553,0.023040,0.066017,0.077596,0.017234,0.243388,0.000006,1.076993,0.062856,0.048492,0.195451,0.017201,0.233868,0.000018,0.115260,0.057080,0.048179,0.052231,0.015245,0.000000,0.099980
1:55:12,15500,100000,0.099282,0.056334,0.025624,0.047266,0.078135,0.019376,0.296174,0.027840,3.144063,0.060078,0.054804,0.166861,0.024246,0.293595,0.000049,2.013613,0.060410,0.054796,0.039113,0.012773,0.000000,0.099980
1:55:58,15600,100000,0.098284,0.084138,0.023387,0.090124,0.067124,0.024453,0.199692,0.000081,0.675199,0.060081,0.048855,0.154862,0.027238,0.192789,0.000231,0.234253,0.057441,0.047592,0.036062,0.012596,0.000000,0.099980
1:56:53,15700,100000,0.124631,0.115754,0.021617,0.103418,0.059095,0.013052,0.212618,0.002539,0.191815,0.062937,0.053095,0.183232,0.039226,0.197651,0.000299,0.065958,0.062042,0.052253,0.038548,0.021588,0.000000,0.099980
1:57:24,15800,100000,0.097590,0.124830,0.028662,0.104011,0.081359,0.021757,0.176174,0.002307,0.527818,0.057210,0.046077,0.156093,0.017679,0.174374,0.000233,0.161205,0.054391,0.046055,0.038474,0.012725,0.000000,0.099980
1:57:57,15900,100000,0.135885,0.114982,0.023679,0.095805,0.088036,0.019208,0.210490,0.505512,1.412547,0.069884,0.055008,0.180118,0.016236,0.192205,0.571547,0.337545,0.073797,0.053865,0.040997,0.015793,0.000000,0.099980
1:58:29,16000,100000,0.112156,0.090093,0.024976,0.078960,0.092674,0.020280,0.213011,0.169455,2.035687,0.049025,0.040388,0.182055,0.018875,0.206405,0.004076,1.668514,0.047769,0.039930,0.051473,0.014421,0.000000,0.099980
2:02:01,16100,100000,0.129804,0.087025,0.018626,0.075960,0.081366,0.016797,0.238212,0.282151,0.055182,0.048252,0.039866,0.153013,0.021994,0.223436,0.025663,0.581651,0.046239,0.040564,0.083319,0.016896,0.000000,0.099980
2:02:33,16200,100000,0.112007,0.102830,0.022586,0.063338,0.094205,0.014468,0.210105,0.002200,1.374925,0.057873,0.046073,0.174263,0.023427,0.209153,0.001659,1.608835,0.053832,0.045876,0.037366,0.012972,0.000000,0.099980
2:03:04,16300,100000,0.089155,0.071201,0.018141,0.079146,0.062833,0.015940,0.232909,0.011710,1.098413,0.064445,0.053532,0.191366,0.018203,0.230694,0.001425,1.060037,0.062581,0.052628,0.036260,0.014606,0.000000,0.099980
2:03:37,16400,100000,0.134561,0.081259,0.020034,0.081927,0.101548,0.019468,0.177964,0.048398,0.297200,0.053898,0.047151,0.167575,0.017182,0.177871,0.028795,0.413265,0.053933,0.046617,0.039065,0.015273,0.000000,0.099980
2:04:09,16500,100000,0.120688,0.070222,0.024735,0.070749,0.089696,0.020116,0.224589,0.181999,2.670808,0.060357,0.044927,0.144820,0.016552,0.219423,0.114664,0.829215,0.053042,0.044563,0.026863,0.015671,0.000000,0.099980
2:04:54,16600,100000,0.104268,0.110338,0.024300,0.077099,0.100775,0.018828,0.194000,0.002569,1.206349,0.057815,0.046530,0.163361,0.016698,0.185175,0.001458,1.379660,0.053474,0.044716,0.041890,0.015092,0.000000,0.099980
2:05:49,16700,100000,0.100789,0.145995,0.017927,0.103880,0.102163,0.018001,0.166305,0.009991,0.277317,0.053163,0.044263,0.194464,0.017773,0.158556,0.001227,0.077094,0.049944,0.043018,0.038632,0.016617,0.000000,0.099980
2:06:22,16800,100000,0.123451,0.108974,0.021579,0.099380,0.085947,0.016910,0.243378,0.229267,0.724675,0.049959,0.042691,0.167023,0.026349,0.216976,0.097781,0.362889,0.051974,0.043172,0.040609,0.011308,0.000000,0.099980
2:06:53,16900,100000,0.062862,0.107368,0.014838,0.063572,0.057477,0.013059,0.266442,0.000473,1.922592,0.058347,0.046705,0.160267,0.016738,0.261232,0.000093,1.311643,0.055265,0.046201,0.066918,0.022284,0.000000,0.099980
2:07:25,17000,100000,0.113528,0.086569,0.025999,0.093225,0.090293,0.024147,0.208746,0.073118,0.280760,0.062723,0.054153,0.178288,0.020683,0.193726,0.010055,0.375190,0.061426,0.054185,0.036258,0.014811,0.000000,0.099980
2:08:12,17100,100000,0.118112,0.098014,0.018502,0.092829,0.108479,0.020174,0.181602,0.001154,0.177459,0.046278,0.039705,0.147273,0.015215,0.177495,0.000165,0.048883,0.042943,0.038677,0.028258,0.015029,0.000000,0.099980
2:08:44,17200,100000,0.076132,0.139269,0.019386,0.084715,0.090816,0.018800,0.199839,0.009417,0.225619,0.058035,0.051978,0.181730,0.020110,0.193237,0.018061,0.150976,0.056091,0.050987,0.067386,0.017181,0.000000,0.099980
2:09:16,17300,100000,0.064852,0.126337,0.013494,0.082091,0.096312,0.013864,0.206931,0.484044,0.665678,0.039803,0.031908,0.149574,0.015770,0.192848,0.045098,0.070310,0.039268,0.033175,0.055235,0.012822,0.000000,0.099980
2:09:49,17400,100000,0.205418,0.099598,0.013996,0.112062,0.110911,0.014112,0.178547,0.004405,0.979649,0.045430,0.040179,0.161499,0.016994,0.170013,0.001448,0.232807,0.044087,0.039698,0.039099,0.013901,0.000000,0.099980
2:10:21,17500,100000,0.125015,0.103717,0.020408,0.098261,0.081053,0.018084,0.212930,0.387911,0.538615,0.064153,0.053240,0.177898,0.026641,0.191774,0.000218,0.436807,0.061737,0.053007,0.066114,0.014153,0.000000,0.099980
2:11:06,17600,100000,0.103374,0.106965,0.020040,0.118661,0.069632,0.017400,0.192358,0.442465,0.016428,0.057266,0.047989,0.165467,0.018887,0.185318,0.001885,0.003185,0.056422,0.049664,0.088377,0.016312,0.000000,0.099980
2:12:00,17700,100000,0.094482,0.103879,0.016025,0.079265,0.086102,0.014190,0.182413,0.000104,1.513090,0.048698,0.040584,0.160640,0.022445,0.190365,0.001716,1.106587,0.045885,0.040069,0.034288,0.016001,0.000000,0.099980
2:12:33,17800,100000,0.100783,0.118331,0.015873,0.082478,0.077105,0.016158,0.218560,0.000062,0.044792,0.056791,0.046993,0.142985,0.018115,0.213591,0.000033,0.362963,0.054157,0.046299,0.024424,0.013255,0.000000,0.099980
2:13:04,17900,100000,0.120040,0.085101,0.019276,0.081268,0.100988,0.019679,0.203522,0.002707,1.188866,0.052126,0.044558,0.147882,0.018402,0.182907,0.000128,0.793193,0.048747,0.043049,0.052689,0.013641,0.000000,0.099980
2:13:37,18000,100000,0.109054,0.080303,0.022910,0.071601,0.087755,0.021877,0.223481,0.000017,0.834232,0.059607,0.047628,0.177381,0.018142,0.209828,0.000159,1.435705,0.056535,0.046524,0.031976,0.020848,0.000000,0.099980
2:17:07,18100,100000,0.103526,0.119896,0.024272,0.099223,0.103565,0.022086,0.167962,0.000006,0.719566,0.056543,0.043660,0.174735,0.022729,0.154133,0.000001,0.006355,0.051304,0.042372,0.028446,0.012706,0.000000,0.099980
2:17:39,18200,100000,0.106787,0.094997,0.019386,0.084745,0.082964,0.016292,0.215181,0.070958,0.125023,0.044980,0.039469,0.150739,0.018074,0.200411,0.001103,0.054582,0.045169,0.039186,0.032181,0.013498,0.000000,0.099980
2:18:11,18300,100000,0.079985,0.120475,0.015991,0.106851,0.072877,0.012777,0.194003,0.000150,0.431750,0.050234,0.042081,0.148671,0.017795,0.186170,0.002051,0.164434,0.048536,0.040983,0.027480,0.015603,0.000000,0.099980
2:18:44,18400,100000,0.109958,0.091880,0.016696,0.088695,0.098070,0.017953,0.184401,0.010495,0.489091,0.046324,0.040633,0.162620,0.024175,0.177895,0.000981,1.131938,0.045642,0.040233,0.038312,0.014188,0.000000,0.099980
2:19:16,18500,100000,0.103907,0.079268,0.018940,0.065661,0.085042,0.015575,0.242153,0.893766,0.725046,0.051367,0.043567,0.153152,0.019934,0.237912,0.000302,0.595240,0.049610,0.041902,0.034613,0.015806,0.000000,0.099980
2:20:21,18600,100000,0.089100,0.171800,0.013930,0.125049,0.088914,0.013254,0.167474,0.982823,0.046641,0.042746,0.035465,0.167962,0.015395,0.164623,0.156315,0.009106,0.043967,0.037316,0.083623,0.015799,0.000000,0.099980
2:20:54,18700,100000,0.137305,0.095045,0.019264,0.060373,0.092139,0.015774,0.214939,0.108038,4.186939,0.065751,0.047705,0.162911,0.020229,0.200904,0.000331,3.488495,0.060152,0.046602,0.049403,0.015144,0.000000,0.099980
2:21:26,18800,100000,0.051176,0.145189,0.013236,0.084530,0.082923,0.012486,0.221025,0.001239,0.341800,0.043448,0.037838,0.144864,0.021457,0.215173,0.000092,0.009446,0.042016,0.036704,0.037059,0.018293,0.000000,0.099980
2:21:58,18900,100000,0.137508,0.097113,0.016616,0.086933,0.121994,0.016734,0.188942,0.000927,1.243104,0.043931,0.038043,0.142166,0.018485,0.184701,0.000362,0.433747,0.042344,0.037521,0.031465,0.008669,0.000000,0.099980
2:22:30,19000,100000,0.100127,0.111375,0.029558,0.077569,0.110134,0.025006,0.193974,0.001784,0.627870,0.060162,0.051375,0.149453,0.023388,0.185145,0.038131,0.015234,0.057396,0.049048,0.036980,0.017951,0.000000,0.099980
2:23:17,19100,100000,0.103619,0.098454,0.024944,0.093969,0.103775,0.021612,0.192768,0.058830,0.929797,0.047405,0.040271,0.138425,0.020965,0.170985,0.000280,0.350754,0.046234,0.039559,0.025357,0.013441,0.000000,0.099980
2:23:48,19200,100000,0.113851,0.080345,0.016583,0.076517,0.095067,0.015006,0.223052,0.000318,0.888171,0.050241,0.044689,0.156242,0.027934,0.209337,0.000209,0.995343,0.049143,0.043992,0.031223,0.013648,0.000000,0.099980
2:24:20,19300,100000,0.111766,0.099862,0.016318,0.079861,0.077631,0.012611,0.243285,0.064446,0.888810,0.049317,0.043376,0.139638,0.026614,0.225160,0.069871,0.761273,0.049119,0.043193,0.036854,0.014897,0.000000,0.099980
2:24:53,19400,100000,0.134966,0.102402,0.024825,0.095030,0.104403,0.022029,0.192869,0.000256,0.137087,0.049811,0.044466,0.152350,0.021838,0.182429,0.000119,0.219234,0.048590,0.043940,0.026604,0.007928,0.000000,0.099980
2:25:25,19500,100000,0.129438,0.086710,0.015824,0.096546,0.081927,0.013999,0.215735,0.057909,0.153790,0.046206,0.039908,0.138330,0.034105,0.214958,0.000965,0.090106,0.046208,0.039769,0.044380,0.022798,0.000000,0.099980
2:26:31,19600,100000,0.143375,0.070275,0.015345,0.081791,0.101934,0.013800,0.192436,0.000961,0.401030,0.037153,0.033533,0.142694,0.015805,0.195627,0.002429,0.285767,0.035370,0.032708,0.025548,0.017096,0.000000,0.099980
2:27:04,19700,100000,0.134286,0.097134,0.019827,0.101493,0.086132,0.017813,0.203489,0.360301,0.679933,0.049645,0.040091,0.154641,0.025057,0.191974,0.013341,0.261411,0.046995,0.039868,0.035994,0.017497,0.000000,0.099980
2:27:36,19800,100000,0.087126,0.112263,0.019733,0.091928,0.069249,0.015549,0.211068,0.001130,0.627649,0.051125,0.042414,0.121646,0.023580,0.201797,0.000118,0.398778,0.048304,0.041265,0.036871,0.015948,0.000000,0.099980
2:28:08,19900,100000,0.143936,0.130735,0.018165,0.094167,0.108240,0.015341,0.185500,0.011589,0.752738,0.048654,0.041378,0.139216,0.016389,0.179538,0.002253,1.136144,0.045168,0.040634,0.035063,0.013731,0.000000,0.099980
2:28:40,20000,100000,0.178471,0.078557,0.023456,0.038386,0.151323,0.015165,0.237302,0.019971,0.763093,0.093613,0.070711,0.144450,0.030153,0.225650,0.009895,0.193023,0.077949,0.063235,0.053683,0.011670,0.000000,0.099980
2:32:08,20100,100000,0.104655,0.079021,0.019169,0.054600,0.090795,0.018692,0.249134,0.004237,1.345273,0.064911,0.050683,0.138500,0.017723,0.239434,0.005724,1.418109,0.059758,0.047883,0.034034,0.008807,0.000000,0.099980
2:32:39,20200,100000,0.137589,0.084683,0.019053,0.082483,0.090463,0.017297,0.226705,2.217300,0.114782,0.059262,0.049315,0.149269,0.018529,0.223070,0.080396,0.095400,0.065307,0.052818,0.047758,0.021007,0.000000,0.099980
2:33:11,20300,100000,0.104428,0.107535,0.014493,0.095545,0.090942,0.014475,0.173207,0.000119,1.002583,0.040639,0.035811,0.138893,0.019978,0.173667,0.000446,0.815827,0.040550,0.034978,0.041002,0.015127,0.000000,0.099980
2:33:44,20400,100000,0.103087,0.133212,0.024866,0.085853,0.117382,0.020119,0.166047,0.000070,0.063488,0.051164,0.042901,0.143244,0.018748,0.164709,0.000594,0.413389,0.050259,0.041644,0.036046,0.017652,0.000000,0.099980
2:34:17,20500,100000,0.084295,0.098602,0.020824,0.069635,0.104576,0.019859,0.226007,0.000055,0.526755,0.058132,0.046716,0.131032,0.021261,0.204891,0.000013,0.369315,0.054821,0.045978,0.042358,0.014728,0.000000,0.099980
2:35:23,20600,100000,0.123185,0.101916,0.018848,0.089767,0.107994,0.017843,0.177070,0.000002,1.581048,0.046321,0.041727,0.127236,0.020776,0.166699,0.003213,1.671770,0.046011,0.041216,0.033877,0.015557,0.000000,0.099980
2:35:56,20700,100000,0.110522,0.091660,0.018323,0.058142,0.102645,0.012545,0.249363,0.002671,0.213285,0.050298,0.043881,0.129117,0.020713,0.241792,0.002624,0.244932,0.047936,0.042476,0.033154,0.018785,0.000000,0.099980
2:36:29,20800,100000,0.123326,0.086867,0.024744,0.069694,0.116010,0.019974,0.260186,0.000979,0.823323,0.063122,0.044675,0.140191,0.026291,0.238233,0.001461,0.723976,0.053598,0.041703,0.032793,0.016273,0.000000,0.099980
2:37:01,20900,100000,0.080516,0.131871,0.018234,0.124544,0.069933,0.016041,0.161922,0.025621,0.520728,0.048081,0.039789,0.154417,0.015110,0.155238,0.006004,0.363954,0.047892,0.040219,0.045495,0.012430,0.000000,0.099980
2:37:33,21000,100000,0.119203,0.095008,0.014221,0.075441,0.094653,0.016807,0.189146,0.198079,1.232440,0.056649,0.044580,0.134318,0.020153,0.176822,0.063069,1.026374,0.051840,0.044716,0.037056,0.014248,0.000000,0.099980
2:38:20,21100,100000,0.104362,0.098282,0.021689,0.088713,0.080621,0.022648,0.183612,0.008306,0.464647,0.049084,0.040788,0.132809,0.021859,0.178266,0.003624,0.059381,0.047930,0.040258,0.020761,0.019121,0.000000,0.099980
2:38:52,21200,100000,0.086085,0.134221,0.018806,0.095782,0.087325,0.018088,0.187912,0.033052,0.042755,0.055247,0.043024,0.118892,0.018706,0.183624,0.004024,0.119389,0.049470,0.040541,0.027845,0.012308,0.000000,0.099980
2:39:24,21300,100000,0.094057,0.135572,0.021629,0.121182,0.052491,0.017988,0.160809,0.000005,0.005442,0.057242,0.044201,0.127950,0.026218,0.154899,0.000020,0.002136,0.049171,0.043131,0.043043,0.014041,0.000000,0.099980
2:39:56,21400,100000,0.097966,0.122610,0.020205,0.086987,0.087488,0.019061,0.210788,0.000011,2.825693,0.050464,0.039785,0.122139,0.016718,0.201967,0.000394,0.693274,0.047856,0.039312,0.027662,0.017065,0.000000,0.099980
2:40:29,21500,100000,0.151724,0.094122,0.015788,0.093130,0.103079,0.017917,0.179845,0.000028,1.410585,0.045799,0.038461,0.122588,0.014040,0.172100,0.000045,0.537764,0.043996,0.037992,0.024997,0.014811,0.000000,0.099980
2:41:36,21600,100000,0.088042,0.122762,0.021744,0.112405,0.067029,0.020725,0.159107,0.240827,0.678068,0.051798,0.043434,0.133388,0.022591,0.163804,0.000898,0.047297,0.057852,0.044930,0.035171,0.016068,0.000000,0.099980
2:42:08,21700,100000,0.123508,0.116200,0.019582,0.083480,0.109009,0.013493,0.192984,0.693178,1.488724,0.043929,0.037435,0.114728,0.021746,0.189412,0.472773,0.455945,0.050444,0.041399,0.035137,0.012524,0.000000,0.099980
2:42:41,21800,100000,0.130052,0.103372,0.016860,0.112461,0.083162,0.015986,0.191247,0.786340,0.129192,0.048572,0.040246,0.131449,0.021959,0.187123,0.000005,0.001688,0.045112,0.039570,0.046628,0.017825,0.000000,0.099980
2:43:12,21900,100000,0.143425,0.093389,0.019971,0.088213,0.122130,0.014998,0.189467,1.159799,0.432217,0.035937,0.032041,0.154382,0.019156,0.175041,0.682565,0.021154,0.041369,0.036827,0.066882,0.014138,0.000000,0.099980
2:43:44,22000,100000,0.107781,0.091639,0.020602,0.087324,0.072333,0.018887,0.209233,0.000084,0.026663,0.044645,0.039332,0.135376,0.031035,0.202763,0.000271,0.010861,0.043439,0.038399,0.052211,0.015981,0.000000,0.099980
2:47:15,22100,100000,0.090447,0.127815,0.015245,0.114997,0.090315,0.014814,0.191479,0.000018,0.462974,0.048766,0.043405,0.124481,0.020334,0.176906,0.010735,0.318001,0.047434,0.042185,0.053644,0.018733,0.000000,0.099980
2:47:46,22200,100000,0.224189,0.122803,0.013155,0.102997,0.097494,0.013072,0.196858,0.001877,0.061650,0.053378,0.046562,0.142840,0.023612,0.191891,0.031362,0.355656,0.051866,0.045678,0.036268,0.018278,0.000000,0.099980
