step,source,domain,accuracy,loss
10000,WAL,15,0.58,1.9159858226776123
10000,WAL,16,0.5185185185185185,3.3969666957855225
10000,WAL,17,0.5283018867924528,2.39213490486145
10000,WAL,18,0.7592592592592593,0.5548081398010254
10000,WAL,19,0.5185185185185185,1.96334707736969
10000,WAL,20,0.5490196078431373,2.8478806018829346
10000,WAL,21,0.5957446808510638,4.436416149139404
10000,WAL,22,0.5185185185185185,4.049581050872803
10000,WAL,23,0.5384615384615384,5.850876331329346
10000,WAL,24,0.5490196078431373,4.560931205749512
10000,WAL,25,0.5185185185185185,3.490466594696045
10000,WAL,26,0.6666666666666666,4.804651737213135
10000,WAL,27,0.5185185185185185,3.260932445526123
10000,WAL,28,0.6666666666666666,0.8675486445426941
10000,WAL,29,0.6666666666666666,4.602367401123047
10000,WAL,30,0.64,4.538590908050537
10000,WAL,31,0.6511627906976745,2.6769425868988037
10000,WAL,32,0.5384615384615384,2.7577574253082275
10000,WAL,33,0.8181818181818182,0.5099610686302185
10000,WAL,34,0.673469387755102,1.7514140605926514
10000,WAL,35,0.16666666666666666,1.4740127325057983
10000,WAL,36,0.6511627906976745,1.2438327074050903
10000,WAL,37,0.7857142857142857,0.6283534169197083
10000,WAL,38,0.6170212765957447,2.730879068374634
10000,WAL,39,0.6111111111111112,0.8563774228096008
10000,WAL,40,0.6363636363636364,2.590513229370117
10000,WAL,41,0.6666666666666666,3.1674935817718506
10000,WAL,42,0.6086956521739131,2.5681002140045166
10000,WAL,43,0.6904761904761905,2.3419315814971924
10000,WAL,44,0.6666666666666666,3.164640426635742
10000,WAL,45,0.6153846153846154,1.2050400972366333
10000,WAL,46,0.5833333333333334,2.9202394485473633
10000,WAL,47,0.6363636363636364,2.225120782852173
10000,WAL,48,0.5833333333333334,4.554675579071045
10000,WAL,49,0.7547169811320755,2.8489811420440674
10000,WAL,50,0.8095238095238095,0.6286311149597168
10000,WAL,51,0.6086956521739131,2.6435506343841553
10000,WAL,52,0.6666666666666666,1.2859948873519897
10000,WAL,53,0.5833333333333334,5.732426166534424
10000,WAL,54,0.7142857142857143,1.0292999744415283
10000,WAL,55,0.5714285714285714,4.153179168701172
10000,WAL,56,0.6666666666666666,2.8007798194885254
10000,WAL,57,0.6666666666666666,3.6771082878112793
