Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_gp,D/loss_cls,D/loss_dom,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:03:25,3100,0.0010,0.4536,0.6363,56.2527,2.7038,1.5816,0.1089,0.7480,2.7243,0.1988
0:03:29,3200,0.0009,0.1681,0.5072,78.5418,2.7285,2.3026,0.1111,0.5597,2.6896,0.1805
0:03:34,3300,0.4116,0.3963,0.5402,100.2111,2.7203,2.0081,0.0909,0.5978,2.7009,0.0778
0:03:38,3400,0.0004,0.0686,0.5779,64.1801,2.7421,4.0336,0.1003,0.8660,2.7351,0.1871
0:03:42,3500,0.2170,0.2197,0.4821,169.1317,2.7092,3.4624,0.1129,0.4045,2.7068,0.0973
0:03:47,3600,0.0029,0.0774,0.7185,124.9933,2.7981,4.1952,0.1018,0.5433,2.7930,0.1771
0:03:51,3700,0.8953,0.0409,0.5217,241.1036,2.7031,2.2103,0.0832,0.8423,2.7120,0.0753
0:03:56,3800,0.3994,0.0486,0.7258,287.2248,2.7007,2.8212,0.0830,0.9119,2.7047,0.0762
0:04:00,3900,0.2230,0.6402,0.2128,191.2590,2.7339,2.6853,0.1079,0.3364,2.7427,0.0970
0:04:04,4000,0.0007,0.0687,0.5891,104.8448,2.7044,4.0204,0.1371,0.7173,2.7343,0.2018
0:04:31,4100,0.0001,0.0659,0.5043,421.0063,2.6511,4.0305,0.0990,0.9340,2.6340,0.1845
0:04:36,4200,0.0006,0.0507,0.9765,220.3998,2.7260,3.5660,0.1010,0.6679,2.6952,0.2032
0:04:40,4300,0.0001,0.0158,0.4428,406.0098,2.7854,4.7955,0.1084,0.6078,2.7322,0.1880
0:04:45,4400,0.0001,0.0049,0.5859,485.7242,2.7543,6.0572,0.0981,0.6398,2.7497,0.1916
0:04:49,4500,0.0020,0.0190,0.7896,580.2920,2.7335,5.5191,0.1251,0.8238,2.7117,0.2064
0:04:54,4600,0.0074,0.2716,0.5046,982.1087,2.6834,4.6174,0.0802,0.6761,2.6844,0.0740
0:04:58,4700,0.0001,0.0042,0.5072,631.2000,2.7097,6.1931,0.0893,0.5825,2.7316,0.1864
0:05:02,4800,0.1798,0.0488,0.1865,671.4832,2.6927,3.2500,0.1013,0.8486,2.6906,0.0907
0:05:07,4900,0.1365,0.1916,0.2867,613.4609,2.6432,4.7246,0.0933,0.6578,2.6503,0.0811
0:05:11,5000,0.0158,0.0047,0.5235,605.2280,2.6808,6.0160,0.1074,0.5754,2.6767,0.1957
0:05:37,5100,0.3135,0.0439,0.5650,842.4364,2.7529,6.0198,0.0961,0.6035,2.6782,0.0840
0:05:41,5200,0.0002,0.0100,0.4931,449.1856,2.7363,6.0996,0.1200,1.4887,2.6913,0.2016
0:05:46,5300,0.1274,0.0569,0.5174,425.2843,2.7204,3.5902,0.0967,0.4930,2.7258,0.0892
0:05:50,5400,0.0000,0.0074,0.3476,694.1622,2.6796,5.3950,0.0828,0.6153,2.6982,0.1718
0:05:55,5500,0.0013,0.0471,0.3204,446.3533,2.6805,5.0912,0.1269,0.3694,2.6638,0.1768
0:05:59,5600,0.6844,0.0196,0.5179,1035.0208,2.7176,3.4465,0.0818,0.5126,2.7308,0.0716
0:06:03,5700,0.0004,0.0616,0.5449,368.4774,2.7899,3.8775,0.1232,0.8541,2.7313,0.1923
0:06:08,5800,0.0001,0.0090,0.1648,363.8952,2.7108,5.6881,0.1047,0.8208,2.7126,0.1847
0:06:12,5900,0.0003,0.0215,0.3873,992.0436,2.7476,5.7995,0.0861,0.5420,2.6923,0.1763
0:06:17,6000,0.0979,0.0100,0.6611,1625.2341,2.6871,5.4753,0.0678,0.7855,2.6834,0.0610
0:06:43,6100,0.0029,0.0164,0.8490,883.9876,2.6975,5.4150,0.1237,0.8094,2.7443,0.2057
0:06:47,6200,0.0578,0.0308,0.3905,969.3144,2.7298,4.0157,0.1021,0.5432,2.7332,0.0823
0:06:52,6300,0.0094,0.1354,0.3876,1488.6379,2.7201,4.4529,0.0840,0.3862,2.6952,0.0734
0:06:56,6400,0.0132,0.0580,0.4092,1403.2188,2.6882,3.6913,0.0928,0.3548,2.7137,0.0793
0:07:01,6500,0.0002,0.0412,0.6996,1557.1963,2.7248,5.1385,0.0968,0.3411,2.6933,0.1920
0:07:05,6600,0.0003,0.0034,0.3039,1156.8625,2.7194,6.5461,0.1013,0.1949,2.7138,0.1833
0:07:09,6700,0.0000,0.0209,0.2989,597.2181,2.7332,4.8133,0.1217,0.5391,2.6894,0.1999
0:07:14,6800,0.0000,0.0316,0.4029,1213.0406,2.7346,4.9511,0.1147,0.5725,2.7030,0.1920
0:07:18,6900,0.0744,0.0187,0.9189,929.6584,2.7190,5.6159,0.1031,0.4544,2.7142,0.0904
0:07:23,7000,0.0856,0.1497,0.2677,835.0690,2.7105,2.4934,0.0880,0.7528,2.7132,0.0763
0:07:51,7100,0.0003,0.0051,0.4205,1356.4415,2.7149,6.2269,0.0810,0.5109,2.7200,0.1848
0:07:55,7200,0.0740,0.0734,0.2262,1022.6275,2.7283,4.6597,0.0887,0.3983,2.7286,0.0785
0:08:00,7300,0.0018,0.0038,0.3855,1056.1427,2.6894,6.2662,0.0853,0.3871,2.7217,0.1709
0:08:04,7400,0.1920,0.0708,0.3312,641.9614,2.7298,2.6328,0.0928,0.3694,2.7285,0.0780
0:08:09,7500,0.0151,0.0328,0.3092,1942.5227,2.6535,4.7449,0.0884,0.5511,2.6992,0.0794
0:08:13,7600,0.0005,0.0140,0.3338,979.6768,2.6892,5.3116,0.1043,0.6191,2.6789,0.1771
0:08:18,7700,0.0001,0.0282,0.2715,548.4890,2.6876,5.0110,0.0980,0.4675,2.6933,0.1888
0:08:22,7800,0.1247,0.0114,0.4070,1335.4574,2.7153,5.3102,0.0953,0.7331,2.7177,0.0806
0:08:27,7900,0.1911,0.0261,0.3962,1321.9601,2.6898,4.3019,0.0905,0.7471,2.6892,0.0767
0:08:31,8000,0.2225,0.0372,0.4701,778.6312,2.7571,3.8553,0.0651,0.4738,2.7442,0.0599
0:08:58,8100,0.0009,0.0178,0.2381,1528.4263,2.6890,4.8821,0.1112,0.6400,2.7163,0.2013
0:09:02,8200,0.1352,0.0188,0.2150,1598.8732,2.6995,4.9010,0.0789,0.4002,2.7094,0.0678
0:09:06,8300,0.0004,0.0185,0.2951,1842.4712,2.6728,5.3525,0.0933,0.1913,2.7163,0.1838
0:09:11,8400,0.3514,0.0063,0.3048,1244.9672,2.7137,4.0188,0.0737,0.2617,2.7088,0.0653
0:09:15,8500,0.0003,0.0024,0.5463,2009.1818,2.7325,6.8873,0.0926,0.4372,2.7236,0.1784
0:09:20,8600,0.0000,0.0104,0.2216,1731.8744,2.7365,5.4521,0.0873,0.3674,2.6961,0.1924
0:09:24,8700,0.3597,0.0160,0.4703,2478.1277,2.7096,4.8362,0.0885,0.6624,2.7292,0.0698
0:09:28,8800,0.0718,0.0412,0.3845,3144.4854,2.7008,6.9890,0.0758,0.7041,2.7253,0.0646
0:09:33,8900,0.0767,0.0024,0.3275,2448.5947,2.6975,5.9744,0.0947,0.7555,2.6942,0.0836
0:09:38,9000,0.0057,0.1204,0.3643,2070.8962,2.6933,3.2532,0.0834,0.6300,2.6740,0.0736
0:10:03,9100,0.0000,0.0246,0.1801,1456.5612,2.7266,5.5957,0.0761,0.6577,2.7105,0.1793
0:10:07,9200,0.0001,0.0035,0.1043,1259.9049,2.7598,6.2714,0.0874,1.1250,2.7118,0.1812
0:10:12,9300,0.0004,0.2000,0.1644,788.5652,2.7283,3.8256,0.0993,0.4061,2.6926,0.1853
0:10:16,9400,0.0002,0.0072,0.2916,845.8946,2.6992,5.4396,0.0803,0.6123,2.6795,0.1811
0:10:21,9500,0.0011,0.3195,0.1998,1278.4844,2.7237,3.9662,0.0832,0.3355,2.7154,0.1778
0:10:25,9600,0.0001,0.0345,0.2290,501.1900,2.7102,4.7585,0.1009,0.4372,2.6609,0.1776
0:10:29,9700,0.5511,0.0138,0.3301,896.9276,2.6853,3.1718,0.0733,0.2189,2.6933,0.0611
0:10:34,9800,0.0000,0.0194,0.3358,598.8993,2.7704,5.6170,0.1121,0.3932,2.6713,0.1890
0:10:38,9900,0.0001,0.0084,0.1417,1380.5659,2.7174,5.8078,0.0996,0.8070,2.7359,0.1909
0:10:43,10000,0.3081,0.0062,0.1782,2519.9268,2.7104,5.1562,0.0963,0.3725,2.7046,0.0823
0:14:26,10100,0.0002,0.0362,0.1469,457.8370,2.7415,4.7793,0.1155,0.7064,2.6809,0.1817
0:14:30,10200,0.0000,0.1026,0.1842,858.9821,2.7101,4.0289,0.0849,0.3937,2.7236,0.1834
0:14:34,10300,0.0374,0.1674,0.6311,2222.4258,2.7189,3.3970,0.0822,0.4463,2.7013,0.0674
0:14:39,10400,0.1015,0.0733,0.5029,837.8997,2.7462,4.1078,0.0896,0.8533,2.7276,0.0765
0:14:43,10500,0.0003,0.0375,0.4205,1109.7361,2.7366,6.0142,0.1165,0.3988,2.7384,0.1914
0:14:48,10600,0.0001,0.1489,0.1565,646.8822,2.7330,4.3488,0.0760,0.6081,2.6871,0.1780
0:14:52,10700,0.2452,0.0115,0.1094,1566.9817,2.7150,5.6375,0.0837,0.6615,2.7346,0.0663
0:14:56,10800,0.0003,0.0138,0.5305,992.9025,2.7146,5.1570,0.0931,0.5208,2.6785,0.1871
0:15:01,10900,0.0726,0.0874,0.2010,571.4498,2.7042,2.9853,0.0820,0.7052,2.7285,0.0704
0:15:05,11000,0.1923,0.0234,0.2276,2202.2859,2.7224,5.1271,0.0962,0.4836,2.7114,0.0745
0:15:32,11100,0.0367,0.0055,0.4571,2258.1628,2.6679,6.0744,0.0862,0.6004,2.6801,0.0666
0:15:36,11200,0.5748,0.0009,0.7287,2653.6133,2.7453,6.2533,0.0802,0.2785,2.7104,0.0704
0:15:40,11300,0.0000,0.0115,0.0511,1482.6051,2.6730,4.7756,0.1246,0.1557,2.6681,0.1915
0:15:45,11400,0.0010,0.1406,0.1660,525.6253,2.7068,4.3857,0.0951,0.6270,2.7111,0.1842
0:15:49,11500,0.0007,0.0064,0.0669,2618.6472,2.7254,6.6178,0.0990,0.5012,2.6953,0.1659
0:15:54,11600,0.0005,0.0451,0.3792,732.7334,2.7494,4.3233,0.1076,0.2345,2.7239,0.1978
0:15:58,11700,0.1326,0.0801,0.2241,1320.5189,2.7384,2.9743,0.0739,0.7120,2.7376,0.0600
0:16:03,11800,0.0001,0.0119,0.3598,819.3281,2.7519,5.7873,0.1011,0.3374,2.7213,0.1862
0:16:07,11900,0.0001,0.0228,0.4255,3432.9517,2.6947,5.9212,0.0855,0.4911,2.6911,0.2011
0:16:12,12000,1.0542,0.0019,0.5194,2132.2437,2.6917,3.6651,0.0795,0.5319,2.7135,0.0645
0:16:37,12100,0.6703,0.0338,0.1088,764.8433,2.6959,2.9547,0.0899,0.2813,2.7122,0.0713
0:16:42,12200,0.0011,0.0362,0.3805,3514.8101,2.7015,5.9340,0.0680,0.2028,2.6944,0.1731
0:16:46,12300,0.8014,0.0088,0.3295,2299.7808,2.6999,4.3758,0.0879,0.3019,2.6894,0.0659
0:16:51,12400,0.0002,0.0072,0.2625,1197.6052,2.7677,5.5882,0.1062,0.2275,2.7001,0.1990
0:16:55,12500,0.0031,0.0063,0.2911,1423.4440,2.6816,7.0420,0.0921,0.1974,2.7228,0.1755
0:16:59,12600,0.4686,0.0146,0.2687,8226.3818,2.7395,5.4724,0.0919,0.2877,2.6997,0.0758
0:17:04,12700,0.1208,0.0296,0.1091,2150.6782,2.7092,3.8029,0.0865,0.4107,2.6968,0.0730
0:17:09,12800,0.2128,0.0040,0.2657,6785.6987,2.7173,5.2903,0.0750,0.3214,2.6912,0.0623
0:17:13,12900,0.0001,0.0065,0.4862,2287.5498,2.7192,6.0313,0.0977,0.5213,2.7093,0.1944
0:17:17,13000,0.0001,0.0009,0.3016,763.4537,2.7658,8.1622,0.1028,0.3492,2.7215,0.1875
0:17:44,13100,0.9202,0.0010,0.4078,2022.3496,2.7102,6.2823,0.0866,0.2690,2.7346,0.0708
0:17:49,13200,0.0233,0.0669,0.1234,1295.9684,2.7309,4.1545,0.0823,0.1724,2.7131,0.0686
0:17:53,13300,0.0001,0.4716,0.4499,1925.6736,2.7343,5.7290,0.1101,0.3206,2.7242,0.1965
0:17:57,13400,0.2418,0.0086,0.1209,2639.0845,2.6938,5.2924,0.0951,0.2992,2.6842,0.0779
0:18:02,13500,0.0001,0.0672,0.3544,939.4041,2.6937,4.5760,0.0964,0.8099,2.6901,0.1967
0:18:06,13600,0.0018,0.0045,0.2551,1576.1376,2.7294,6.8001,0.1072,0.6676,2.7404,0.1942
0:18:11,13700,0.0011,0.0226,0.1855,3998.3547,2.7204,5.8661,0.0960,0.4806,2.7232,0.1857
0:18:15,13800,0.0622,0.0116,0.1942,5329.3145,2.7053,5.2790,0.0852,0.5922,2.7093,0.0669
0:18:20,13900,0.0001,0.0667,0.2973,1199.1765,2.7234,5.3100,0.1157,0.6446,2.7096,0.2042
0:18:24,14000,0.0002,0.0020,0.3597,770.0828,2.7357,8.2707,0.1398,0.4159,2.7013,0.2004
0:18:51,14100,0.2887,0.0160,0.1993,2182.6548,2.7199,4.2175,0.0784,0.5421,2.7502,0.0606
0:18:55,14200,0.0001,0.0036,0.1317,1594.3955,2.7200,6.9226,0.1130,0.3427,2.7201,0.2053
0:19:00,14300,0.0008,0.0030,0.3271,2333.3562,2.7039,6.7112,0.0783,0.1846,2.6863,0.1767
0:19:04,14400,0.1627,0.0020,0.1168,5912.1289,2.6935,6.3841,0.0792,0.6248,2.6786,0.0661
0:19:09,14500,0.0122,0.0582,0.3432,1588.2642,2.7052,5.0534,0.0868,0.5789,2.7193,0.0731
0:19:13,14600,0.0006,0.0039,0.2423,2576.2148,2.7520,7.4536,0.1059,0.5121,2.7128,0.1931
0:19:18,14700,0.0285,0.0342,0.2885,7462.9824,2.7015,6.3112,0.0866,0.2329,2.7053,0.0727
0:19:22,14800,0.0003,0.0166,0.1368,1817.0760,2.7387,5.3772,0.0855,0.2500,2.7117,0.1976
0:19:27,14900,0.1303,0.1672,0.1277,1172.7795,2.6689,3.8151,0.0853,0.2831,2.7018,0.0682
0:19:31,15000,0.0000,0.0072,0.5064,3949.0588,2.7108,7.0206,0.0728,0.3766,2.7308,0.1767
0:19:57,15100,0.0001,0.0018,0.2407,2870.4644,2.6841,7.9803,0.0957,0.5426,2.6908,0.1789
0:20:01,15200,0.0267,0.0754,0.3808,9217.5938,2.7204,5.7633,0.0626,0.5418,2.7430,0.0555
0:20:06,15300,0.0000,0.0338,0.2137,3164.0896,2.6896,7.7166,0.0798,0.6568,2.7171,0.1814
0:20:10,15400,0.0114,0.0056,0.2332,3405.7661,2.6986,5.9360,0.0810,0.4697,2.6881,0.0679
0:20:15,15500,0.1781,0.0157,0.0404,3096.4468,2.7001,5.6031,0.0915,0.1996,2.6900,0.0729
0:20:19,15600,0.0002,0.0610,0.1936,2570.1692,2.7237,4.0784,0.1156,0.2000,2.7138,0.1973
0:20:24,15700,0.0472,0.0062,0.2922,4510.7939,2.7507,6.6888,0.0793,0.5237,2.7497,0.0648
0:20:28,15800,0.0007,0.0105,0.4034,1118.4395,2.7112,7.2164,0.1002,0.3422,2.7088,0.1963
0:20:33,15900,0.0008,0.0213,0.0747,1404.9163,2.7353,5.2058,0.1029,0.3010,2.7133,0.2005
0:20:37,16000,0.0006,0.0136,0.1308,2015.9921,2.7373,5.6164,0.1003,0.2218,2.7301,0.1929
0:21:02,16100,0.0521,0.0330,0.3008,4887.3433,2.7100,5.6272,0.0798,0.9084,2.7058,0.0680
0:21:07,16200,0.0001,0.0328,0.2729,1111.4194,2.7304,4.6583,0.0882,0.4389,2.7347,0.1795
0:21:11,16300,0.0768,0.0234,0.0876,5562.3789,2.7117,5.6158,0.0811,0.2762,2.6982,0.0644
0:21:16,16400,0.0003,0.0062,0.1178,3435.7051,2.7091,7.9148,0.0993,0.1786,2.7007,0.1878
0:21:21,16500,0.0001,0.0075,0.3369,3105.8850,2.7339,6.4582,0.1126,0.5940,2.6930,0.1803
0:21:26,16600,0.0100,0.0080,0.0332,1625.9708,2.6932,5.2173,0.0993,0.4838,2.6781,0.0782
0:21:30,16700,0.0195,0.0072,0.3131,8472.1484,2.6801,6.2979,0.0851,0.5294,2.6793,0.0682
0:21:35,16800,0.0000,0.0015,0.4367,4069.0996,2.7191,7.4312,0.1091,0.4556,2.7129,0.1865
0:21:39,16900,0.0075,0.2131,0.0678,7950.5776,2.7006,5.7080,0.0776,0.2398,2.7168,0.0650
0:21:43,17000,0.0001,0.0092,0.1906,6314.1543,2.7314,5.9234,0.0691,0.4840,2.7131,0.1836
0:22:10,17100,0.0000,0.0442,0.1217,2628.5117,2.7063,6.7649,0.1182,0.3851,2.7240,0.1967
0:22:15,17200,0.1584,0.0508,0.9060,6854.7939,2.6760,5.6857,0.0797,0.6297,2.6896,0.0669
0:22:19,17300,0.0001,0.0027,0.0871,2241.7239,2.6650,7.5339,0.1029,0.4219,2.7300,0.1837
0:22:23,17400,0.1221,0.0170,0.3746,1249.1602,2.7146,5.1207,0.0852,0.1737,2.7208,0.0673
0:22:28,17500,0.0001,0.0554,0.2276,1801.1372,2.7241,6.4156,0.0856,0.3333,2.6931,0.1766
0:22:32,17600,0.0420,0.0164,0.4486,5920.8169,2.7223,5.4652,0.0901,0.1931,2.6988,0.0693
0:22:37,17700,0.0001,0.0898,0.2840,990.8557,2.7514,3.9305,0.0964,0.4604,2.7234,0.1729
0:22:41,17800,0.0003,0.0176,0.6821,2582.4890,2.6685,5.6662,0.1043,0.4521,2.6956,0.1975
0:22:46,17900,0.3369,0.0062,0.1884,5252.6484,2.7112,5.9924,0.0690,0.1839,2.6989,0.0568
0:22:50,18000,0.0003,0.0154,0.4847,1392.4836,2.7317,6.4981,0.0983,0.3631,2.6876,0.1927
0:23:16,18100,0.0213,0.0096,0.1895,2583.9385,2.7085,5.9500,0.0742,0.7017,2.6964,0.0669
0:23:21,18200,0.0001,0.0193,0.0781,1322.1411,2.7280,5.8226,0.1210,0.3520,2.6817,0.1863
0:23:25,18300,0.0006,0.0068,0.1078,1034.4858,2.7070,5.8820,0.0863,0.2654,2.7094,0.1714
0:23:30,18400,0.0000,0.0289,0.1147,1267.3959,2.7015,4.6937,0.0941,0.3201,2.6946,0.1830
0:23:34,18500,0.0001,0.0270,0.1341,1105.2444,2.7359,5.6148,0.1008,0.3714,2.7247,0.1795
0:23:38,18600,0.1063,0.0670,0.0556,2089.5190,2.7189,4.2273,0.0749,0.4451,2.7110,0.0623
0:23:43,18700,0.0298,0.0007,0.3852,6709.1602,2.7173,8.5744,0.0868,0.3526,2.7243,0.0704
0:23:47,18800,0.0000,0.0247,0.0668,5369.0586,2.7775,6.7865,0.1063,0.1855,2.7296,0.1795
0:23:52,18900,0.2033,0.0029,0.0903,9424.6934,2.7201,6.1880,0.0724,0.4211,2.6818,0.0617
0:23:56,19000,0.0839,0.0425,0.4720,8641.9424,2.7151,5.6164,0.0724,0.5508,2.7008,0.0633
0:24:22,19100,0.0000,0.0023,0.3141,1184.8708,2.7056,6.9738,0.1320,0.3749,2.6939,0.2029
0:24:27,19200,0.1453,0.0085,0.2530,819.5024,2.7239,4.8251,0.0998,0.2672,2.6986,0.0796
0:24:31,19300,0.0006,0.1730,0.1560,2582.7119,2.7248,5.3964,0.0766,0.4319,2.7088,0.1753
0:24:35,19400,0.0172,0.0678,0.0728,2157.4800,2.7196,4.5048,0.0793,0.1777,2.7284,0.0674
0:24:40,19500,0.0003,0.0046,0.1074,4121.5996,2.7264,6.1040,0.0953,0.1341,2.7347,0.1838
0:24:44,19600,0.0457,0.0146,0.1904,4849.7959,2.7424,5.5268,0.0686,0.2563,2.7441,0.0595
0:24:49,19700,0.0002,0.0033,0.3032,2577.7676,2.7302,6.8369,0.1064,0.3236,2.7290,0.1950
0:24:53,19800,0.1118,0.0233,0.1226,1646.5444,2.7051,4.1439,0.0840,0.7481,2.6926,0.0634
0:24:58,19900,0.0003,0.0348,0.2530,1970.9037,2.7194,6.5606,0.0881,0.3054,2.7422,0.1742
0:25:02,20000,0.0002,0.0065,0.0968,2680.9976,2.7312,6.5999,0.0813,0.3369,2.7011,0.1966
0:28:35,20100,0.0030,0.0159,0.1210,2728.8809,2.6801,5.1886,0.0938,0.4130,2.6951,0.0715
0:28:40,20200,0.0073,0.0062,0.0321,6267.0215,2.7192,6.7765,0.0839,0.7311,2.7096,0.0687
0:28:44,20300,0.0000,0.0072,0.1828,745.8297,2.7230,5.8181,0.1014,0.8799,2.7100,0.1919
0:28:48,20400,0.0012,0.6795,0.4631,2224.5608,2.6676,5.6588,0.0924,0.4236,2.6705,0.0748
0:28:53,20500,0.0000,0.0040,0.0889,3037.9731,2.7675,6.6137,0.1181,0.5786,2.6877,0.1957
0:28:57,20600,0.0000,0.0067,0.1146,3406.9736,2.7017,6.8113,0.0958,0.1586,2.6997,0.1852
0:29:01,20700,0.0047,0.0396,0.0418,3015.1626,2.6852,4.3929,0.0733,0.5472,2.7083,0.0602
0:29:06,20800,0.0257,0.1069,0.1629,13635.6055,2.7004,4.7147,0.0813,0.5623,2.7200,0.0609
0:29:10,20900,0.0010,0.0081,0.1420,3017.2075,2.7096,5.8133,0.0992,0.4077,2.7164,0.1848
0:29:15,21000,0.0359,0.0036,0.0605,8454.8770,2.7065,6.5207,0.0874,0.4790,2.7288,0.0660
0:29:41,21100,0.0006,0.0062,0.0902,3216.8005,2.7186,5.9083,0.0725,0.3559,2.7292,0.1783
0:29:45,21200,0.0983,0.0373,0.1267,7554.1372,2.7238,5.5606,0.0864,0.5346,2.7009,0.0647
0:29:50,21300,0.0001,0.0123,0.1508,2376.4575,2.7784,5.5676,0.1273,0.1736,2.7384,0.1975
0:29:54,21400,0.0001,0.0030,0.0598,3649.0786,2.6874,7.0148,0.1148,0.2277,2.7187,0.1863
0:29:59,21500,0.2246,0.5016,0.1219,2296.2383,2.6872,5.1176,0.0886,0.3753,2.6949,0.0707
0:30:03,21600,0.0000,0.0059,0.0253,942.1644,2.7456,6.5012,0.1224,0.4658,2.7009,0.2004
0:30:08,21700,0.0129,0.2659,0.2451,2678.7583,2.6664,5.1371,0.0852,0.5472,2.7111,0.0681
0:30:12,21800,0.0003,0.0070,0.0697,2831.0217,2.7226,6.3796,0.0867,0.2022,2.7176,0.1708
0:30:16,21900,0.0000,0.0203,0.0449,2678.5034,2.7490,6.3137,0.1401,0.6382,2.7063,0.1980
0:30:21,22000,0.0805,0.0243,0.0658,3294.8398,2.7255,7.6936,0.0872,1.0766,2.7165,0.0666
0:30:47,22100,0.0075,0.0109,0.3338,3428.9753,2.7130,6.1096,0.0704,0.6460,2.7360,0.1688
0:30:51,22200,0.0001,0.1390,0.1297,1852.1990,2.7455,5.6843,0.0811,0.7215,2.7519,0.1787
0:30:56,22300,0.0000,0.0144,0.0534,2064.9048,2.6720,4.9270,0.0832,0.8311,2.6750,0.1721
0:31:00,22400,0.5509,0.0218,0.0710,3565.7520,2.7132,3.9865,0.0944,0.5549,2.6851,0.0797
0:31:05,22500,0.0007,0.0088,0.2074,1997.4326,2.7649,5.6233,0.0845,0.2312,2.7390,0.1841
0:31:09,22600,0.0005,0.0251,0.1450,5604.4980,2.7330,5.1903,0.0880,0.3315,2.7086,0.1681
0:31:14,22700,0.0306,0.0165,0.1192,3292.0088,2.6939,5.1105,0.0736,0.3652,2.7066,0.0626
0:31:18,22800,0.0993,0.0428,0.1584,5341.3975,2.7151,5.8167,0.0936,0.7247,2.7067,0.0675
0:31:23,22900,0.0384,0.1356,0.0632,2019.5867,2.7276,4.6867,0.0805,1.0505,2.7252,0.0674
0:31:27,23000,0.0001,0.0049,0.3072,7179.6963,2.7006,6.0926,0.0956,0.2742,2.6908,0.1922
0:31:52,23100,0.0002,0.0164,0.0953,2503.0439,2.6929,6.6849,0.0936,0.8133,2.6865,0.1783
