Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_gp,D/loss_dom,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom
0:03:46,4000,0.5130,-0.8148,0.8797,0.0029,0.1776,0.8062,0.0736,0.4794,0.2363
0:04:02,4100,0.2689,-0.6092,0.6343,0.0153,0.0081,0.6275,0.0760,0.8663,0.0615
0:04:07,4200,0.5275,-0.7586,0.9098,0.0020,0.0232,0.7918,0.0657,0.4928,0.0884
0:04:12,4300,0.4721,-0.8459,0.7563,0.0050,0.0374,0.7853,0.0808,0.5416,0.1231
0:04:16,4400,0.5893,-0.9089,1.8352,0.0040,0.4878,0.2312,0.0959,0.8193,1.3410
0:04:21,4500,0.5626,-0.8761,0.3335,0.0023,0.0379,0.8955,0.0831,0.6252,0.2264
0:04:26,4600,0.7101,-0.9614,0.6605,0.0050,0.3222,0.8201,0.0674,0.4640,0.2105
0:04:31,4700,0.4091,-0.8070,0.5378,0.0039,0.0062,0.8488,0.0801,0.9665,0.0917
0:04:35,4800,0.4264,-0.8085,0.5045,0.0054,0.0680,0.8526,0.0765,1.0326,0.1247
0:04:40,4900,0.7000,-0.9604,0.4228,0.0022,0.0051,1.0183,0.0713,0.6890,0.1273
0:04:45,5000,0.4852,-0.8379,0.5205,0.0047,0.0759,0.8704,0.0850,0.4616,0.1513
0:05:00,5100,0.3039,-0.5917,1.1733,0.0024,0.0842,0.6607,0.0739,0.4363,0.0317
0:05:05,5200,0.4941,-0.7632,0.6961,0.0024,0.0585,0.7391,0.0707,0.4882,1.2228
0:05:09,5300,0.2216,-0.5337,0.4885,0.0039,0.0150,0.6076,0.0770,0.5404,0.0517
0:05:14,5400,0.0405,-0.3473,0.5986,0.0121,0.2094,0.7811,0.0802,0.4552,0.4418
0:05:19,5500,0.5445,-0.8627,0.4420,0.0036,0.0176,0.8481,0.0790,0.4857,0.0473
0:05:24,5600,0.3112,-0.7312,0.3429,0.0077,0.0187,0.7064,0.0907,0.5158,0.7353
0:05:29,5700,0.4362,-0.7813,0.7613,0.0023,0.0761,0.7650,0.0776,0.3580,0.3542
0:05:33,5800,0.2338,-0.5268,0.5076,0.0037,0.0515,0.6746,0.0697,0.4212,0.1038
0:05:38,5900,0.3985,-0.6958,0.3696,0.0052,0.0120,0.7192,0.0654,0.5534,0.0316
0:05:43,6000,0.5053,-0.7673,0.3107,0.0039,0.0799,0.6904,0.0674,0.6589,0.0292
0:05:59,6100,0.4800,-0.7570,0.5825,0.0023,0.0127,0.7494,0.0698,0.4530,0.1605
0:06:03,6200,0.3615,-0.6665,0.4648,0.0030,0.0149,0.6311,0.0750,0.2572,0.0222
0:06:08,6300,0.3225,-0.5653,0.3660,0.0032,0.0164,0.5620,0.0641,0.3734,0.3892
0:06:13,6400,0.5030,-0.8192,0.5008,0.0103,0.0332,0.7099,0.0662,0.2608,0.1127
0:06:17,6500,0.6314,-0.9175,1.0503,0.0030,0.0072,0.8723,0.0739,0.3320,0.1198
0:06:22,6600,0.0730,-0.3362,0.6441,0.0033,0.0054,0.2416,0.0674,0.1904,0.0098
0:06:27,6700,0.4057,-0.6673,0.3691,0.0031,0.0402,0.8169,0.0650,0.3688,0.0552
0:06:32,6800,0.4055,-0.7722,0.2315,0.0066,0.0013,0.9364,0.0718,0.1634,0.0085
0:06:37,6900,0.2171,-0.5131,0.1990,0.0068,0.0144,0.5800,0.0652,0.2410,0.0238
0:06:41,7000,-0.1515,-0.1349,0.4985,0.0383,0.0024,0.5707,0.0687,0.4244,0.0076
0:06:57,7100,0.4937,-0.7953,0.4444,0.0064,0.0075,0.8088,0.0618,0.1967,0.0201
0:07:02,7200,0.3375,-0.6265,0.7582,0.0026,0.0070,0.7687,0.0656,0.6009,0.0747
0:07:07,7300,0.2153,-0.5614,0.5215,0.0054,0.0019,0.6853,0.0712,0.4760,0.0210
0:07:11,7400,0.2136,-0.6284,0.4224,0.0055,0.0342,0.5795,0.0794,0.2048,0.9549
0:07:16,7500,0.1697,-0.4278,0.5804,0.0081,0.0907,0.3348,0.0626,0.3854,0.0244
0:07:21,7600,0.3517,-0.6183,0.4275,0.0031,0.0110,0.6811,0.0626,0.3200,0.0262
0:07:26,7700,0.1169,-0.4224,0.2491,0.0070,0.0023,0.4370,0.0726,0.4177,0.1464
0:07:30,7800,0.1318,-0.4626,0.5849,0.0045,0.1345,0.6213,0.0669,0.3886,0.4026
0:07:35,7900,0.0275,-0.1887,1.1167,0.0654,1.9316,0.0442,0.0597,0.8481,0.1318
0:07:40,8000,0.0466,-0.3578,0.2939,0.0074,0.0057,0.4142,0.0660,0.3614,0.0764
0:07:56,8100,0.1351,-0.5313,0.1999,0.0061,0.0341,0.5656,0.0733,0.2139,0.0269
0:08:01,8200,0.1960,-0.5176,0.7156,0.0031,0.0046,0.6453,0.0662,0.3028,0.6547
0:08:06,8300,0.1007,-0.4221,0.7948,0.0042,0.0175,0.5097,0.0620,0.2200,0.0852
0:08:11,8400,0.0900,-0.4079,0.4010,0.0033,0.0076,0.4542,0.0682,0.1946,0.0218
0:08:15,8500,0.3150,-0.5661,0.4398,0.0012,0.0087,0.5020,0.0563,0.2847,0.0549
0:08:20,8600,0.3085,-0.6269,0.7732,0.0036,0.0021,0.5237,0.0633,0.0803,0.2129
0:08:25,8700,0.0240,-0.3059,0.3769,0.0042,0.0019,0.3795,0.0606,0.2166,0.2691
0:08:30,8800,0.1536,-0.4419,0.5985,0.0055,0.0211,0.3924,0.0648,0.3562,0.0368
0:08:34,8900,0.0386,-0.3144,0.4947,0.0043,0.0017,0.2703,0.0570,0.1680,0.0024
0:08:39,9000,-0.0851,-0.2052,0.5690,0.0031,0.1359,0.2468,0.0620,0.3000,0.1365
0:08:55,9100,0.0435,-0.3214,0.4444,0.0042,0.0014,0.3689,0.0557,0.1493,0.0136
0:09:00,9200,-0.0511,-0.2343,0.3414,0.0059,0.0347,0.2242,0.0626,0.1301,0.4862
0:09:05,9300,0.1513,-0.4418,0.6082,0.0027,0.1053,0.3512,0.0579,0.2163,0.0414
0:09:09,9400,0.0863,-0.4489,0.2808,0.0050,0.0625,0.4165,0.0676,0.1911,0.3516
0:09:14,9500,0.1880,-0.4093,0.2946,0.0029,0.0064,0.3420,0.0569,0.2400,0.2208
0:09:19,9600,-0.1127,-0.1354,0.5371,0.0034,0.0724,0.1130,0.0563,0.3138,0.0076
0:09:24,9700,0.0986,-0.4017,1.0371,0.0029,0.3651,0.3311,0.0737,0.7421,0.4607
0:09:28,9800,0.1865,-0.4787,0.4036,0.0026,0.0266,0.4419,0.0591,0.2255,0.1469
0:09:33,9900,0.0151,-0.2667,0.1805,0.0033,0.0008,0.2581,0.0547,0.1954,0.0128
0:09:38,10000,-0.0519,-0.2624,0.3749,0.0045,0.0070,0.2459,0.0616,0.1654,0.2119
0:12:51,10100,0.3916,-0.6800,0.2893,0.0024,0.0037,0.9012,0.0652,0.1878,0.0170
0:12:56,10200,0.0149,-0.3787,0.3655,0.0056,0.0049,0.4210,0.0668,0.1729,0.1040
0:13:01,10300,-0.0618,-0.2294,0.6660,0.0026,0.0163,0.3885,0.0651,0.1076,0.0631
0:13:06,10400,-0.1958,-0.0893,0.3133,0.0046,0.0031,0.1327,0.0585,0.3441,0.0029
0:13:11,10500,-0.2267,-0.1784,0.1219,0.0061,0.0089,0.2020,0.0889,0.2740,0.5845
0:13:16,10600,-0.3457,-0.0162,0.1495,0.0108,0.0104,0.2817,0.0683,0.1017,0.0265
0:13:20,10700,-0.1674,-0.1418,0.4630,0.0027,0.0301,0.1846,0.0587,0.1399,0.1433
0:13:25,10800,-0.0183,-0.3484,0.6035,0.0018,0.0019,0.4771,0.0674,0.5886,0.0629
0:13:30,10900,0.0015,-0.2526,0.1890,0.0025,0.0036,0.2116,0.0514,0.1228,0.0153
0:13:34,11000,-0.1541,-0.2052,0.1025,0.0071,0.0021,0.3678,0.0681,0.2071,0.2342
0:13:51,11100,-0.0959,-0.2157,0.5379,0.0057,0.0161,0.1786,0.0542,0.3054,0.0148
0:13:55,11200,0.0549,-0.3230,0.1479,0.0053,0.0017,0.2491,0.0566,0.2419,0.0059
0:14:00,11300,0.1391,-0.4976,0.2322,0.0043,0.0743,0.3218,0.0571,0.2732,0.3450
0:14:05,11400,0.1624,-0.4238,0.5179,0.0052,0.0233,0.2492,0.0543,0.2835,0.0049
0:14:10,11500,0.0482,-0.2832,0.8347,0.0033,0.0015,0.2519,0.0562,0.1921,0.0011
0:14:15,11600,-0.1788,-0.0905,0.3445,0.0054,0.0624,-0.0523,0.0656,0.2770,0.2458
0:14:19,11700,-0.1725,-0.1455,0.4305,0.0046,0.0036,0.2218,0.0602,0.4040,0.1103
0:14:24,11800,-0.0946,-0.2434,0.6498,0.0051,0.1690,0.2012,0.0564,0.2153,0.1355
0:14:29,11900,-0.3569,0.0070,0.4496,0.0074,0.2994,0.1884,0.0646,0.2246,0.2433
0:14:34,12000,0.0489,-0.3149,0.3062,0.0032,0.0354,0.3218,0.0521,1.5839,0.7755
0:14:50,12100,-0.1266,-0.1716,0.1706,0.0033,0.0220,0.2005,0.0625,0.1662,0.0540
0:14:55,12200,-0.1792,-0.1779,0.1664,0.0040,0.0011,0.2643,0.0613,0.1127,0.0030
0:14:59,12300,-0.1891,-0.0916,0.1555,0.0039,0.0016,0.1022,0.0551,0.1482,0.2008
0:15:04,12400,-0.0645,-0.2245,0.6124,0.0033,0.0065,0.3156,0.0545,0.2233,0.0042
0:15:09,12500,-0.1514,-0.1602,0.1187,0.0009,0.0032,0.1245,0.0714,0.4443,0.1406
0:15:14,12600,-0.1578,-0.2479,0.2474,0.0113,0.0070,0.1765,0.0647,0.1427,0.6559
0:15:18,12700,-0.0974,-0.2493,0.3412,0.0021,0.0010,0.3279,0.0600,0.3136,0.0848
0:15:23,12800,-0.0072,-0.3170,0.1289,0.0048,0.0055,0.3363,0.0677,1.0982,0.4060
0:15:28,12900,-0.3268,0.0254,0.5607,0.0026,0.0077,0.0891,0.0578,0.1469,0.0212
0:15:32,13000,0.0495,-0.4170,0.2135,0.0115,0.0021,0.2217,0.0616,0.0802,0.0027
0:15:49,13100,-0.3016,-0.1091,0.2160,0.0123,0.0397,-0.1048,0.0692,0.2742,0.0899
0:15:54,13200,-0.0338,-0.3056,0.3035,0.0090,0.0071,0.1541,0.0581,0.1861,0.0307
0:15:58,13300,-0.0333,-0.3520,0.3014,0.0088,0.0126,0.3003,0.0667,0.5384,0.4323
0:16:03,13400,-0.2419,-0.1200,0.1749,0.0055,0.0024,0.1541,0.0693,0.1646,0.0282
0:16:08,13500,-0.1400,-0.2498,0.1741,0.0028,0.0039,0.2858,0.0612,0.1515,0.0543
0:16:13,13600,-0.1326,-0.1251,0.6545,0.0048,0.0122,0.2173,0.0519,0.3350,0.1030
0:16:17,13700,-0.1859,-0.1321,0.0930,0.0029,0.0015,0.1275,0.0583,0.0816,0.0170
0:16:22,13800,-0.0636,-0.2888,0.6505,0.0114,0.0128,0.2895,0.0557,0.1694,0.1649
0:16:27,13900,-0.1339,-0.2569,0.4302,0.0033,0.0072,0.2657,0.0689,0.0939,0.0801
0:16:32,14000,-0.2023,-0.1558,0.0985,0.0029,0.0025,0.2695,0.0617,0.3928,0.0827
0:16:48,14100,-0.1471,-0.2113,0.1068,0.0079,0.0012,0.1539,0.0724,0.0673,0.0277
0:16:53,14200,-0.2077,-0.2256,0.1300,0.0048,0.0022,0.2687,0.0692,0.3453,0.3057
0:16:57,14300,-0.3149,-0.0560,0.1567,0.0072,0.0084,0.1235,0.0609,0.3849,0.0216
0:17:02,14400,-0.1320,-0.2772,0.3670,0.0054,0.0778,0.3662,0.0733,0.4329,0.0873
0:17:07,14500,-0.2066,-0.1925,0.1044,0.0066,0.0069,0.1489,0.0626,0.2193,0.1493
0:17:12,14600,-0.1815,-0.1474,0.1080,0.0063,0.0115,0.1745,0.0621,0.0769,0.0029
0:17:17,14700,0.0771,-0.3459,0.0604,0.0080,0.0005,0.1890,0.0577,0.2479,0.1341
0:17:21,14800,-0.4363,0.0356,0.0593,0.0074,0.0076,0.0575,0.0631,0.3426,0.0480
0:17:26,14900,-0.0548,-0.2125,0.3245,0.0036,0.0045,0.2302,0.0551,0.0653,0.0063
0:17:31,15000,-0.3118,-0.0385,0.7202,0.0061,0.0098,0.0315,0.0661,0.2676,0.3342
0:17:46,15100,-0.1322,-0.1980,0.3349,0.0013,0.0037,0.1856,0.0668,0.9203,0.0840
0:17:51,15200,-0.2510,-0.1436,0.6685,0.0054,0.0033,0.2153,0.0622,0.0998,0.0725
0:17:55,15300,-0.2268,-0.0855,0.3757,0.0017,0.0050,0.0869,0.0548,0.1641,0.0069
0:18:00,15400,-0.2872,-0.0120,0.2792,0.0054,0.0015,-0.0180,0.0602,0.0343,0.0040
0:18:05,15500,-0.2116,-0.1891,0.1657,0.0034,0.0131,0.1664,0.0713,0.2154,0.4105
0:18:10,15600,-0.1783,-0.2281,0.3331,0.0021,0.0133,0.2577,0.0581,0.1688,0.0190
0:18:15,15700,-0.2301,-0.0434,0.2828,0.0024,0.0027,0.1014,0.0545,0.1193,0.2829
0:18:19,15800,-0.0568,-0.3072,0.1133,0.0048,0.0137,0.2910,0.0644,0.1361,0.0128
0:18:24,15900,-0.1499,-0.1317,0.0638,0.0034,0.0011,0.1021,0.0525,0.1370,0.0044
0:18:29,16000,-0.4528,0.1442,0.1239,0.0273,0.0432,0.1664,0.0552,0.0668,0.0120
0:18:45,16100,-0.2024,-0.1922,0.2272,0.0073,0.0019,0.2280,0.0579,0.1006,0.0183
0:18:50,16200,-0.2040,-0.2251,0.2854,0.0083,0.0006,0.1021,0.0574,0.0661,0.0160
0:18:55,16300,-0.2022,-0.1048,0.1316,0.0036,0.0023,0.1626,0.0533,0.1289,0.2304
0:18:59,16400,-0.2753,0.0492,0.7381,0.0037,0.0062,-0.0119,0.0488,0.1439,0.0660
0:19:04,16500,-0.2110,-0.1597,0.3438,0.0066,0.0008,0.1851,0.0675,0.4248,0.1918
0:19:09,16600,-0.1661,-0.1124,0.1839,0.0055,0.0157,0.1285,0.0548,0.1999,0.0456
0:19:14,16700,-0.3068,-0.0198,0.0507,0.0035,0.0019,-0.0766,0.0618,0.2619,0.0164
0:19:19,16800,-0.2764,-0.0496,0.0929,0.0054,0.0026,0.0447,0.0613,0.0859,0.0081
0:19:24,16900,-0.2028,-0.0708,0.2943,0.0035,0.0050,0.0711,0.0528,0.0677,0.0091
0:19:28,17000,-0.2997,0.0177,0.3413,0.0033,0.0010,0.0087,0.0625,0.0941,0.0120
0:19:45,17100,-0.1975,-0.0678,0.2139,0.0063,0.0004,0.0351,0.0506,0.2236,0.0018
0:19:50,17200,-0.1756,-0.1074,0.2567,0.0041,0.0118,0.0874,0.0562,0.1198,0.0042
0:19:55,17300,-0.3811,0.0339,0.1509,0.0060,0.0023,0.0895,0.0614,0.1193,0.0224
0:20:00,17400,-0.1283,-0.0777,0.2625,0.0104,0.0373,0.0906,0.0489,0.0499,0.1908
0:20:05,17500,-0.1811,-0.2794,0.2685,0.0073,0.0057,0.1841,0.0654,0.1163,0.0706
0:20:09,17600,-0.1485,-0.2966,0.0165,0.0052,0.0024,0.3462,0.0661,0.2147,0.0745
0:20:14,17700,-0.1192,-0.2402,0.2274,0.0047,0.0104,0.2107,0.0610,0.1791,0.0060
0:20:19,17800,-0.2819,-0.0985,0.1125,0.0020,0.0023,0.1356,0.0522,0.1269,0.0167
0:20:24,17900,-0.1476,-0.1220,0.3201,0.0040,0.0017,0.1892,0.0549,0.1053,0.0306
0:20:28,18000,-0.2242,-0.1566,0.2662,0.0062,0.0016,0.2882,0.0586,0.4406,0.0045
0:20:45,18100,-0.2363,0.0847,0.4243,0.0070,0.0005,0.0196,0.0439,0.1580,0.0024
0:20:50,18200,-0.1330,-0.1840,0.0290,0.0044,0.0015,0.1955,0.0588,0.0335,0.1480
0:20:54,18300,-0.2847,-0.0786,0.1343,0.0051,0.0388,0.1135,0.0538,0.0813,0.0044
0:20:59,18400,-0.3037,-0.0439,0.2580,0.0122,0.0017,-0.1996,0.0569,0.0271,0.0018
0:21:04,18500,-0.3402,0.0156,0.0212,0.0037,0.0068,-0.0138,0.0571,0.0855,0.0196
0:21:08,18600,-0.2239,-0.0585,0.2435,0.0050,0.0118,0.0550,0.0563,0.1803,0.0566
0:21:13,18700,-0.2931,-0.0471,0.4697,0.0043,0.0011,0.1054,0.0567,0.0579,0.0917
0:21:18,18800,-0.2357,-0.0516,0.0362,0.0021,0.0377,0.0887,0.0567,0.1002,0.0125
0:21:23,18900,-0.2007,-0.1071,0.1005,0.0053,0.0020,0.1518,0.0633,0.1074,0.0049
0:21:27,19000,-0.0990,-0.1670,0.0775,0.0027,0.0144,0.1941,0.0460,0.1801,0.1892
0:21:44,19100,-0.1169,-0.2334,0.2157,0.0066,0.0307,0.2029,0.0600,0.1919,0.0393
0:21:49,19200,-0.1244,-0.1839,0.1803,0.0029,0.0026,0.1759,0.0561,0.1639,0.2988
0:21:53,19300,-0.2363,-0.0499,0.1582,0.0023,0.0521,0.0734,0.0483,0.0680,0.0811
0:21:58,19400,-0.1875,-0.0871,0.0890,0.0065,0.0007,0.0456,0.0482,0.0418,0.0051
0:22:03,19500,-0.3511,-0.2311,0.1790,0.0052,0.0030,0.1626,0.0749,0.1306,0.0385
0:22:08,19600,-0.1697,-0.0878,0.0628,0.0051,0.0032,0.1186,0.0510,0.0476,0.0116
0:22:13,19700,-0.2638,-0.0358,0.0398,0.0044,0.0020,0.1185,0.0529,0.1721,0.2931
0:22:17,19800,-0.1446,-0.1477,0.1259,0.0045,0.0049,0.2280,0.0557,0.0437,0.0114
0:22:22,19900,-0.4075,0.0372,0.0131,0.0036,0.0006,0.0020,0.0712,0.2088,0.0267
0:22:27,20000,-0.2929,-0.0492,0.1338,0.0054,0.0011,0.1153,0.0581,2.5456,0.2159
0:25:37,20100,-0.3395,-0.0862,0.0097,0.0161,0.0004,0.0839,0.0646,0.0644,0.0066
0:25:41,20200,-0.2951,-0.0366,0.3990,0.0075,0.0155,0.0431,0.0508,0.2177,0.0173
0:25:46,20300,-0.2460,-0.0438,0.0700,0.0048,0.0035,0.0424,0.0565,0.1047,0.0881
0:25:50,20400,-0.0952,-0.2399,0.2032,0.0035,0.0004,0.2454,0.0566,0.0443,0.1639
0:25:54,20500,-0.4462,0.1045,0.5342,0.0029,0.0009,-0.1136,0.0598,0.2013,0.0210
0:25:59,20600,-0.2623,-0.0477,0.3164,0.0181,0.0018,0.1007,0.0502,0.1075,0.0033
0:26:04,20700,-0.2036,-0.2135,0.3618,0.0070,0.0071,0.1432,0.0569,0.0732,0.0495
0:26:08,20800,-0.2259,-0.1588,0.1616,0.0053,0.0054,0.1148,0.0632,0.0398,0.0040
0:26:13,20900,-0.2673,-0.1471,0.2523,0.0093,0.0009,0.2048,0.0664,0.1947,0.1105
0:26:18,21000,-0.2350,-0.0961,0.0327,0.0047,0.0033,0.1165,0.0534,0.0243,0.1760
0:26:34,21100,-0.3420,0.0445,0.2814,0.0088,0.0040,0.0752,0.0472,0.0523,0.0127
0:26:38,21200,-0.2607,-0.0198,0.2044,0.0061,0.0060,0.0558,0.0485,0.0277,0.0039
0:26:43,21300,-0.3023,-0.0589,0.4446,0.0063,0.0029,0.0629,0.0637,0.0488,0.1042
0:26:47,21400,-0.2051,0.0546,0.7655,0.0022,0.0415,-0.1554,0.0430,0.5471,0.2710
0:26:52,21500,-0.2173,-0.1259,0.0280,0.0039,0.0005,0.1172,0.0507,0.1500,0.0323
0:26:56,21600,-0.2690,0.0438,0.4062,0.0040,0.0008,-0.0724,0.0573,0.0317,0.6124
0:27:01,21700,-0.2144,-0.1167,0.0205,0.0051,0.0242,0.0771,0.0528,0.0254,0.0093
0:27:05,21800,-0.2610,-0.0353,0.1204,0.0047,0.0011,0.1016,0.0510,0.1893,0.0389
0:27:10,21900,-0.3590,-0.0658,0.3948,0.0061,0.0008,0.1590,0.0768,0.3134,0.2740
0:27:15,22000,-0.1730,-0.2145,0.0285,0.0051,0.0005,0.2951,0.0597,0.0434,0.0020
0:27:31,22100,-0.3086,-0.0187,0.3682,0.0067,0.0002,0.1228,0.0594,0.4641,0.0119
0:27:35,22200,-0.2819,-0.1953,0.0055,0.0121,0.0025,0.0899,0.0635,0.0588,0.0111
0:27:40,22300,-0.3812,-0.1318,0.3080,0.0031,0.0007,0.0760,0.0614,0.2614,0.1657
0:27:45,22400,-0.2638,-0.0525,0.1516,0.0070,0.0311,-0.0339,0.0546,0.0550,0.0075
0:27:49,22500,-0.3081,-0.0146,0.0802,0.0041,0.0015,0.0044,0.0517,0.0760,0.0941
0:27:54,22600,-0.2831,-0.0283,0.0231,0.0047,0.0004,0.0665,0.0552,0.1728,0.0021
0:27:58,22700,-0.3516,0.0752,0.0437,0.0045,0.0010,-0.0615,0.0535,0.0456,0.0502
0:28:03,22800,-0.3827,0.0059,0.2042,0.0070,0.0008,0.1141,0.0656,0.1330,0.0028
0:28:08,22900,-0.2682,0.0011,0.0694,0.0025,0.0017,0.0402,0.0493,0.0225,0.0064
0:28:12,23000,-0.3476,0.0325,0.0736,0.0044,0.0013,-0.0206,0.0556,0.0317,0.2283
0:28:28,23100,-0.1999,-0.2226,0.0972,0.0092,0.0009,0.1688,0.0584,0.2728,0.0394
0:28:33,23200,-0.2523,-0.0923,0.0615,0.0050,0.0186,0.1147,0.0585,0.0527,0.0013
0:28:38,23300,-0.1497,-0.0832,0.3279,0.0040,0.0005,0.0737,0.0438,0.0997,0.0160
0:28:42,23400,-0.3514,0.0288,0.0814,0.0024,0.0009,0.0486,0.0617,0.0599,0.4697
0:28:46,23500,-0.2044,-0.0699,0.4479,0.0037,0.0070,0.0400,0.0502,0.2758,0.0045
0:28:51,23600,-0.2597,-0.1050,0.1637,0.0044,0.0013,0.0952,0.0562,0.0822,0.0379
0:28:56,23700,-0.3638,-0.0508,0.0411,0.0092,0.0008,0.1185,0.0532,0.0272,0.0065
0:29:00,23800,-0.2087,-0.2274,0.4479,0.0032,0.0005,0.1609,0.0572,0.0227,0.0651
0:29:05,23900,-0.3334,0.0119,0.1529,0.0078,0.0008,-0.0052,0.0588,0.1875,0.0532
0:29:10,24000,-0.3732,0.0611,0.1962,0.0049,0.0018,-0.0789,0.0620,0.0241,0.0632
0:29:26,24100,-0.2582,-0.1170,0.4764,0.0049,0.0018,0.1308,0.0554,0.0435,0.0015
0:29:30,24200,-0.2338,-0.1655,0.0775,0.0032,0.0003,0.1234,0.0524,0.0302,0.0095
0:29:35,24300,-0.2714,-0.0777,0.2918,0.0114,0.0005,0.0570,0.0630,0.0184,0.0022
0:29:39,24400,-0.3547,-0.0168,0.0340,0.0068,0.4314,-0.0275,0.0500,0.0828,0.0391
0:29:44,24500,-0.4089,0.0634,0.4002,0.0041,0.0010,-0.0746,0.0528,0.0366,0.0020
0:29:49,24600,-0.5142,0.0700,0.0224,0.0028,0.0005,-0.0885,0.0559,0.0590,0.1307
0:29:53,24700,-0.3420,0.0233,0.0718,0.0056,0.0032,0.0231,0.0645,0.0180,0.0824
0:29:58,24800,-0.2236,-0.0802,0.0516,0.0035,0.0005,0.1123,0.0550,0.0218,0.0079
0:30:02,24900,-0.2057,-0.0998,0.1993,0.0053,0.0012,0.0761,0.0575,0.1872,0.0351
