step,source,target,accuracy,loss
10000,WAL,RUN,0.01843114125626659,12.029788970947266
10000,WAL,CLD,0.01975818342671778,12.665506362915039
10000,WAL,CLU,0.014597463874963138,12.841825485229492
20000,WAL,RUN,0.024918902978472428,10.977843284606934
20000,WAL,CLD,0.012090828664110882,14.446723937988281
20000,WAL,CLU,0.014744913005013271,12.83579158782959
30000,WAL,RUN,0.006487761722205839,15.927201271057129
30000,WAL,CLD,0.01253317605426128,14.307794570922852
30000,WAL,CLU,0.013712769094662342,12.249030113220215
40000,WAL,RUN,0.01194337953406075,14.862963676452637
40000,WAL,CLD,0.014450014744913005,15.136197090148926
40000,WAL,CLU,0.013417870834562076,11.725132942199707
50000,WAL,RUN,0.011206133883810086,17.319772720336914
50000,WAL,CLD,0.014744913005013271,16.007814407348633
50000,WAL,CLU,0.019020937776467118,13.621420860290527
60000,WAL,RUN,0.016219404305514596,15.060765266418457
60000,WAL,CLD,0.015039811265113535,15.200713157653809
60000,WAL,CLU,0.015187260395163668,13.485751152038574
70000,WAL,RUN,0.00869949867295783,16.037912368774414
70000,WAL,CLD,0.016514302565614862,13.33842658996582
70000,WAL,CLU,0.015924506045414333,12.8235445022583
80000,WAL,RUN,0.019315836036567384,14.076683044433594
80000,WAL,CLD,0.011795930404010616,13.629260063171387
80000,WAL,CLU,0.014302565614862872,12.602696418762207
90000,WAL,RUN,0.017251548215865525,13.591014862060547
90000,WAL,CLD,0.015039811265113535,13.462860107421875
90000,WAL,CLU,0.021969920377469775,13.52764892578125
100000,WAL,RUN,0.011795930404010616,14.043049812316895
100000,WAL,CLD,0.0238867590681215,12.311758995056152
100000,WAL,CLU,0.016809200825715128,13.563424110412598
110000,WAL,RUN,0.017251548215865525,12.925777435302734
110000,WAL,CLD,0.014892362135063402,13.5160551071167
110000,WAL,CLU,0.011353583013860219,13.494956970214844
120000,WAL,RUN,0.010173989973459157,13.525314331054688
120000,WAL,CLD,0.019020937776467118,13.248332023620605
120000,WAL,CLU,0.0157770569153642,13.0198392868042
130000,WAL,RUN,0.012975523444411679,13.465523719787598
130000,WAL,CLD,0.012680625184311413,14.397549629211426
130000,WAL,CLU,0.013712769094662342,13.584783554077148
140000,WAL,RUN,0.018136242996166323,14.084842681884766
140000,WAL,CLD,0.014302565614862872,14.285116195678711
140000,WAL,CLU,0.012828074314361546,13.855581283569336
150000,WAL,RUN,0.019315836036567384,13.642319679260254
150000,WAL,CLD,0.011648481273960483,13.91134262084961
150000,WAL,CLU,0.015187260395163668,13.214356422424316
160000,WAL,RUN,0.019463285166617515,14.277026176452637
160000,WAL,CLD,0.014302565614862872,13.64028549194336
160000,WAL,CLU,0.02285461515777057,13.24315071105957
170000,WAL,RUN,0.01150103214391035,13.952469825744629
170000,WAL,CLD,0.00869949867295783,13.700222969055176
170000,WAL,CLU,0.018283692126216455,13.382633209228516
180000,WAL,RUN,0.020053081686818047,13.944052696228027
180000,WAL,CLD,0.01798879386611619,14.051823616027832
180000,WAL,CLU,0.01415511648481274,14.071188926696777
190000,WAL,RUN,0.021232674727219108,13.15560245513916
190000,WAL,CLD,0.014302565614862872,14.45677661895752
190000,WAL,CLU,0.016809200825715128,13.332051277160645
