source,domain,accuracy,loss
WAL,10,0.988562091503268,0.05216190797420967
WAL,11,0.9845094664371773,0.058862732169300956
WAL,12,0.9566724436741768,0.23981615282861418
WAL,13,0.9623824451410659,0.12658601134771738
WAL,14,0.9655765920826161,0.13340618869291127
