Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:05,100,-0.9146,0.2222,1.3732,2.6987,0.0022,-0.2270,0.2745,1.4558,2.6986,0.2820
0:00:08,200,-0.6822,0.1994,1.3180,2.7111,0.0072,-0.1718,0.1255,1.5631,2.7135,0.1383
0:00:10,300,-0.7418,0.1211,1.0989,2.7048,0.0042,-0.1153,0.1102,1.4837,2.7028,0.1537
0:00:13,400,-0.6892,0.1695,1.1550,2.6959,0.0053,-0.1586,0.0905,1.7158,2.6984,0.1275
0:00:15,500,-0.7530,0.1485,1.1187,2.7065,0.0056,-0.1595,0.1021,1.7710,2.7096,0.1583
0:00:19,600,-0.6848,0.0556,0.9425,2.7044,0.0038,-0.0556,0.0911,2.2733,2.6935,0.1524
0:00:21,700,-0.6249,0.0684,0.9929,2.7091,0.0031,-0.0677,0.0858,1.7673,2.7145,0.1287
0:00:24,800,-0.6566,0.1301,0.7898,2.6957,0.0035,-0.1182,0.0913,1.1615,2.6953,0.1228
0:00:26,900,-0.6568,0.1754,0.9076,2.7027,0.0014,-0.1698,0.0746,1.4021,2.6946,0.1247
0:00:29,1000,-0.6279,0.2125,0.8644,2.6905,0.0011,-0.2152,0.0729,1.0667,2.6728,0.0821
0:01:09,1100,-0.7500,0.3282,0.6753,2.7131,0.0018,-0.3367,0.0916,0.5699,2.7006,0.1132
0:01:11,1200,-0.7198,0.3719,0.7010,2.7161,0.0027,-0.3787,0.0809,0.7030,2.7198,0.1016
0:01:14,1300,-0.7125,0.3193,0.8128,2.6844,0.0030,-0.3191,0.0685,0.8532,2.7045,0.1007
0:01:17,1400,-0.6649,0.2784,0.7079,2.6950,0.0047,-0.2877,0.0765,0.7835,2.6966,0.1052
0:01:20,1500,-0.7640,0.4137,0.5957,2.6840,0.0019,-0.3797,0.0789,0.5155,2.6966,0.1041
0:01:22,1600,-0.7021,0.3048,0.6136,2.6862,0.0016,-0.3341,0.0689,0.6017,2.6889,0.1064
0:01:25,1700,-0.6583,0.3137,0.6111,2.7262,0.0007,-0.3100,0.0713,0.6857,2.7284,0.0727
0:01:28,1800,-0.6359,0.2707,0.5674,2.7313,0.0010,-0.2696,0.0708,0.6334,2.7272,0.0871
0:01:31,1900,-0.6084,0.2442,0.6814,2.7214,0.0017,-0.2466,0.0689,0.6052,2.7147,0.0782
0:01:34,2000,-0.6289,0.2522,0.6356,2.7267,0.0008,-0.2261,0.0716,0.5270,2.7133,0.1093
0:02:12,2100,-0.7173,0.3462,0.5764,2.7118,0.0008,-0.3359,0.0730,0.5827,2.6955,0.1085
0:02:15,2200,-0.6551,0.1883,0.8204,2.7181,0.0031,-0.1769,0.0680,0.6267,2.7130,0.1313
0:02:18,2300,-0.5863,0.1445,0.6161,2.6995,0.0020,-0.1603,0.0698,0.6092,2.6902,0.1288
0:02:20,2400,-0.5566,0.2148,0.6976,2.7648,0.0026,-0.2031,0.0588,0.5095,2.7453,0.0658
0:02:22,2500,-0.5506,0.1864,0.6699,2.7351,0.0011,-0.1762,0.0617,0.6129,2.7308,0.0989
0:02:25,2600,-0.6526,0.2106,0.7149,2.7184,0.0048,-0.1861,0.0643,0.6002,2.7234,0.1048
0:02:28,2700,-0.5500,0.1399,0.8608,2.7356,0.0040,-0.1458,0.0623,0.5694,2.7307,0.1043
0:02:31,2800,-0.5059,0.1321,0.6132,2.7145,0.0007,-0.1246,0.0620,0.7516,2.7047,0.0676
0:02:33,2900,-0.4971,0.0888,0.7194,2.7169,0.0043,-0.0848,0.0655,0.4605,2.7038,0.1028
0:02:36,3000,-0.5652,0.1598,0.4277,2.7192,0.0019,-0.1581,0.0639,0.4853,2.7024,0.1005
0:03:15,3100,-0.5581,0.2754,0.6898,2.6484,0.0009,-0.2689,0.0638,0.6502,2.6644,0.1050
0:03:18,3200,-0.5246,0.2004,0.6598,2.7453,0.0010,-0.2130,0.0659,0.4625,2.7417,0.1046
0:03:20,3300,-0.5185,0.2442,0.7810,2.7058,0.0074,-0.2026,0.0566,0.5007,2.6953,0.0626
0:03:23,3400,-0.4802,0.1716,0.5038,2.7487,0.0017,-0.1758,0.0623,0.3953,2.7398,0.0852
0:03:25,3500,-0.4034,0.1204,0.5092,2.7058,0.0018,-0.1240,0.0628,0.3860,2.7283,0.0742
0:03:28,3600,-0.4086,0.1556,0.5638,2.7478,0.0026,-0.1620,0.0571,0.4820,2.7333,0.0559
0:03:31,3700,-0.4835,0.1701,0.4885,2.6998,0.0015,-0.1582,0.0652,0.4853,2.7137,0.0905
0:03:33,3800,-0.4939,0.1827,0.4665,2.7322,0.0022,-0.1918,0.0662,0.4877,2.7176,0.0949
0:03:36,3900,-0.4355,0.1598,0.5755,2.7024,0.0006,-0.1637,0.0646,0.2900,2.7342,0.0786
0:03:38,4000,-0.3976,0.0989,0.4599,2.7081,0.0013,-0.1030,0.0582,0.4279,2.7127,0.0797
0:04:17,4100,-0.4748,0.1523,0.5725,2.6437,0.0009,-0.1607,0.0629,0.4658,2.6652,0.0977
0:04:19,4200,-0.3717,0.0804,0.5253,2.6848,0.0007,-0.0821,0.0534,0.3846,2.7177,0.0693
0:04:22,4300,-0.3674,0.1070,0.6921,2.7242,0.0006,-0.0986,0.0572,0.3040,2.7190,0.0575
0:04:25,4400,-0.3827,0.0794,0.6092,2.7291,0.0010,-0.0852,0.0585,0.4123,2.7031,0.0866
0:04:27,4500,-0.3942,0.0892,0.6611,2.7168,0.0019,-0.0804,0.0643,0.2343,2.7193,0.0888
0:04:30,4600,-0.3915,0.0904,0.4327,2.7343,0.0020,-0.0959,0.0588,0.2449,2.7282,0.0808
0:04:32,4700,-0.3541,0.1371,0.5154,2.7601,0.0019,-0.1489,0.0633,0.2922,2.7352,0.0650
0:04:35,4800,-0.3792,0.0647,0.5669,2.6813,0.0007,-0.0646,0.0577,0.2141,2.6956,0.0922
0:04:38,4900,-0.3766,0.0746,0.5314,2.7155,0.0039,-0.0724,0.0569,0.2733,2.7000,0.0902
0:04:41,5000,-0.3285,0.1235,0.7065,2.6943,0.0011,-0.1463,0.0598,0.2338,2.6936,0.0741
0:05:17,5100,-0.4047,0.2970,0.3867,2.7214,0.0018,-0.3031,0.0629,0.2277,2.6991,0.0627
0:05:20,5200,-0.3439,0.2110,0.7977,2.6981,0.0017,-0.2212,0.0565,0.1246,2.7062,0.0575
0:05:23,5300,-0.4839,0.2705,0.5520,2.6974,0.0037,-0.2575,0.0602,0.1415,2.6901,0.1058
0:05:25,5400,-0.3055,0.1692,0.5900,2.7205,0.0007,-0.1683,0.0594,0.1865,2.7364,0.0572
0:05:28,5500,-0.4398,0.2427,0.5264,2.7144,0.0042,-0.2209,0.0649,0.1931,2.7058,0.0731
0:05:30,5600,-0.3466,0.1974,0.4274,2.7505,0.0011,-0.2263,0.0579,0.1127,2.7148,0.0569
0:05:33,5700,-0.3672,0.2081,0.4594,2.7558,0.0017,-0.1975,0.0503,0.0922,2.7419,0.0671
0:05:36,5800,-0.4001,0.2066,0.3226,2.7513,0.0020,-0.2011,0.0594,0.1048,2.7355,0.0753
0:05:39,5900,-0.2988,0.1964,0.4925,2.7002,0.0024,-0.2051,0.0496,0.1121,2.6994,0.0508
0:05:41,6000,-0.3247,0.0238,0.4138,2.7161,0.0081,-0.0175,0.0538,0.1744,2.7225,0.0800
0:06:19,6100,-0.2887,0.1504,0.6599,2.6937,0.0015,-0.1579,0.0529,0.1075,2.7081,0.0725
0:06:22,6200,-0.3416,0.1953,0.3904,2.7159,0.0013,-0.1848,0.0532,0.0688,2.7191,0.0625
0:06:25,6300,-0.2905,0.1949,0.5063,2.7522,0.0020,-0.1962,0.0402,0.1250,2.7187,0.0414
0:06:27,6400,-0.2667,0.1382,0.6993,2.7240,0.0013,-0.1428,0.0438,0.1621,2.7238,0.0483
0:06:29,6500,-0.3867,0.1918,0.5778,2.7170,0.0020,-0.1963,0.0555,0.1207,2.7332,0.1110
0:06:32,6600,-0.3558,0.1804,0.4722,2.7383,0.0010,-0.1743,0.0545,0.0692,2.7162,0.0731
0:06:35,6700,-0.2899,0.1430,0.4041,2.7241,0.0009,-0.1495,0.0550,0.0770,2.7149,0.0669
0:06:38,6800,-0.2303,0.0738,0.6305,2.7391,0.1747,0.0293,0.0483,0.3414,2.7157,0.0993
0:06:40,6900,-0.2037,0.0903,0.4200,2.6908,0.0009,-0.0964,0.0432,0.1036,2.7135,0.0479
0:06:43,7000,-0.2497,0.1391,0.6121,2.7203,0.0016,-0.1440,0.0522,0.0938,2.7232,0.0673
0:07:21,7100,-0.2299,0.1282,0.5964,2.7061,0.0008,-0.1391,0.0466,0.1016,2.7088,0.0500
0:07:24,7200,-0.3011,0.1490,0.5505,2.7210,0.0021,-0.1521,0.0441,0.0807,2.7169,0.0664
0:07:26,7300,-0.2683,0.1259,0.4781,2.7152,0.0010,-0.1265,0.0451,0.0990,2.7159,0.0606
0:07:29,7400,-0.2013,0.0233,0.4129,2.7033,0.0014,-0.0245,0.0481,0.1010,2.7096,0.0539
0:07:32,7500,-0.3038,0.1387,0.3023,2.7001,0.0015,-0.1416,0.0464,0.0704,2.6765,0.0690
0:07:35,7600,-0.2586,0.1382,0.5573,2.7047,0.0010,-0.1476,0.0574,0.0886,2.7060,0.0764
0:07:37,7700,-0.2648,0.1453,0.4869,2.7080,0.0013,-0.1466,0.0486,0.0488,2.7278,0.0496
0:07:40,7800,-0.2344,0.1306,0.2955,2.7126,0.0031,-0.1461,0.0629,0.0696,2.7124,0.0759
0:07:42,7900,-0.2239,0.1270,0.6333,2.7479,0.0010,-0.1238,0.0421,0.0741,2.7374,0.0469
0:07:45,8000,-0.2108,0.1272,0.3567,2.7038,0.0008,-0.1218,0.0494,0.1216,2.7032,0.0545
0:08:23,8100,-0.1829,0.1069,0.3432,2.7089,0.0017,-0.1100,0.0523,0.0813,2.6987,0.0504
0:08:25,8200,-0.2150,0.1376,0.3279,2.7242,0.0009,-0.1360,0.0402,0.0613,2.7280,0.0426
0:08:28,8300,-0.2348,0.1223,0.5743,2.6931,0.0007,-0.1273,0.0468,0.0886,2.7081,0.0554
0:08:31,8400,-0.2788,0.1415,0.4053,2.7166,0.0010,-0.1402,0.0446,0.0618,2.7002,0.0694
0:08:34,8500,-0.3123,0.1350,0.4086,2.7100,0.0032,-0.1201,0.0473,0.0839,2.7098,0.0799
0:08:36,8600,-0.2195,0.0824,0.2142,2.7312,0.0012,-0.0840,0.0504,0.0535,2.7186,0.0570
0:08:38,8700,-0.1876,0.0781,0.4060,2.6970,0.0009,-0.0785,0.0433,0.0713,2.7052,0.0416
0:08:41,8800,-0.1779,0.0951,0.4397,2.7025,0.0009,-0.0995,0.0408,0.0629,2.6924,0.0404
0:08:44,8900,-0.1952,0.0495,0.5260,2.7201,0.0011,-0.0507,0.0417,0.1288,2.7342,0.0522
0:08:47,9000,-0.1549,0.0686,0.5817,2.6789,0.0014,-0.0626,0.0568,0.0757,2.6895,0.0602
0:09:24,9100,-0.1731,0.0686,0.5074,2.7326,0.0006,-0.0739,0.0376,0.0868,2.7166,0.0434
0:09:26,9200,-0.1611,0.0859,0.5861,2.7076,0.0017,-0.0885,0.0406,0.0971,2.6819,0.0387
0:09:30,9300,-0.1911,0.1067,0.2548,2.6827,0.0010,-0.1070,0.0440,0.0478,2.6779,0.0425
0:09:32,9400,-0.1557,0.0757,0.3002,2.6956,0.0012,-0.0732,0.0421,0.0541,2.6882,0.0430
0:09:35,9500,-0.1576,0.0883,0.4259,2.7102,0.0014,-0.0870,0.0406,0.0517,2.7362,0.0395
0:09:38,9600,-0.2040,0.0684,0.2674,2.7122,0.0018,-0.0731,0.0507,0.0353,2.7091,0.0617
0:09:40,9700,-0.0900,-0.0142,0.5881,2.7381,0.0011,0.0054,0.0379,0.0548,2.7043,0.0413
0:09:43,9800,-0.1377,0.0319,0.4907,2.7136,0.0010,-0.0202,0.0402,0.0678,2.6812,0.0430
0:09:46,9900,-0.1369,0.0387,0.2528,2.7151,0.0008,-0.0459,0.0413,0.0374,2.7259,0.0410
