step,source,domain,accuracy,loss
10000,WAL,15,0.56,5.459380626678467
10000,WAL,16,0.7407407407407407,0.7638725638389587
10000,WAL,17,0.2641509433962264,2.4761087894439697
10000,WAL,18,0.7222222222222222,2.06862211227417
10000,WAL,19,0.24074074074074073,3.5479235649108887
10000,WAL,20,0.6666666666666666,0.7648517489433289
10000,WAL,21,0.40425531914893614,2.202061653137207
10000,WAL,22,0.3888888888888889,4.106917858123779
10000,WAL,23,0.8461538461538461,0.3339627981185913
10000,WAL,24,0.803921568627451,0.41073885560035706
10000,WAL,25,0.6666666666666666,1.7279409170150757
10000,WAL,26,0.7857142857142857,1.1080812215805054
10000,WAL,27,0.35185185185185186,1.7958205938339233
10000,WAL,28,0.8333333333333334,0.46619856357574463
10000,WAL,29,0.6904761904761905,1.7069774866104126
10000,WAL,30,0.76,1.3486278057098389
10000,WAL,31,0.6744186046511628,2.282207489013672
10000,WAL,32,0.6730769230769231,1.1261438131332397
10000,WAL,33,0.6136363636363636,1.4844642877578735
10000,WAL,34,0.3877551020408163,5.120547771453857
10000,WAL,35,0.14583333333333334,2.714740753173828
10000,WAL,36,0.5116279069767442,1.066111445426941
10000,WAL,37,0.42857142857142855,1.3501954078674316
10000,WAL,38,0.6170212765957447,2.1982924938201904
10000,WAL,39,0.5185185185185185,1.9654372930526733
10000,WAL,40,0.36363636363636365,1.722588300704956
10000,WAL,41,0.6666666666666666,1.7625113725662231
10000,WAL,42,0.6086956521739131,1.8243776559829712
10000,WAL,43,0.5714285714285714,1.978788137435913
10000,WAL,44,0.7857142857142857,1.0214874744415283
10000,WAL,45,0.4423076923076923,1.9375680685043335
10000,WAL,46,0.7083333333333334,1.536249041557312
10000,WAL,47,0.5454545454545454,2.5158088207244873
10000,WAL,48,0.7083333333333334,1.4641913175582886
10000,WAL,49,0.5849056603773585,1.6618672609329224
10000,WAL,50,0.7619047619047619,1.674552321434021
10000,WAL,51,0.7608695652173914,1.6999762058258057
10000,WAL,52,0.2619047619047619,2.473940849304199
10000,WAL,53,0.8125,1.0108622312545776
10000,WAL,54,0.4523809523809524,1.3723384141921997
10000,WAL,55,0.673469387755102,2.129211187362671
10000,WAL,56,0.8333333333333334,1.6121782064437866
10000,WAL,57,0.7619047619047619,1.2940173149108887
10000,WAL,58,0.47368421052631576,1.987304925918579
10000,WAL,59,0.813953488372093,0.7783476114273071
10000,WAL,60,0.3617021276595745,3.9077796936035156
10000,WAL,61,0.14893617021276595,3.4998741149902344
10000,WAL,62,0.6382978723404256,0.5818506479263306
10000,WAL,63,0.5,2.3450939655303955
10000,WAL,64,0.8095238095238095,1.0662294626235962
10000,WAL,65,0.74,0.9021742343902588
10000,WAL,66,0.6666666666666666,2.231332778930664
10000,WAL,67,0.8095238095238095,0.6540349721908569
10000,WAL,68,0.813953488372093,1.504109263420105
10000,WAL,69,0.8333333333333334,1.0601140260696411
10000,WAL,70,0.7619047619047619,1.2756739854812622
10000,WAL,71,0.3181818181818182,2.2607481479644775
10000,WAL,72,0.8333333333333334,1.6527185440063477
10000,WAL,73,0.14634146341463414,3.1480460166931152
10000,WAL,74,0.6571428571428571,1.4371684789657593
10000,WAL,75,0.7619047619047619,1.5812991857528687
20000,WAL,15,0.6,2.7397871017456055
20000,WAL,16,0.24074074074074073,4.695187091827393
20000,WAL,17,0.22641509433962265,5.129024982452393
20000,WAL,18,0.4074074074074074,2.3316924571990967
20000,WAL,19,0.2777777777777778,2.4183242321014404
20000,WAL,20,0.5490196078431373,1.6601580381393433
20000,WAL,21,0.19148936170212766,3.279521942138672
20000,WAL,22,0.4074074074074074,3.0335681438446045
20000,WAL,23,0.7307692307692307,0.5572999119758606
20000,WAL,24,0.7254901960784313,0.9326747059822083
20000,WAL,25,0.5925925925925926,1.2450159788131714
20000,WAL,26,0.19047619047619047,4.766829967498779
20000,WAL,27,0.42592592592592593,1.224252462387085
20000,WAL,28,0.21428571428571427,3.359562873840332
20000,WAL,29,0.19047619047619047,2.395111322402954
20000,WAL,30,0.32,3.500497341156006
20000,WAL,31,0.6744186046511628,2.025345802307129
