source,domain,accuracy,loss
WAL,15,0.24,13.025971412658691
WAL,16,0.6851851851851852,1.4893732070922852
WAL,17,0.7735849056603774,2.0844500064849854
WAL,18,0.7407407407407407,3.6542582511901855
WAL,19,0.7592592592592593,2.49753999710083
WAL,20,0.7843137254901961,1.0990185737609863
WAL,21,0.7659574468085106,1.6038570404052734
WAL,22,0.48148148148148145,4.382538318634033
WAL,23,0.7692307692307693,3.349477529525757
WAL,24,0.6666666666666666,1.3572884798049927
WAL,25,0.7592592592592593,3.0291569232940674
WAL,26,0.7857142857142857,0.6097356081008911
WAL,27,0.7592592592592593,5.024228572845459
WAL,28,0.8095238095238095,0.846755862236023
WAL,29,0.4523809523809524,3.9360408782958984
WAL,30,0.52,4.594243049621582
WAL,31,0.8837209302325582,1.5791168212890625
WAL,32,0.7692307692307693,1.8099079132080078
WAL,33,0.7954545454545454,1.317522406578064
WAL,34,0.5714285714285714,2.6838066577911377
WAL,35,0.9375,0.1395183801651001
WAL,36,0.813953488372093,1.1304783821105957
WAL,37,0.8333333333333334,0.6997700929641724
WAL,38,0.48936170212765956,6.384808540344238
WAL,39,0.4074074074074074,12.789514541625977
WAL,40,0.7045454545454546,1.2427713871002197
WAL,41,0.6666666666666666,6.602423191070557
WAL,42,0.8478260869565217,2.8202056884765625
WAL,43,0.5476190476190477,7.596789360046387
WAL,44,0.8333333333333334,1.9042558670043945
WAL,45,0.8076923076923077,0.6308320164680481
WAL,46,0.8125,2.117825746536255
WAL,47,0.7954545454545454,0.9687556624412537
WAL,48,0.7291666666666666,1.9591659307479858
WAL,49,0.8113207547169812,0.855752170085907
WAL,50,0.6904761904761905,1.6710301637649536
WAL,51,0.6739130434782609,2.3522961139678955
WAL,52,0.8333333333333334,0.7847993969917297
WAL,53,0.7291666666666666,1.0608140230178833
WAL,54,0.7619047619047619,1.3035736083984375
WAL,55,0.9591836734693877,0.18289048969745636
WAL,56,0.7619047619047619,0.9314861297607422
WAL,57,0.6428571428571429,1.8077503442764282
WAL,58,0.868421052631579,1.9981677532196045
WAL,59,0.813953488372093,0.5797118544578552
WAL,60,0.425531914893617,14.364678382873535
WAL,61,0.6808510638297872,1.5383230447769165
WAL,62,0.9361702127659575,0.25633561611175537
WAL,63,0.7857142857142857,1.2908730506896973
WAL,64,0.8333333333333334,0.694208562374115
WAL,65,0.32,10.4093017578125
WAL,66,0.11904761904761904,14.089582443237305
WAL,67,0.6904761904761905,2.3853657245635986
WAL,68,0.7441860465116279,1.2070382833480835
WAL,69,0.35714285714285715,3.985848903656006
WAL,70,0.7619047619047619,2.8916049003601074
WAL,71,0.8636363636363636,1.0788416862487793
WAL,72,0.8571428571428571,0.3527865409851074
WAL,73,0.17073170731707318,14.8798828125
WAL,74,0.7142857142857143,2.785654306411743
WAL,75,0.7857142857142857,0.7402057647705078
WAL,15,0.14,12.949071884155273
WAL,16,0.48148148148148145,3.9786550998687744
WAL,17,0.5660377358490566,2.5595600605010986
WAL,18,0.5370370370370371,4.79722261428833
WAL,19,0.5,3.7269442081451416
WAL,20,0.23529411764705882,4.2785234451293945
WAL,21,0.5319148936170213,4.527196407318115
WAL,22,0.4074074074074074,5.126476287841797
WAL,23,0.5576923076923077,7.029245376586914
WAL,24,0.5098039215686274,2.2426490783691406
WAL,25,0.46296296296296297,3.9603540897369385
WAL,26,0.4523809523809524,5.418598175048828
WAL,27,0.5370370370370371,4.135886192321777
WAL,28,0.5476190476190477,2.835191011428833
WAL,29,0.6904761904761905,3.8885109424591064
WAL,30,0.6,5.714520454406738
WAL,31,0.5348837209302325,2.4942193031311035
WAL,32,0.6730769230769231,2.8176729679107666
WAL,33,0.5454545454545454,2.223921775817871
WAL,34,0.4489795918367347,4.081924915313721
WAL,35,0.3541666666666667,4.882311820983887
WAL,36,0.5348837209302325,2.1612143516540527
WAL,37,0.5476190476190477,3.1875643730163574
WAL,38,0.7446808510638298,2.8386409282684326
WAL,39,0.4074074074074074,6.150628089904785
WAL,40,0.6590909090909091,2.8711183071136475
WAL,41,0.7111111111111111,4.429586410522461
WAL,42,0.6956521739130435,2.0797441005706787
WAL,43,0.47619047619047616,7.242717266082764
WAL,44,0.6904761904761905,3.05310320854187
WAL,45,0.2692307692307692,3.9241790771484375
WAL,46,0.5833333333333334,4.096385478973389
WAL,47,0.4318181818181818,4.567065715789795
WAL,48,0.5833333333333334,6.162624835968018
WAL,49,0.24528301886792453,2.652453660964966
WAL,50,0.4523809523809524,4.83151912689209
WAL,51,0.32608695652173914,5.611489772796631
WAL,52,0.19047619047619047,3.829282760620117
WAL,53,0.5833333333333334,4.166845321655273
WAL,54,0.11904761904761904,6.277235507965088
WAL,55,0.04081632653061224,5.066372394561768
WAL,56,0.6666666666666666,3.866067886352539
WAL,57,0.42857142857142855,5.532308101654053
WAL,58,0.4473684210526316,6.307379245758057
WAL,59,0.6046511627906976,3.818833351135254
WAL,60,0.425531914893617,7.018759727478027
WAL,61,0.6808510638297872,2.5995192527770996
WAL,62,0.3829787234042553,3.338512420654297
WAL,63,0.4523809523809524,4.191054344177246
WAL,64,0.6666666666666666,2.882737159729004
WAL,65,0.56,2.50437068939209
WAL,66,0.2857142857142857,11.83963680267334
WAL,67,0.42857142857142855,4.755869388580322
WAL,68,0.627906976744186,4.125038146972656
WAL,69,0.40476190476190477,3.3875198364257812
WAL,70,0.7619047619047619,2.407167434692383
WAL,71,0.3181818181818182,5.663957595825195
WAL,72,0.6666666666666666,3.9162333011627197
WAL,73,0.8536585365853658,3.906078815460205
WAL,74,0.8,5.334484100341797
WAL,75,0.16666666666666666,4.116641998291016
WAL,15,0.58,7.839388370513916
WAL,16,0.3888888888888889,12.416276931762695
WAL,17,0.24528301886792453,16.328598022460938
WAL,18,0.2962962962962963,12.463069915771484
WAL,19,0.2777777777777778,13.973095893859863
WAL,20,0.5882352941176471,8.102643013000488
WAL,21,0.3404255319148936,9.320812225341797
WAL,22,0.37037037037037035,13.404685020446777
WAL,23,0.3269230769230769,10.96229076385498
WAL,24,0.49019607843137253,10.374611854553223
WAL,25,0.2777777777777778,11.974312782287598
WAL,26,0.16666666666666666,11.690505027770996
WAL,27,0.42592592592592593,11.61208724975586
WAL,28,0.4523809523809524,7.725899696350098
WAL,29,0.16666666666666666,10.063054084777832
WAL,30,0.3,12.823343276977539
WAL,31,0.27906976744186046,8.998137474060059
WAL,32,0.5769230769230769,7.175220966339111
WAL,33,0.7954545454545454,5.813839912414551
WAL,34,0.4897959183673469,5.939336776733398
WAL,35,0.2708333333333333,8.7122220993042
WAL,36,0.18604651162790697,11.678967475891113
WAL,37,0.5476190476190477,6.759036064147949
WAL,38,0.3404255319148936,9.082029342651367
WAL,39,0.2777777777777778,13.12557601928711
WAL,40,0.20454545454545456,9.94509220123291
WAL,41,0.17777777777777778,17.109146118164062
WAL,42,0.2826086956521739,12.14078140258789
WAL,43,0.5714285714285714,7.2083258628845215
WAL,44,0.16666666666666666,15.587776184082031
WAL,45,0.6346153846153846,7.948032855987549
WAL,46,0.3541666666666667,8.873758316040039
WAL,47,0.6363636363636364,6.457259654998779
WAL,48,0.8125,6.037463665008545
WAL,49,0.32075471698113206,10.909419059753418
WAL,50,0.7142857142857143,4.764947414398193
WAL,51,0.1956521739130435,11.972989082336426
WAL,52,0.23809523809523808,8.418743133544922
WAL,53,0.6041666666666666,7.238361358642578
WAL,54,0.16666666666666666,10.35750961303711
WAL,55,0.5510204081632653,6.9590959548950195
WAL,56,0.7380952380952381,5.453830718994141
WAL,57,0.6190476190476191,4.833685398101807
WAL,58,0.13157894736842105,12.960744857788086
WAL,59,0.5116279069767442,6.338149070739746
WAL,60,0.3191489361702128,12.885505676269531
WAL,61,0.2553191489361702,13.858948707580566
WAL,62,0.2978723404255319,7.240923881530762
WAL,63,0.5,7.295117378234863
WAL,64,0.3333333333333333,8.016983985900879
WAL,65,0.74,6.486823558807373
WAL,66,0.47619047619047616,8.307328224182129
WAL,67,0.38095238095238093,6.895357608795166
WAL,68,0.7906976744186046,6.344802379608154
WAL,69,0.40476190476190477,7.720571041107178
WAL,70,0.35714285714285715,10.519935607910156
WAL,71,0.3181818181818182,6.61439323425293
WAL,72,0.42857142857142855,7.605994701385498
WAL,73,0.17073170731707318,16.281993865966797
WAL,74,0.5428571428571428,4.061676502227783
WAL,75,0.42857142857142855,6.603281497955322
WAL,15,0.22,8.013402938842773
WAL,16,0.7592592592592593,3.170153856277466
WAL,17,0.7169811320754716,2.872095823287964
