Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:05,100,-0.6601,0.1010,1.2855,2.7058,0.0062,-0.0946,0.3358,1.2839,2.7185,0.2723
0:00:08,200,-0.7621,0.3346,1.2691,2.6880,0.0035,-0.3743,0.1392,1.2524,2.7016,0.1487
0:00:11,300,-0.3383,-0.0620,1.3168,2.7091,0.0010,-0.0083,0.0956,1.3526,2.7063,0.1112
0:00:14,400,-0.0367,-0.3361,1.2992,2.7033,0.0044,0.3132,0.0877,1.5101,2.7190,0.0998
0:00:16,500,-0.4574,0.0213,1.1027,2.6957,0.0086,-0.0114,0.0944,1.6291,2.6928,0.1083
0:00:18,600,-0.5269,-0.0533,0.8320,2.7166,0.0026,0.0486,0.0986,1.0013,2.6993,0.1673
0:00:20,700,-0.5820,0.0623,0.8833,2.6941,0.0039,-0.0576,0.0934,1.0291,2.6711,0.1309
0:00:22,800,-0.6158,0.0851,0.6149,2.6766,0.0018,-0.0951,0.0962,0.7636,2.7013,0.1173
0:00:25,900,-0.5672,0.0416,1.1216,2.6907,0.0009,-0.0153,0.0958,1.0803,2.6715,0.1419
0:00:28,1000,-0.7232,0.2417,0.9309,2.7374,0.0027,-0.2770,0.0870,0.7973,2.7219,0.1163
0:00:52,1100,-0.6522,0.1492,0.8384,2.7249,0.0042,-0.1673,0.0888,0.9848,2.7565,0.1103
0:00:54,1200,-0.6432,0.1197,0.9770,2.7113,0.0012,-0.1171,0.0844,0.9695,2.6983,0.1453
0:00:57,1300,-0.6596,0.2709,1.0586,2.7477,0.0026,-0.2251,0.0814,0.8367,2.7225,0.1282
0:01:00,1400,-0.7907,0.4211,1.0340,2.7204,0.0040,-0.3708,0.0880,0.9506,2.7164,0.1191
0:01:02,1500,-0.6698,0.3496,0.5925,2.7802,0.0024,-0.3385,0.0951,0.5874,2.7505,0.1300
0:01:05,1600,-0.6929,0.2989,0.8027,2.6903,0.0007,-0.3122,0.0811,0.7553,2.7411,0.1235
0:01:07,1700,-0.5570,0.2421,0.6936,2.7522,0.0022,-0.2347,0.0756,0.7129,2.7230,0.0805
0:01:09,1800,-0.6375,0.2215,0.5409,2.7101,0.0014,-0.1978,0.0835,0.6015,2.6985,0.1383
0:01:12,1900,-0.6989,0.2511,0.8785,2.7110,0.0025,-0.2531,0.0754,0.6485,2.6931,0.1317
0:01:14,2000,-0.5431,0.3097,1.0254,2.7205,0.0017,-0.3057,0.0650,0.7617,2.7541,0.1133
0:01:38,2100,-0.6424,0.2714,0.8914,2.7144,0.0023,-0.2844,0.0676,0.7465,2.7355,0.1275
