step,source,target,accuracy,loss
10000,WAL,RUN,0.040548510763786495,11.487902641296387
10000,WAL,CLD,0.04747861987614273,10.038776397705078
10000,WAL,CLU,0.06871129460336184,10.534780502319336
20000,WAL,RUN,0.035682689472132115,12.380512237548828
20000,WAL,CLD,0.05942199941020348,9.939605712890625
20000,WAL,CLU,0.09466234149218519,10.434179306030273
30000,WAL,RUN,0.03981126511353583,11.339088439941406
30000,WAL,CLD,0.08389855499852551,8.979158401489258
30000,WAL,CLU,0.09584193453258626,9.971237182617188
40000,WAL,RUN,0.04172810380418755,11.138465881347656
40000,WAL,CLD,0.05927455028015335,9.954124450683594
40000,WAL,CLU,0.08861692716012975,10.47904109954834
50000,WAL,RUN,0.04526688292539074,12.0390625
50000,WAL,CLD,0.07416691241521675,9.374826431274414
50000,WAL,CLU,0.09997051017398997,10.275713920593262
60000,WAL,RUN,0.051607195517546445,11.910149574279785
60000,WAL,CLD,0.0964317310527868,9.318656921386719
60000,WAL,CLU,0.10557357711589502,10.429120063781738
70000,WAL,RUN,0.06355057505160719,11.237689018249512
70000,WAL,CLD,0.08080212326747273,9.31736946105957
70000,WAL,CLU,0.11383072839870245,9.826854705810547
80000,WAL,RUN,0.047036272485992334,11.834101676940918
80000,WAL,CLD,0.11029194927749926,8.830574989318848
80000,WAL,CLU,0.1010026540843409,10.208148956298828
90000,WAL,RUN,0.03995871424358596,12.24623966217041
90000,WAL,CLD,0.11736950751990563,8.877899169921875
90000,WAL,CLU,0.10159245060454143,10.323258399963379
100000,WAL,RUN,0.0464464759657918,13.139546394348145
100000,WAL,CLD,0.11486287230905337,8.888277053833008
100000,WAL,CLU,0.07814803892657034,10.23538875579834
110000,WAL,RUN,0.04851076378649366,12.397405624389648
110000,WAL,CLD,0.12459451489236213,9.21258544921875
110000,WAL,CLU,0.08876437629017989,10.735764503479004
120000,WAL,RUN,0.047773518136243,12.947491645812988
120000,WAL,CLD,0.11427307578885285,9.020230293273926
120000,WAL,CLU,0.10395163668534356,10.068092346191406
130000,WAL,RUN,0.051607195517546445,12.316938400268555
130000,WAL,CLD,0.13565319964612207,8.37417221069336
130000,WAL,CLU,0.0942199941020348,10.217869758605957
140000,WAL,RUN,0.03892657033323503,12.308713912963867
140000,WAL,CLD,0.1194337953406075,8.77131462097168
140000,WAL,CLU,0.09628428192273665,10.336908340454102
150000,WAL,RUN,0.04998525508699499,12.403034210205078
150000,WAL,CLD,0.12606900619286346,8.476802825927734
150000,WAL,CLU,0.0920082571512828,9.942863464355469
160000,WAL,RUN,0.04585667944559127,12.769213676452637
160000,WAL,CLD,0.13624299616632263,8.560930252075195
160000,WAL,CLU,0.09245060454143321,10.128870964050293
