Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:07,100,-8.4043,-0.9049,1.4796,2.7746,0.1175,0.1568,0.2836,1.4382,2.8053,0.2682
0:00:12,200,-5.2985,-2.0916,1.3392,2.6982,0.0517,1.9324,0.1655,1.3572,2.7360,0.1801
0:00:16,300,-4.2167,-2.7563,1.4186,2.6796,0.0995,1.8406,0.1339,1.5353,2.6744,0.1570
0:00:21,400,-4.1629,-1.9593,1.4247,2.7122,0.0812,2.3154,0.1236,1.3819,2.7190,0.1422
0:00:26,500,-3.4648,-1.7902,1.3009,2.7121,0.0508,1.6024,0.1116,1.3304,2.6871,0.1481
0:00:30,600,-3.4897,-1.2331,1.2678,2.6999,0.0280,1.1526,0.1127,1.2760,2.7054,0.1368
0:00:35,700,-1.7917,-1.2365,1.1464,2.6872,0.0064,1.6223,0.0846,1.2016,2.7147,0.1132
0:00:40,800,-1.4869,-0.8564,1.2990,2.6882,0.0036,0.6588,0.0878,1.3280,2.6780,0.1067
0:00:45,900,-0.6618,-1.5962,1.0185,2.6690,0.0127,1.5646,0.0923,0.9176,2.6989,0.1188
0:00:49,1000,-1.8243,-0.7870,1.0440,2.7026,0.0204,0.7322,0.0891,1.1518,2.6884,0.0879
0:01:16,1100,-1.7066,-1.2722,0.8801,2.7231,0.0325,1.2088,0.0968,0.7563,2.7412,0.1153
0:01:21,1200,-1.2223,-1.5746,1.2190,2.6915,0.0168,1.4760,0.0780,1.0220,2.7042,0.0939
0:01:26,1300,-1.1946,-1.6195,0.9460,2.7285,0.0206,1.6234,0.0873,0.9229,2.7304,0.1134
0:01:30,1400,-1.6782,-1.1957,0.7678,2.7030,0.0304,1.0632,0.0854,0.8824,2.7197,0.1001
0:01:35,1500,-1.3597,-0.6225,0.8784,2.7018,0.0035,0.8300,0.0826,0.8811,2.6772,0.1139
0:01:40,1600,-1.9712,0.0415,1.1993,2.7141,0.0010,-0.2868,0.0664,1.1468,2.7169,0.1018
0:01:44,1700,-1.3134,-0.6903,0.7954,2.7403,0.0178,0.7848,0.0768,0.8636,2.7159,0.0775
0:01:50,1800,-1.1941,-0.7024,0.8298,2.7736,0.0050,0.6993,0.0747,0.8150,2.7468,0.0896
0:01:54,1900,-1.3792,-0.8215,0.9624,2.6938,0.0300,0.4272,0.0708,0.8486,2.7058,0.0806
0:01:59,2000,-1.1160,-0.7478,0.7420,2.6645,0.0085,0.8967,0.0804,0.6582,2.6614,0.1046
0:02:26,2100,-1.4831,-0.1928,0.8283,2.7633,0.0167,0.5707,0.0759,0.7979,2.7915,0.1006
0:02:31,2200,-1.0656,-1.1805,1.0725,2.6740,0.0089,1.4822,0.0859,0.4311,2.7042,0.1278
0:02:36,2300,-1.5860,-0.9795,0.7885,2.7496,0.0071,0.9247,0.0755,0.6895,2.7205,0.1171
0:02:40,2400,-1.2054,-0.8330,0.7529,2.7172,0.0110,0.6213,0.0687,0.6933,2.7175,0.0743
0:02:45,2500,-0.9505,-1.1032,0.6222,2.6665,0.0111,1.1118,0.0763,0.6715,2.6892,0.1047
0:02:50,2600,-1.3509,-0.9594,0.8168,2.6566,0.0134,0.9540,0.0732,0.5865,2.6906,0.0917
0:02:55,2700,-2.0929,-0.6207,0.9698,2.7336,0.0378,0.8200,0.0813,0.4716,2.7290,0.1049
0:03:00,2800,-0.7011,-1.3239,0.4812,2.7518,0.0087,1.2639,0.0837,0.4566,2.7667,0.0732
0:03:05,2900,-1.2839,-1.3254,0.7060,2.7787,0.0257,1.0361,0.0739,0.4051,2.8070,0.1066
0:03:10,3000,-1.5952,-1.1768,0.8229,2.7349,0.0472,0.8624,0.0592,0.5565,2.7546,0.0933
0:03:37,3100,-0.7968,-1.5812,0.8856,2.7173,0.0144,1.3642,0.0728,0.5887,2.7488,0.0933
0:03:42,3200,-1.2809,-1.2088,0.5222,2.6752,0.0197,0.9761,0.0786,0.4419,2.6426,0.0997
0:03:47,3300,-0.6299,-1.4611,0.4971,2.7402,0.0187,1.5232,0.0722,0.3389,2.7139,0.0689
0:03:51,3400,-1.1011,-1.4189,0.6603,2.7385,0.0272,1.2718,0.0711,0.4485,2.7519,0.0903
0:03:56,3500,-0.9961,-1.1575,0.5102,2.7018,0.0129,1.1385,0.0812,0.4063,2.6801,0.0808
0:04:01,3600,-0.3648,-1.2803,0.5485,2.7993,0.0040,1.5049,0.0655,0.4523,2.7681,0.0627
0:04:06,3700,-0.7670,-1.4071,0.5255,2.7347,0.0200,1.4441,0.0693,0.4907,2.7524,0.0742
0:04:11,3800,-1.1139,-1.2359,0.7430,2.7122,0.0080,1.1837,0.0699,0.5109,2.7175,0.0962
0:04:16,3900,-0.3709,-1.4766,0.3062,2.7323,0.0066,1.5335,0.0786,0.2822,2.7768,0.0802
0:04:21,4000,-1.0518,-1.1491,0.5158,2.7723,0.0099,1.1143,0.0715,0.3649,2.7985,0.0719
0:04:48,4100,-1.2284,-1.4602,0.6098,2.6560,0.0225,1.2824,0.0671,0.4852,2.6944,0.0995
0:04:53,4200,-0.7772,-1.1274,0.7716,2.6986,0.0032,1.0787,0.0594,0.5387,2.7187,0.0613
0:04:57,4300,-0.7574,-1.1645,0.6319,2.7441,0.0072,1.2172,0.0645,0.3952,2.7275,0.0630
0:05:02,4400,-0.5889,-1.3978,0.8304,2.6963,0.0119,1.4270,0.0636,0.5424,2.7744,0.0707
0:05:07,4500,-0.7644,-1.6165,0.7095,2.7288,0.0264,1.3869,0.0672,0.4891,2.6980,0.0836
0:05:12,4600,-0.8188,-1.3702,0.7993,2.6632,0.0125,1.3131,0.0549,0.4875,2.6907,0.0651
0:05:17,4700,-0.3579,-1.5675,0.6871,2.7751,0.0049,1.6156,0.0721,0.6740,2.7472,0.0649
0:05:22,4800,-0.7419,-0.9554,0.3466,2.6969,0.0074,0.8963,0.0910,0.6385,2.6878,0.0797
0:05:27,4900,-0.1807,-0.9960,0.4783,2.6151,0.0097,0.8600,0.1318,0.3352,2.6807,0.0830
0:05:32,5000,0.0662,-1.3345,0.6535,2.6433,0.0050,1.4052,0.0791,0.4021,2.7054,0.0742
0:05:58,5100,-0.0900,-0.5075,0.5844,2.7055,0.0042,0.4515,0.1038,0.5836,2.7059,0.0671
0:06:04,5200,-0.8682,-0.3285,0.5986,2.6988,0.0047,0.4267,0.0754,0.3403,2.6711,0.0783
0:06:08,5300,-1.6831,-0.1580,0.4732,2.7190,0.0194,0.2686,0.0778,0.3799,2.7079,0.1063
0:06:13,5400,0.0636,-0.6787,0.6187,2.7154,0.0052,0.5994,0.0632,0.7067,2.6644,0.0644
0:06:18,5500,-0.2554,-0.6098,0.2729,2.6880,0.0018,0.5705,0.0820,0.3068,2.6605,0.0671
0:06:23,5600,0.0325,-0.8864,0.8159,2.6971,0.0023,0.8396,0.0549,0.3690,2.7834,0.0617
0:06:28,5700,-0.2159,-0.6270,0.8870,2.8365,0.0065,0.5939,0.0649,0.4180,2.7649,0.0702
0:06:33,5800,-0.4903,-0.4188,0.4550,2.6843,0.0037,0.3038,0.0814,0.4117,2.7028,0.0661
0:06:38,5900,0.0722,-0.6497,0.5633,2.7591,0.0031,0.6012,0.0620,0.5623,2.7066,0.0512
0:06:43,6000,0.1125,-0.7071,0.8754,2.6794,0.0062,0.6587,0.0523,0.6196,2.6904,0.0660
0:07:09,6100,-0.6909,-0.3646,0.7218,2.6711,0.0079,0.3283,0.0667,0.4186,2.7116,0.0809
0:07:14,6200,-0.0346,-1.0266,0.4237,2.7447,0.0113,1.0990,0.0646,0.3895,2.7636,0.0736
0:07:19,6300,0.3180,-0.8825,0.5735,2.6758,0.0064,0.9063,0.0637,0.4795,2.6850,0.0601
0:07:23,6400,-0.8490,-0.0755,0.5863,2.6702,0.0062,0.0457,0.0631,0.5380,2.7126,0.0659
0:07:28,6500,-0.8257,-0.9500,0.8692,2.7240,0.0314,0.8917,0.0707,0.7780,2.6803,0.1101
0:07:33,6600,-1.1509,0.0217,0.4044,2.6865,0.0068,-0.0465,0.0640,0.2833,2.7230,0.0736
0:07:38,6700,-0.0342,-0.8190,0.4195,2.7166,0.0041,0.6908,0.0778,0.3456,2.6715,0.0672
0:07:43,6800,-0.1950,-0.6459,0.5052,2.7400,0.0039,0.6107,0.0554,0.3528,2.6912,0.0604
0:07:48,6900,0.2721,-1.0211,0.8266,2.6403,0.0093,0.9839,0.0698,0.4348,2.6825,0.0679
0:07:53,7000,-0.8362,0.1187,0.4771,2.7145,0.0074,-0.0816,0.0596,0.3302,2.7365,0.0711
0:08:19,7100,0.0281,-0.7227,0.4761,2.7156,0.0053,0.8130,0.0474,0.3725,2.7314,0.0565
0:08:24,7200,-0.4534,-0.2954,0.4091,2.8119,0.0090,0.1449,0.0612,0.2178,2.7793,0.0634
0:08:29,7300,-0.9728,-0.0402,0.6298,2.7044,0.0039,0.0136,0.0462,0.4588,2.7066,0.0507
0:08:34,7400,-0.2360,-0.5622,0.3593,2.7467,0.0106,0.6476,0.0533,0.2717,2.7143,0.0602
0:08:38,7500,-0.0791,-1.0924,0.4108,2.6427,0.0194,0.9148,0.0661,0.3206,2.7300,0.0867
0:08:43,7600,-1.7382,0.3732,0.5725,2.6710,0.0257,0.0914,0.0686,0.3105,2.7350,0.0905
0:08:48,7700,-0.6359,-0.1002,0.5624,2.6402,0.0044,0.0801,0.0701,0.3259,2.7166,0.0565
0:08:53,7800,0.1393,-0.8084,0.6029,2.6582,0.0099,0.4300,0.0734,0.3917,2.7095,0.0783
0:08:58,7900,-0.8260,0.0323,0.5021,2.6565,0.0143,0.3953,0.0678,0.1926,2.7079,0.0522
0:09:03,8000,-0.2769,0.0382,0.5305,2.7309,0.0037,0.1236,0.0441,0.3084,2.7063,0.0575
0:09:29,8100,0.1761,-1.0278,0.3715,2.6834,0.0022,1.0041,0.0608,0.3585,2.7621,0.0770
0:09:33,8200,-0.1233,-0.4465,0.5245,2.6911,0.0038,0.5047,0.0487,0.4023,2.7020,0.0459
0:09:38,8300,-0.2717,-0.4122,0.4968,2.7194,0.0100,0.4253,0.0555,0.1874,2.7950,0.0575
0:09:43,8400,-0.5855,-0.3362,0.4659,2.7510,0.0074,0.3679,0.0499,0.1987,2.7193,0.0653
0:09:48,8500,-0.0562,-0.8186,0.9338,2.6976,0.0078,0.8396,0.0670,0.2074,2.6868,0.0826
0:09:53,8600,-0.0567,-1.3680,0.6198,2.7034,0.0115,1.3441,0.0522,0.3544,2.7203,0.0621
0:09:58,8700,-0.1575,-0.4322,0.3348,2.7073,0.0051,0.4782,0.0518,0.2019,2.7142,0.0484
0:10:03,8800,-0.1536,-0.6468,0.4169,2.7556,0.0031,0.7013,0.0494,0.2453,2.7660,0.0498
0:10:08,8900,-0.1778,-0.6265,0.4156,2.6092,0.0055,0.6306,0.0616,0.7288,2.6660,0.0581
0:10:13,9000,-0.1659,-0.2350,0.5814,2.6534,0.0175,0.3659,0.0673,0.6529,2.6829,0.0598
0:10:39,9100,-0.6639,-0.0414,0.2474,2.7472,0.0088,0.0776,0.0488,0.2962,2.7414,0.0484
0:10:43,9200,-0.1526,-0.3399,0.3437,2.7444,0.0022,0.3382,0.0478,0.2136,2.7417,0.0476
0:10:48,9300,-0.3035,-0.2137,0.2444,2.6096,0.0070,0.1618,0.0659,0.2526,2.6456,0.0547
0:10:53,9400,-0.1282,-0.5009,0.4823,2.6837,0.0037,0.4789,0.0470,0.2202,2.7354,0.0503
0:10:58,9500,-0.0650,-0.5815,0.5256,2.7211,0.0139,0.5116,0.0501,0.1809,2.7783,0.0550
