step,source,domain,accuracy,loss
10000,WAL,15,0.56,2.1647021770477295
10000,WAL,16,0.5740740740740741,1.1213433742523193
10000,WAL,17,0.8301886792452831,0.5040175318717957
10000,WAL,18,0.6666666666666666,3.2488908767700195
10000,WAL,19,0.5185185185185185,5.8782124519348145
10000,WAL,20,0.5098039215686274,1.723386526107788
10000,WAL,21,0.5957446808510638,2.9499289989471436
10000,WAL,22,0.5185185185185185,6.970974445343018
10000,WAL,23,0.5384615384615384,3.78841495513916
10000,WAL,24,0.5490196078431373,2.8640456199645996
10000,WAL,25,0.24074074074074073,8.678887367248535
10000,WAL,26,0.5714285714285714,2.9905154705047607
10000,WAL,27,0.7407407407407407,1.7387303113937378
10000,WAL,28,0.6666666666666666,1.4731472730636597
10000,WAL,29,0.6666666666666666,2.623412609100342
10000,WAL,30,0.68,1.9207879304885864
10000,WAL,31,0.813953488372093,2.6770999431610107
10000,WAL,32,0.5384615384615384,5.527031421661377
10000,WAL,33,0.6363636363636364,2.9861104488372803
10000,WAL,34,0.6530612244897959,1.9851961135864258
10000,WAL,35,0.14583333333333334,3.875717878341675
10000,WAL,36,0.6511627906976745,1.1824519634246826
10000,WAL,37,0.6666666666666666,1.7608784437179565
10000,WAL,38,0.6170212765957447,2.141357660293579
10000,WAL,39,0.6111111111111112,1.0378273725509644
10000,WAL,40,0.6363636363636364,3.5180749893188477
10000,WAL,41,0.6222222222222222,2.8615174293518066
10000,WAL,42,0.782608695652174,0.8782683610916138
10000,WAL,43,0.6904761904761905,2.2449886798858643
10000,WAL,44,0.6666666666666666,3.1273462772369385
10000,WAL,45,0.5384615384615384,2.2553632259368896
10000,WAL,46,0.5833333333333334,1.44053316116333
10000,WAL,47,0.6818181818181818,2.8960671424865723
10000,WAL,48,0.16666666666666666,7.311105728149414
10000,WAL,49,0.7358490566037735,3.198418378829956
10000,WAL,50,0.6666666666666666,5.380745887756348
10000,WAL,51,0.6304347826086957,3.676647424697876
10000,WAL,52,0.6666666666666666,2.8493146896362305
10000,WAL,53,0.5833333333333334,3.039067268371582
10000,WAL,54,0.6666666666666666,1.8865267038345337
10000,WAL,55,0.5714285714285714,1.9915056228637695
10000,WAL,56,0.6666666666666666,2.972931385040283
10000,WAL,57,0.6666666666666666,1.9710177183151245
10000,WAL,58,0.868421052631579,1.5615339279174805
10000,WAL,59,0.627906976744186,3.825514078140259
10000,WAL,60,0.5957446808510638,1.6987550258636475
10000,WAL,61,0.6170212765957447,2.636003017425537
