Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_trts,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_trts,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom,G/lambda_trts
0:07:34,1100,100000,0.094753,0.001459,0.039580,0.038533,0.126584,0.023718,0.455620,17.109617,8.263118,0.072713,0.067875,0.537938,0.158483,0.212649,13.865490,2.785688,0.062267,0.056900,1.022321,0.000761,0.000000,0.054950,0.000000
0:08:08,1200,100000,0.053275,0.002593,0.051198,0.014037,0.134832,0.022914,0.435568,13.131788,8.644883,0.094298,0.086626,0.618889,0.139000,0.227504,15.145522,2.697096,0.080429,0.073342,4.957184,0.009165,0.000000,0.059950,0.000000
0:08:42,1300,100000,0.075078,0.001662,0.026456,0.028799,0.147336,0.018471,0.485729,12.470431,8.466425,0.073034,0.066097,0.536886,0.136143,0.192148,6.989156,4.241941,0.063311,0.059156,1.200380,0.001710,0.000000,0.064950,0.000000
0:09:17,1400,100000,0.074695,0.000596,0.043838,0.024071,0.149422,0.017539,0.493704,8.272824,4.635807,0.071715,0.066344,0.514519,0.113721,0.199576,4.530662,1.418063,0.063053,0.059156,1.031517,0.001241,0.000000,0.069950,0.000000
0:09:51,1500,100000,0.071933,0.001118,0.030996,0.024367,0.144841,0.024490,0.490569,5.805250,7.351078,0.065017,0.062466,0.449585,0.106433,0.226993,8.774652,4.301425,0.062297,0.058269,1.548451,0.003600,0.000000,0.074950,0.000000
0:10:38,1600,100000,0.096580,0.000606,0.018269,0.034088,0.181474,0.013964,0.522482,5.776802,9.958834,0.059513,0.056396,0.450668,0.087436,0.160962,4.507271,2.565815,0.054471,0.050224,1.436505,0.001533,0.000000,0.079950,0.000000
0:11:13,1700,100000,0.081931,0.000838,0.028581,0.025502,0.070062,0.021645,0.488163,7.063876,4.713579,0.075527,0.072665,0.472850,0.089687,0.426226,8.738224,2.976475,0.066165,0.059566,2.290444,0.003798,0.000000,0.084950,0.000000
0:11:47,1800,100000,0.042551,0.000721,0.031157,0.013817,0.128816,0.024929,0.496174,6.375359,3.248004,0.070147,0.066783,0.465391,0.088276,0.218152,4.355101,3.271840,0.069085,0.062363,1.563771,0.003987,0.000000,0.089950,0.000000
0:12:21,1900,100000,0.052965,0.008820,0.025016,0.023723,0.086024,0.032517,0.488331,6.074860,8.068397,0.084085,0.078381,0.552864,0.083876,0.265053,6.503481,4.087401,0.084120,0.074402,2.310001,0.004792,0.000000,0.094950,0.000000
0:13:17,2000,100000,0.052648,0.000680,0.031995,0.020044,0.120460,0.024128,0.521058,5.194378,6.427679,0.066371,0.058558,0.469457,0.076427,0.326670,3.152273,5.206760,0.060234,0.055095,3.027380,0.010546,0.000000,0.099950,0.000000
0:17:06,2100,100000,0.087934,0.004599,0.032483,0.026220,0.105884,0.022646,0.451537,5.114924,4.828482,0.095268,0.091577,0.420310,0.058739,0.233333,4.097761,4.350863,0.082278,0.080093,0.059334,0.012440,0.000000,0.099950,0.000000
0:17:40,2200,100000,0.044334,0.014260,0.033612,0.020465,0.029873,0.032775,0.461914,9.176605,7.788696,0.101968,0.094686,0.552010,0.073777,0.263369,8.401178,6.354837,0.093081,0.086623,0.124275,0.016012,0.000000,0.099950,0.000000
0:18:14,2300,100000,0.057442,0.002371,0.051400,0.006010,0.074245,0.022902,0.572488,3.932784,8.473684,0.086264,0.077079,0.505534,0.064551,0.296814,1.982250,5.392512,0.064946,0.056502,0.114146,0.021126,0.000000,0.099950,0.000000
0:18:49,2400,100000,0.065580,0.006509,0.038724,0.012957,0.114558,0.016325,0.498987,4.391809,12.300637,0.078267,0.073713,0.436368,0.049521,0.310906,2.054379,8.110250,0.077731,0.068779,0.084961,0.011604,0.000000,0.099950,0.000000
0:19:23,2500,100000,0.113705,0.015369,0.041119,0.020753,0.140501,0.017085,0.382346,3.243155,10.680157,0.059550,0.052214,0.471244,0.044306,0.234337,8.743675,3.820433,0.053198,0.047194,0.122599,0.023380,0.000000,0.099950,0.000000
0:20:11,2600,100000,0.064667,0.009852,0.044836,0.021753,0.114901,0.034147,0.478899,8.438012,5.798949,0.079011,0.069841,0.467002,0.043315,0.230783,2.461281,2.150046,0.068395,0.060373,0.170646,0.011853,0.000000,0.099950,0.000000
0:20:45,2700,100000,0.082810,0.041549,0.049752,0.036499,0.053714,0.023301,0.454172,2.674990,10.567307,0.063963,0.057854,0.494556,0.044159,0.240114,4.032117,7.055364,0.056052,0.049320,0.202633,0.023825,0.000000,0.099950,0.000000
0:21:20,2800,100000,0.051371,0.024999,0.029719,0.021213,0.068922,0.028496,0.391684,3.984446,13.949845,0.079882,0.067483,0.491734,0.038436,0.297058,3.289544,4.455010,0.072112,0.064802,0.177803,0.023283,0.000000,0.099950,0.000000
0:21:54,2900,100000,0.041794,0.017961,0.038715,0.014112,0.042758,0.030040,0.481446,3.058229,10.612298,0.085525,0.074512,0.517067,0.041383,0.351930,4.246203,4.880949,0.071173,0.064504,0.125233,0.020935,0.000000,0.099950,0.000000
0:22:50,3000,100000,0.067045,0.033274,0.045548,0.030354,0.100998,0.018282,0.384505,5.114063,10.024932,0.064762,0.056332,0.467201,0.035041,0.215812,1.170309,1.548051,0.061901,0.055292,0.160164,0.019245,0.000000,0.099950,0.000000
0:23:40,3100,100000,0.113723,0.025645,0.034044,0.050848,0.117627,0.020819,0.391558,1.617706,10.628173,0.060875,0.055629,0.409207,0.039766,0.178291,2.305983,2.945896,0.050827,0.046447,0.144666,0.015833,0.000000,0.099950,0.000000
0:24:14,3200,100000,0.056122,0.023949,0.040410,0.029550,0.087667,0.032945,0.542266,4.120244,7.599183,0.063092,0.056957,0.445745,0.038949,0.315529,4.708591,3.702124,0.053699,0.047195,0.184617,0.021602,0.000000,0.099950,0.000000
0:24:47,3300,100000,0.097515,0.035394,0.043030,0.038913,0.148989,0.029796,0.336202,2.628461,11.529923,0.062471,0.058319,0.467381,0.035676,0.251693,4.928761,4.604310,0.057292,0.053435,0.171365,0.026324,0.000000,0.099950,0.000000
0:25:21,3400,100000,0.052032,0.028134,0.027234,0.030105,0.080717,0.032596,0.429272,3.114396,8.950829,0.071624,0.063562,0.435386,0.036478,0.272901,2.903062,2.152432,0.069787,0.063326,0.157866,0.027933,0.000000,0.099950,0.000000
0:25:56,3500,100000,0.091637,0.032363,0.039780,0.052983,0.073434,0.033559,0.298876,2.190921,7.315418,0.058389,0.048874,0.412010,0.042427,0.232911,0.814676,3.180957,0.052271,0.044862,0.240700,0.037437,0.000000,0.099950,0.000000
0:26:46,3600,100000,0.038463,0.076687,0.043294,0.072405,0.043626,0.047840,0.259414,4.089266,6.127148,0.066679,0.062601,0.491951,0.032672,0.180903,2.389438,2.114446,0.068523,0.062966,0.289505,0.026027,0.000000,0.099950,0.000000
0:27:19,3700,100000,0.105570,0.058244,0.036124,0.068316,0.098954,0.028423,0.254917,7.184133,8.338946,0.057281,0.051698,0.430313,0.033638,0.199142,2.999408,3.369871,0.056474,0.048934,0.249179,0.016281,0.000000,0.099950,0.000000
0:27:53,3800,100000,0.075970,0.043112,0.038443,0.067612,0.035883,0.033729,0.271724,3.022575,11.268927,0.062397,0.055847,0.416480,0.034282,0.179474,1.510028,3.356502,0.054888,0.048005,0.254325,0.026588,0.000000,0.099950,0.000000
0:28:28,3900,100000,0.100813,0.053202,0.041890,0.046177,0.101752,0.027823,0.325837,2.960756,6.981075,0.053290,0.045769,0.484668,0.034007,0.251172,1.555925,4.098614,0.047133,0.042235,0.222663,0.041303,0.000000,0.099950,0.000000
0:29:25,4000,100000,0.075302,0.025914,0.024352,0.026680,0.117310,0.023890,0.391727,0.964627,5.237391,0.051900,0.048985,0.381304,0.032175,0.268198,0.492632,1.415140,0.055225,0.045946,0.164004,0.027902,0.000000,0.099950,0.000000
0:33:09,4100,100000,0.059758,0.088629,0.023550,0.073433,0.074105,0.031216,0.309579,3.369809,4.513083,0.053420,0.046535,0.400990,0.033240,0.245081,3.532417,0.991977,0.049807,0.045255,0.218021,0.024192,0.000000,0.099950,0.000000
0:33:43,4200,100000,0.098710,0.048486,0.036634,0.042651,0.106754,0.020881,0.288555,2.799910,5.214975,0.050411,0.044032,0.403755,0.031273,0.250451,2.238046,1.590011,0.051690,0.044016,0.190855,0.026256,0.000000,0.099950,0.000000
0:34:17,4300,100000,0.100767,0.033829,0.030511,0.028923,0.097936,0.025510,0.424647,0.427217,3.974537,0.059416,0.053946,0.364133,0.028053,0.357840,0.953217,2.462033,0.054192,0.048086,0.156428,0.020410,0.000000,0.099950,0.000000
0:34:51,4400,100000,0.072255,0.051611,0.034353,0.049506,0.101352,0.030223,0.315073,1.695395,3.237109,0.044641,0.037880,0.432560,0.029968,0.232321,1.167520,1.988746,0.044205,0.037145,0.204137,0.025919,0.000000,0.099950,0.000000
0:35:25,4500,100000,0.088674,0.071540,0.039239,0.068296,0.101694,0.035548,0.259161,0.913392,3.701518,0.047495,0.041648,0.430800,0.032015,0.231152,0.087984,3.157752,0.056276,0.051638,0.224727,0.021044,0.000000,0.099950,0.000000
0:36:15,4600,100000,0.084117,0.082594,0.028710,0.062016,0.111765,0.027830,0.266115,2.445048,2.378117,0.038587,0.032361,0.382479,0.031517,0.211917,1.177362,1.315826,0.035304,0.029960,0.213671,0.024478,0.000000,0.099950,0.000000
0:36:48,4700,100000,0.128085,0.037416,0.038393,0.048642,0.084487,0.027537,0.296895,0.995705,7.612087,0.053568,0.045663,0.402868,0.029681,0.267328,1.117400,4.650663,0.048238,0.042368,0.160368,0.018949,0.000000,0.099950,0.000000
0:37:22,4800,100000,0.093187,0.053719,0.028773,0.048054,0.088084,0.025399,0.309339,0.345678,2.991699,0.049339,0.043520,0.362855,0.031236,0.265872,2.298675,1.279051,0.046624,0.039576,0.249564,0.035974,0.000000,0.099950,0.000000
0:38:19,4900,100000,0.053344,0.047022,0.030982,0.041243,0.064993,0.032639,0.382079,1.026369,1.590810,0.061235,0.055043,0.411043,0.029934,0.276461,1.002361,3.306159,0.056596,0.049827,0.209625,0.035757,0.000000,0.099950,0.000000
0:38:53,5000,100000,0.034885,0.126967,0.021934,0.090532,0.076412,0.027659,0.211708,0.858264,3.733197,0.047410,0.041850,0.384959,0.028142,0.215825,3.038413,1.880824,0.044417,0.039813,0.215517,0.038204,0.000000,0.099950,0.000000
0:39:43,5100,100000,0.095018,0.049155,0.026336,0.049450,0.090542,0.026347,0.281276,1.124953,3.186794,0.051936,0.044433,0.406566,0.031269,0.218860,0.925668,4.595577,0.052128,0.043875,0.309957,0.027621,0.000000,0.099950,0.000000
0:40:17,5200,100000,0.077477,0.027106,0.040502,0.013084,0.109339,0.027818,0.469054,0.934297,0.438973,0.052932,0.046544,0.410586,0.029256,0.416756,1.722173,0.641336,0.052285,0.043895,0.204197,0.039283,0.000000,0.099950,0.000000
0:40:51,5300,100000,0.082665,0.060954,0.039327,0.043309,0.092622,0.029178,0.305208,0.033515,2.472876,0.043847,0.035599,0.341424,0.027760,0.269005,0.742647,1.058363,0.039467,0.033147,0.219948,0.036499,0.000000,0.099950,0.000000
0:41:24,5400,100000,0.082146,0.090933,0.031116,0.064977,0.063327,0.023380,0.317677,0.555846,3.397175,0.054387,0.047238,0.435337,0.028026,0.277488,0.933334,1.928316,0.047994,0.042719,0.190703,0.037747,0.000000,0.099950,0.000000
0:41:58,5500,100000,0.113024,0.058909,0.036433,0.055417,0.085837,0.025787,0.363944,0.024942,4.534800,0.047807,0.040657,0.371542,0.031133,0.273279,1.158578,2.122034,0.034729,0.029909,0.244027,0.041519,0.000000,0.099950,0.000000
0:42:47,5600,100000,0.130864,0.027074,0.029967,0.052598,0.102205,0.022424,0.257425,0.406319,3.908075,0.048259,0.042866,0.363147,0.027933,0.229007,1.064905,2.648812,0.048990,0.041513,0.223336,0.035017,0.000000,0.099950,0.000000
0:43:21,5700,100000,0.098386,0.048081,0.032838,0.023416,0.082690,0.021389,0.430923,2.118117,4.677706,0.044814,0.039967,0.403432,0.032207,0.356141,1.009021,1.992479,0.042184,0.037619,0.234411,0.038805,0.000000,0.099950,0.000000
0:43:54,5800,100000,0.035540,0.042195,0.032018,0.035820,0.028792,0.035197,0.322377,0.081572,2.182496,0.047810,0.037673,0.283006,0.029279,0.290617,0.163818,3.549937,0.042535,0.035477,0.203820,0.051212,0.000000,0.099950,0.000000
0:44:51,5900,100000,0.114012,0.081073,0.032765,0.037843,0.099714,0.016769,0.287645,0.780957,7.350566,0.054578,0.046317,0.391710,0.032012,0.283529,0.365088,3.052716,0.048563,0.039830,0.329123,0.036784,0.000000,0.099950,0.000000
0:45:26,6000,100000,0.100524,0.082100,0.036947,0.065546,0.127993,0.032677,0.223173,0.310845,2.240184,0.042668,0.038504,0.346760,0.026770,0.179898,0.011320,1.021421,0.040093,0.036766,0.249621,0.025377,0.000000,0.099950,0.000000
0:49:06,6100,100000,0.079166,0.056485,0.035243,0.057811,0.066719,0.032074,0.270768,0.319560,1.368808,0.046129,0.039521,0.365784,0.032698,0.265438,0.083201,0.896610,0.043206,0.036627,0.198280,0.050704,0.000000,0.099950,0.000000
0:49:40,6200,100000,0.116588,0.079710,0.023278,0.079219,0.086856,0.025983,0.213687,0.918555,2.099298,0.046748,0.041861,0.331987,0.028241,0.202600,1.538715,2.178469,0.041593,0.036688,0.209233,0.024189,0.000000,0.099950,0.000000
0:50:14,6300,100000,0.059025,0.129090,0.023177,0.086749,0.100991,0.027577,0.251975,0.423312,1.147783,0.040589,0.034962,0.344003,0.025181,0.190901,0.497169,0.143964,0.041847,0.032930,0.209789,0.032633,0.000000,0.099950,0.000000
0:50:48,6400,100000,0.059859,0.092331,0.038428,0.033315,0.066544,0.018591,0.353629,0.408205,2.463424,0.055743,0.046980,0.334656,0.024638,0.320151,0.071806,3.062240,0.056984,0.045831,0.222278,0.037156,0.000000,0.099950,0.000000
0:51:22,6500,100000,0.100239,0.115566,0.032048,0.063236,0.107734,0.024421,0.271641,0.295382,0.176066,0.037003,0.031403,0.352740,0.031119,0.227327,1.094570,1.288174,0.034870,0.028846,0.220175,0.040241,0.000000,0.099950,0.000000
0:52:12,6600,100000,0.124213,0.056048,0.036859,0.070598,0.086201,0.030261,0.229342,0.033810,1.785658,0.044743,0.038275,0.387698,0.031821,0.195010,0.024714,1.682070,0.040004,0.034821,0.245989,0.038256,0.000000,0.099950,0.000000
0:52:46,6700,100000,0.109257,0.036134,0.033175,0.039171,0.097568,0.022085,0.285974,1.084270,5.010377,0.061450,0.048844,0.305129,0.024884,0.257178,0.006262,2.273984,0.052686,0.047391,0.193147,0.030996,0.000000,0.099950,0.000000
0:53:19,6800,100000,0.096276,0.061795,0.028906,0.056833,0.093176,0.030352,0.254033,0.231869,2.096443,0.058058,0.045395,0.374175,0.032175,0.232038,1.640145,3.036384,0.051749,0.041041,0.236753,0.041893,0.000000,0.099950,0.000000
0:54:16,6900,100000,0.107499,0.044850,0.035478,0.055905,0.073078,0.027711,0.232941,0.033193,1.458272,0.041308,0.032525,0.381663,0.029799,0.235865,0.643262,0.368395,0.040001,0.030063,0.221032,0.031446,0.000000,0.099950,0.000000
0:54:51,7000,100000,0.093643,0.070717,0.026868,0.058089,0.083921,0.024702,0.255221,0.314659,2.237288,0.045333,0.039337,0.355450,0.028083,0.251485,1.038607,1.674775,0.043646,0.037162,0.173955,0.050936,0.000000,0.099950,0.000000
0:55:41,7100,100000,0.109438,0.041796,0.028360,0.042736,0.085962,0.019545,0.310684,0.534234,1.372525,0.045637,0.040001,0.316843,0.030044,0.279248,0.510971,1.025291,0.039875,0.033267,0.187812,0.031725,0.000000,0.099950,0.000000
0:56:14,7200,100000,0.069273,0.076273,0.027906,0.059605,0.081396,0.028382,0.236027,0.902267,1.487788,0.042795,0.036785,0.292270,0.031613,0.237559,0.906379,0.535818,0.044743,0.036559,0.202534,0.039433,0.000000,0.099950,0.000000
0:56:48,7300,100000,0.022078,0.087621,0.022028,0.057659,0.030928,0.026677,0.303615,0.640408,2.461406,0.048169,0.042545,0.322648,0.029092,0.244541,3.264567,1.701639,0.050000,0.041996,0.289717,0.036851,0.000000,0.099950,0.000000
0:57:22,7400,100000,0.135388,0.056073,0.028321,0.061973,0.109096,0.025465,0.230287,0.014173,3.172152,0.042236,0.036326,0.332450,0.029346,0.211646,0.325110,1.354160,0.040158,0.033749,0.193361,0.053127,0.000000,0.099950,0.000000
0:57:57,7500,100000,0.124442,0.065883,0.026410,0.085938,0.092686,0.025677,0.238415,0.057750,3.064715,0.040379,0.035549,0.325027,0.021879,0.195262,0.029936,0.312535,0.035073,0.031929,0.208245,0.026051,0.000000,0.099950,0.000000
0:58:45,7600,100000,0.095085,0.056350,0.030587,0.056683,0.076564,0.025806,0.279817,0.050616,1.923609,0.034187,0.030803,0.300525,0.024444,0.280588,0.935552,1.834990,0.032057,0.027086,0.155940,0.039698,0.000000,0.099950,0.000000
0:59:19,7700,100000,0.107830,0.078370,0.028968,0.072573,0.072969,0.023382,0.262446,1.220081,0.107635,0.038539,0.031691,0.357179,0.030120,0.244582,0.499933,1.056151,0.034114,0.029387,0.330107,0.037574,0.000000,0.099950,0.000000
0:59:53,7800,100000,0.058799,0.104646,0.039227,0.074658,0.070395,0.031432,0.243869,0.744921,4.399280,0.038404,0.030815,0.328063,0.023943,0.220228,0.002557,1.558120,0.039521,0.029440,0.216356,0.029864,0.000000,0.099950,0.000000
1:00:51,7900,100000,0.106100,0.034222,0.026850,0.060634,0.057865,0.021134,0.306662,1.159085,2.230470,0.047425,0.040454,0.288761,0.024637,0.281922,1.105171,4.506300,0.045935,0.037903,0.160731,0.029348,0.000000,0.099950,0.000000
1:01:25,8000,100000,0.089442,0.040200,0.030234,0.052524,0.059851,0.025765,0.290361,1.636849,5.082272,0.050950,0.043552,0.304521,0.026526,0.272452,0.165641,3.379560,0.047469,0.039203,0.191065,0.029471,0.000000,0.099950,0.000000
1:05:09,8100,100000,0.092811,0.058010,0.027699,0.047051,0.109774,0.028163,0.286224,0.044378,2.579233,0.036771,0.031209,0.316841,0.034746,0.269855,0.151661,0.774971,0.034718,0.028354,0.171648,0.053157,0.000000,0.099950,0.000000
1:05:43,8200,100000,0.082765,0.045428,0.032737,0.025985,0.071719,0.024028,0.298141,0.230131,2.286314,0.052245,0.044764,0.288498,0.027611,0.324450,0.599271,2.266983,0.049480,0.043038,0.182046,0.028716,0.000000,0.099950,0.000000
1:06:17,8300,100000,0.105273,0.090849,0.022014,0.084865,0.078234,0.017467,0.262034,0.609160,3.693061,0.044364,0.039484,0.299148,0.024121,0.245538,0.676426,2.542452,0.044170,0.037935,0.217266,0.031090,0.000000,0.099950,0.000000
1:06:51,8400,100000,0.103025,0.105440,0.032255,0.066458,0.108354,0.023965,0.250236,0.811599,1.277757,0.041888,0.036628,0.268417,0.023309,0.214572,0.230439,1.078856,0.047812,0.036532,0.182507,0.029724,0.000000,0.099950,0.000000
1:07:25,8500,100000,0.072219,0.111218,0.031433,0.073773,0.063147,0.026085,0.198631,0.002267,1.355076,0.049757,0.043452,0.360516,0.030759,0.223509,1.120084,1.815606,0.048911,0.041112,0.185470,0.037824,0.000000,0.099950,0.000000
1:08:15,8600,100000,0.068540,0.091701,0.033408,0.076308,0.068828,0.031742,0.225359,0.011214,0.818707,0.044646,0.037685,0.321600,0.025688,0.209893,0.114982,0.944560,0.043450,0.035825,0.190512,0.051182,0.000000,0.099950,0.000000
1:08:48,8700,100000,0.100850,0.081692,0.029824,0.071785,0.104542,0.027878,0.222652,0.852243,2.002143,0.036709,0.030937,0.292894,0.031778,0.206830,1.120348,1.890953,0.033727,0.029139,0.196618,0.035554,0.000000,0.099950,0.000000
1:09:22,8800,100000,0.139122,0.094150,0.023066,0.120722,0.086295,0.019483,0.201095,0.007677,2.265218,0.035547,0.031853,0.245343,0.021995,0.189529,0.077291,0.788569,0.034083,0.029368,0.311311,0.020142,0.000000,0.099950,0.000000
1:10:19,8900,100000,0.068593,0.099528,0.025048,0.078583,0.094119,0.024639,0.219325,0.270599,3.000096,0.042047,0.038340,0.257447,0.024797,0.193074,0.076568,0.739199,0.040609,0.036244,0.196751,0.036948,0.000000,0.099950,0.000000
1:10:54,9000,100000,0.102170,0.077904,0.028041,0.084328,0.071372,0.027184,0.217116,1.124436,1.134704,0.048856,0.043045,0.280922,0.025796,0.223880,0.391001,2.226397,0.045620,0.040911,0.241473,0.030942,0.000000,0.099950,0.000000
1:11:43,9100,100000,0.178130,0.091618,0.016945,0.052326,0.091908,0.013964,0.266761,1.182988,0.762173,0.038589,0.032602,0.283846,0.029229,0.254910,1.532783,1.767655,0.041457,0.031972,0.231862,0.021810,0.000000,0.099950,0.000000
1:12:17,9200,100000,0.062600,0.061016,0.042681,0.036361,0.067429,0.036639,0.283015,1.864072,1.297647,0.047798,0.039628,0.271831,0.030257,0.260165,0.349961,1.966221,0.060592,0.042816,0.221537,0.057265,0.000000,0.099950,0.000000
1:12:51,9300,100000,0.118461,0.094419,0.018660,0.083662,0.117296,0.018629,0.188357,0.033887,1.094773,0.028756,0.023574,0.275581,0.024779,0.175233,0.018163,1.203220,0.027077,0.022862,0.172250,0.039710,0.000000,0.099950,0.000000
1:13:26,9400,100000,0.127668,0.059253,0.020840,0.054606,0.132650,0.020228,0.260873,0.087302,0.797521,0.039570,0.035283,0.299779,0.029188,0.258666,0.473990,1.049841,0.039642,0.032066,0.216044,0.054223,0.000000,0.099950,0.000000
1:14:00,9500,100000,0.112603,0.079487,0.029542,0.078560,0.085590,0.029386,0.226824,0.003534,1.644438,0.037492,0.032292,0.252392,0.027805,0.222525,1.297278,0.557335,0.034296,0.029753,0.282722,0.033936,0.000000,0.099950,0.000000
1:14:48,9600,100000,0.092804,0.072052,0.022824,0.063834,0.078224,0.024560,0.254362,1.025908,1.683286,0.039151,0.034585,0.305496,0.028245,0.271206,1.136302,0.702650,0.038325,0.031766,0.192811,0.041460,0.000000,0.099950,0.000000
1:15:22,9700,100000,0.086279,0.087183,0.030458,0.055718,0.098674,0.026565,0.239080,0.299469,2.124877,0.048341,0.041429,0.286190,0.023652,0.239796,1.023907,2.550198,0.047765,0.039431,0.226662,0.046528,0.000000,0.099950,0.000000
1:16:19,9800,100000,0.090680,0.096177,0.031605,0.091441,0.063491,0.023537,0.194242,1.089544,2.100106,0.041760,0.033389,0.294256,0.029482,0.199278,0.371123,1.073839,0.039860,0.031949,0.237506,0.047710,0.000000,0.099950,0.000000
1:16:53,9900,100000,0.140439,0.118343,0.034820,0.079218,0.097183,0.023419,0.215029,0.051555,2.151207,0.051874,0.042954,0.276398,0.021976,0.202608,1.527713,0.996517,0.046359,0.038649,0.250398,0.029471,0.000000,0.099950,0.000000
1:17:27,10000,100000,0.101609,0.083054,0.036356,0.048440,0.100278,0.021392,0.276043,0.032814,1.694732,0.049353,0.042737,0.266990,0.026488,0.260409,0.021558,1.358819,0.049240,0.042082,0.196065,0.030929,0.000000,0.099950,0.000000
1:21:11,10100,100000,0.095485,0.091387,0.018414,0.065691,0.081060,0.024492,0.244294,0.024420,1.625694,0.053509,0.043993,0.288200,0.028286,0.246879,0.020606,1.968414,0.048718,0.039936,0.178608,0.041049,0.000000,0.099950,0.000000
1:21:45,10200,100000,0.117246,0.081285,0.036083,0.068755,0.108555,0.029730,0.250840,0.299345,3.025400,0.043828,0.038154,0.317460,0.026193,0.223237,0.568530,2.839751,0.043423,0.037036,0.232799,0.043334,0.000000,0.099950,0.000000
1:22:18,10300,100000,0.071340,0.084799,0.027175,0.063836,0.078422,0.028185,0.221768,0.000219,1.120121,0.046348,0.037538,0.240499,0.023453,0.211305,0.193506,0.392376,0.041725,0.033597,0.225368,0.042621,0.000000,0.099950,0.000000
1:22:52,10400,100000,0.067075,0.122851,0.027910,0.108185,0.072282,0.032211,0.170694,0.000168,0.329285,0.040200,0.035884,0.256414,0.024388,0.157714,0.056392,0.135530,0.039685,0.033780,0.216796,0.057596,0.000000,0.099950,0.000000
1:23:25,10500,100000,0.074460,0.064790,0.024026,0.042638,0.077926,0.024085,0.284357,0.001699,0.505749,0.049801,0.042685,0.288531,0.027871,0.294269,0.284059,0.936379,0.048577,0.040007,0.185017,0.051974,0.000000,0.099950,0.000000
1:24:15,10600,100000,0.058803,0.062476,0.040658,0.025161,0.051650,0.019697,0.332577,0.002431,1.423113,0.057589,0.047239,0.307395,0.027443,0.337409,0.652444,1.481443,0.054780,0.046814,0.176661,0.025675,0.000000,0.099950,0.000000
1:24:48,10700,100000,0.134485,0.063525,0.028087,0.058094,0.108273,0.019234,0.248449,0.001386,1.828544,0.041498,0.037133,0.256605,0.021521,0.231480,0.503516,0.565127,0.038545,0.034609,0.182703,0.029824,0.000000,0.099950,0.000000
