Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:07,100,-0.9762,-0.0078,1.4679,2.6871,0.0018,0.0248,0.3552,1.4433,2.7120,0.3803
0:00:10,200,-0.7211,0.2222,1.1364,2.7207,0.0110,-0.3033,0.1619,1.1886,2.7228,0.1788
0:00:12,300,-0.6729,0.1613,1.3210,2.7365,0.0054,-0.1446,0.1202,1.2998,2.7303,0.1592
0:00:14,400,-0.6478,0.2716,1.1330,2.6778,0.0015,-0.2706,0.0946,1.2260,2.6760,0.1237
0:00:16,500,-0.7127,0.3102,1.1707,2.7023,0.0013,-0.3149,0.0948,1.4698,2.7265,0.1274
0:00:18,600,-0.7930,0.4169,1.3131,2.7224,0.0013,-0.4080,0.0778,1.3844,2.6894,0.1208
0:00:21,700,-0.6766,0.3527,1.1243,2.7357,0.0061,-0.3501,0.0862,1.3286,2.7138,0.1136
0:00:23,800,-0.6520,0.3765,1.0666,2.7258,0.0013,-0.3645,0.0694,1.1684,2.7304,0.0929
0:00:25,900,-0.6839,0.3769,0.9166,2.7246,0.0144,-0.3827,0.0896,0.9286,2.7130,0.1239
0:00:27,1000,-0.6585,0.3178,0.9700,2.6817,0.0050,-0.3235,0.0743,0.8055,2.7008,0.0918
0:00:48,1100,-0.8175,0.5410,0.9219,2.7074,0.0010,-0.5275,0.0687,0.8834,2.7254,0.0983
0:00:51,1200,-0.7577,0.5290,0.8924,2.7113,0.0010,-0.5118,0.0628,0.7095,2.7128,0.0876
0:00:53,1300,-0.7353,0.4698,0.6518,2.7590,0.0015,-0.4557,0.0684,0.7765,2.7522,0.0999
0:00:55,1400,-0.7228,0.4479,0.8963,2.6647,0.0028,-0.4563,0.0656,0.8654,2.6497,0.0907
0:00:58,1500,-0.7186,0.4710,0.8889,2.6767,0.0010,-0.4664,0.0603,0.9508,2.6884,0.1097
0:01:00,1600,-0.5851,0.2798,1.1894,2.7420,0.0009,-0.2551,0.0826,1.1819,2.7381,0.1294
0:01:03,1700,-0.6552,0.3898,0.4602,2.6974,0.0018,-0.3942,0.0799,0.5594,2.7083,0.0843
0:01:06,1800,-0.6609,0.3679,0.8663,2.7376,0.0034,-0.3761,0.0648,1.0776,2.6974,0.0887
0:01:08,1900,-0.6156,0.3448,0.6572,2.7319,0.0024,-0.3540,0.0726,0.7054,2.6936,0.0868
0:01:10,2000,-0.7016,0.4051,0.9228,2.6442,0.0011,-0.3874,0.0604,0.8828,2.6768,0.1134
0:01:30,2100,-0.7220,0.5191,0.8295,2.6896,0.0033,-0.4961,0.0552,0.6150,2.6934,0.1051
0:01:33,2200,-0.6777,0.4680,0.7947,2.7374,0.0028,-0.4847,0.0618,0.8082,2.7491,0.1235
0:01:36,2300,-0.6309,0.3628,0.7358,2.6974,0.0049,-0.3692,0.0788,0.6154,2.6742,0.1254
0:01:38,2400,-0.5989,0.4768,0.9226,2.6880,0.0030,-0.5105,0.0597,0.5894,2.7134,0.0729
0:01:40,2500,-0.6670,0.5187,0.4739,2.7179,0.0021,-0.5504,0.0743,0.4007,2.7046,0.1014
0:01:43,2600,-0.6622,0.4392,0.7616,2.7571,0.0021,-0.4479,0.0604,0.6899,2.7212,0.1011
0:01:45,2700,-0.6443,0.4603,0.5180,2.6886,0.0005,-0.4639,0.0715,0.4489,2.7202,0.1026
0:01:48,2800,-0.4810,0.3702,0.9110,2.7441,0.0019,-0.3452,0.0521,1.2252,2.7395,0.0694
0:01:50,2900,-0.5621,0.3233,0.6160,2.6601,0.0008,-0.3374,0.0541,0.8730,2.6471,0.1117
0:01:53,3000,-0.6345,0.3784,1.0586,2.7164,0.0045,-0.3668,0.0506,0.7307,2.7047,0.0988
0:02:12,3100,-0.6075,0.4116,0.5355,2.6851,0.0008,-0.4187,0.0690,0.6244,2.6820,0.0996
0:02:14,3200,-0.6000,0.3658,0.6448,2.7414,0.0030,-0.3607,0.0626,0.5269,2.7342,0.1067
0:02:17,3300,-0.4916,0.3806,0.5804,2.6621,0.0049,-0.3835,0.0623,0.7037,2.6943,0.0621
0:02:20,3400,-0.5217,0.3128,0.4947,2.7336,0.0046,-0.3104,0.0641,0.3748,2.7503,0.0931
0:02:22,3500,-0.4572,0.2984,0.5228,2.6670,0.0008,-0.2920,0.0654,0.3230,2.6693,0.0815
0:02:24,3600,-0.4683,0.3440,0.4056,2.7064,0.0024,-0.3734,0.0635,0.2308,2.6990,0.0636
0:02:26,3700,-0.4188,0.2501,0.8017,2.7051,0.0017,-0.2845,0.0500,0.6044,2.7159,0.0815
0:02:28,3800,-0.4555,0.2770,0.8561,2.6753,0.0014,-0.2769,0.0643,0.6772,2.6897,0.0827
0:02:31,3900,-0.4752,0.3055,0.8246,2.6753,0.0004,-0.3007,0.0650,0.2644,2.7051,0.0890
0:02:34,4000,-0.3977,0.2199,0.4719,2.7003,0.0011,-0.2314,0.0560,0.3194,2.7262,0.0739
0:02:53,4100,-0.4803,0.2721,0.8023,2.6769,0.0019,-0.2755,0.0557,0.6580,2.6950,0.0978
0:02:55,4200,-0.4343,0.2603,0.6237,2.6933,0.0012,-0.2512,0.0543,0.2639,2.6925,0.0775
0:02:58,4300,-0.3405,0.2119,0.6586,2.7611,0.0020,-0.2478,0.0639,0.5225,2.7059,0.0603
0:03:01,4400,-0.4272,0.2513,0.4193,2.7193,0.0020,-0.2457,0.0583,0.3108,2.6952,0.0846
0:03:03,4500,-0.4341,0.2233,0.7915,2.6904,0.0007,-0.2201,0.0552,0.5628,2.6809,0.1013
0:03:05,4600,-0.4537,0.2530,0.6419,2.6834,0.0051,-0.2524,0.0577,0.4238,2.6912,0.0841
0:03:07,4700,-0.3473,0.2521,0.4986,2.7665,0.0033,-0.2529,0.0439,0.4275,2.7591,0.0523
0:03:10,4800,-0.4716,0.2456,0.4434,2.7328,0.0023,-0.2318,0.0599,0.3460,2.7822,0.0981
0:03:12,4900,-0.4021,0.2570,0.8279,2.7598,0.0021,-0.2551,0.0540,0.3509,2.7500,0.0920
0:03:15,5000,-0.3454,0.2042,0.6905,2.7028,0.0018,-0.2020,0.0435,0.5638,2.7089,0.0730
0:03:35,5100,-0.3886,0.2892,0.4944,2.7669,0.0008,-0.3053,0.0484,0.3923,2.7537,0.0588
0:03:37,5200,-0.3389,0.1914,0.4972,2.6847,0.0006,-0.2098,0.0601,0.4120,2.6757,0.0701
0:03:39,5300,-0.4778,0.2313,0.4357,2.7031,0.0017,-0.2325,0.0793,0.3547,2.7499,0.1214
0:03:42,5400,-0.2909,0.1841,0.6914,2.6922,0.0030,-0.1643,0.0517,0.3563,2.6999,0.0541
0:03:45,5500,-0.4459,0.2924,0.8588,2.6579,0.0027,-0.2670,0.0530,0.4088,2.6969,0.0744
0:03:47,5600,-0.2699,0.1538,0.3316,2.7250,0.0017,-0.1596,0.0576,0.2269,2.7452,0.0633
0:03:49,5700,-0.3335,0.1890,0.4367,2.7353,0.0031,-0.1811,0.0590,0.3616,2.7442,0.0762
0:03:51,5800,-0.3821,0.1869,0.7888,2.6925,0.0013,-0.1726,0.0486,0.4159,2.7162,0.0793
0:03:54,5900,-0.2475,0.1613,0.9319,2.7034,0.0027,-0.1428,0.0510,0.4528,2.6812,0.0569
0:03:57,6000,-0.2869,0.1687,0.6376,2.7069,0.0027,-0.1545,0.0461,0.3660,2.7314,0.0674
0:04:17,6100,-0.3355,0.1490,1.0208,2.6956,0.0029,-0.1534,0.0473,0.4092,2.6532,0.0721
0:04:19,6200,-0.2230,0.1447,0.7847,2.7172,0.0013,-0.1432,0.0405,0.3767,2.7232,0.0502
0:04:21,6300,-0.2295,0.1576,0.5705,2.6940,0.0034,-0.1846,0.0567,0.3282,2.7129,0.0477
0:04:24,6400,-0.2872,0.1127,0.3793,2.6658,0.0016,-0.1265,0.0654,0.3964,2.6820,0.0794
0:04:27,6500,-0.3294,0.1184,0.5365,2.7081,0.0107,-0.1274,0.0644,0.3103,2.7153,0.1305
0:04:29,6600,-0.3760,0.1956,0.9246,2.7320,0.0026,-0.2125,0.0690,0.2886,2.7252,0.0866
0:04:31,6700,-0.2787,0.1419,0.6434,2.6941,0.0012,-0.1446,0.0545,0.3770,2.7002,0.0755
0:04:33,6800,-0.2371,0.1222,0.5560,2.7423,0.0011,-0.1236,0.0518,0.3598,2.7225,0.0637
0:04:36,6900,-0.2020,0.1091,1.0932,2.6712,0.0014,-0.1198,0.0457,0.3104,2.6609,0.0523
0:04:38,7000,-0.2558,0.1486,0.4401,2.7150,0.0027,-0.1334,0.0527,0.3206,2.7321,0.0670
0:04:59,7100,-0.2281,0.1488,0.4132,2.6598,0.0009,-0.1489,0.0486,0.2778,2.6780,0.0527
0:05:01,7200,-0.3499,0.1308,0.4722,2.7101,0.0036,-0.1147,0.0533,0.3090,2.7294,0.0787
0:05:04,7300,-0.3590,0.1675,0.4920,2.6501,0.0009,-0.1734,0.0485,0.2336,2.6478,0.0795
0:05:06,7400,-0.2206,0.1291,0.5854,2.7144,0.0015,-0.1418,0.0347,0.3347,2.7366,0.0446
0:05:09,7500,-0.3101,0.1330,0.4972,2.7253,0.0019,-0.1361,0.0439,0.2472,2.7328,0.0851
0:05:11,7600,-0.2706,0.1353,0.4280,2.6900,0.0014,-0.1209,0.0486,0.2453,2.7102,0.0753
0:05:14,7700,-0.3362,0.1714,0.3939,2.7255,0.0016,-0.1720,0.0488,0.2060,2.7444,0.0634
0:05:16,7800,-0.3037,0.1614,0.7200,2.7102,0.0023,-0.1722,0.0472,0.4265,2.7129,0.0859
0:05:18,7900,-0.2861,0.1417,0.2681,2.6376,0.0009,-0.1463,0.0465,0.1990,2.6390,0.0673
0:05:20,8000,-0.2137,0.1195,0.6433,2.6958,0.0005,-0.1070,0.0450,0.2829,2.6914,0.0634
0:05:42,8100,-0.2684,0.1424,0.7784,2.7049,0.0023,-0.1421,0.0450,0.3047,2.7355,0.0567
0:05:44,8200,-0.2889,0.1507,0.5880,2.5868,0.0012,-0.1508,0.0566,0.0609,2.6339,0.0613
0:05:46,8300,-0.2762,0.1163,0.4977,2.7073,0.0025,-0.1271,0.0439,0.2512,2.7060,0.0715
0:05:48,8400,-0.4188,0.2072,0.6224,2.7024,0.0007,-0.2147,0.0527,0.3147,2.7145,0.0979
0:05:51,8500,-0.3474,0.1607,0.5859,2.7484,0.0020,-0.1575,0.0479,0.3146,2.7466,0.1056
0:05:54,8600,-0.3344,0.1809,0.9104,2.6907,0.0021,-0.1591,0.0496,0.1472,2.6877,0.0673
