step,source,domain,accuracy,loss
10000,WAL,15,0.56,1.970887303352356
10000,WAL,16,0.4074074074074074,1.2361350059509277
10000,WAL,17,0.22641509433962265,3.7991957664489746
10000,WAL,18,0.5,1.2368149757385254
10000,WAL,19,0.24074074074074073,3.004572868347168
10000,WAL,20,0.19607843137254902,4.252161026000977
10000,WAL,21,0.2765957446808511,1.3972437381744385
10000,WAL,22,0.4444444444444444,1.432097315788269
10000,WAL,23,0.75,0.5234101414680481
10000,WAL,24,0.6078431372549019,1.4470443725585938
10000,WAL,25,0.7037037037037037,0.8619849681854248
10000,WAL,26,0.7380952380952381,0.5986031293869019
10000,WAL,27,0.6481481481481481,0.7815766334533691
10000,WAL,28,0.6428571428571429,1.0259913206100464
10000,WAL,29,0.16666666666666666,3.9936366081237793
10000,WAL,30,0.2,2.990267276763916
10000,WAL,31,0.27906976744186046,3.4753942489624023
10000,WAL,32,0.7115384615384616,0.6295754909515381
10000,WAL,33,0.36363636363636365,2.1159634590148926
10000,WAL,34,0.42857142857142855,1.9203740358352661
10000,WAL,35,0.2708333333333333,2.764503240585327
10000,WAL,36,0.16279069767441862,2.8071060180664062
10000,WAL,37,0.14285714285714285,3.687589645385742
10000,WAL,38,0.425531914893617,2.337794303894043
10000,WAL,39,0.7222222222222222,1.1454423666000366
10000,WAL,40,0.18181818181818182,2.4594171047210693
10000,WAL,41,0.06666666666666667,3.6297695636749268
10000,WAL,42,0.5434782608695652,0.9012066125869751
10000,WAL,43,0.42857142857142855,2.1224191188812256
10000,WAL,44,0.42857142857142855,1.2415571212768555
10000,WAL,45,0.5,0.8727070689201355
10000,WAL,46,0.25,2.030409097671509
10000,WAL,47,0.1590909090909091,3.459841728210449
10000,WAL,48,0.7291666666666666,0.6988556385040283
10000,WAL,49,0.22641509433962265,3.6175546646118164
10000,WAL,50,0.7142857142857143,0.8932511210441589
10000,WAL,51,0.6956521739130435,1.7063339948654175
10000,WAL,52,0.16666666666666666,2.824777603149414
10000,WAL,53,0.25,3.2149713039398193
10000,WAL,54,0.21428571428571427,2.838723659515381
10000,WAL,55,0.6938775510204082,1.1616231203079224
10000,WAL,56,0.7857142857142857,0.7786466479301453
10000,WAL,57,0.5,1.3793286085128784
10000,WAL,58,0.7894736842105263,0.5378634929656982
10000,WAL,59,0.813953488372093,0.8853051662445068
10000,WAL,60,0.5957446808510638,1.8915480375289917
10000,WAL,61,0.5106382978723404,1.831413745880127
10000,WAL,62,0.2127659574468085,1.8959695100784302
10000,WAL,63,0.5,1.0705045461654663
10000,WAL,64,0.5952380952380952,1.0643494129180908
10000,WAL,65,0.7,0.9913875460624695
10000,WAL,66,0.5714285714285714,1.8716156482696533
10000,WAL,67,0.16666666666666666,3.05580472946167
10000,WAL,68,0.7906976744186046,0.7421026229858398
10000,WAL,69,0.7619047619047619,0.5485831499099731
10000,WAL,70,0.40476190476190477,1.7628718614578247
10000,WAL,71,0.38636363636363635,1.8373867273330688
10000,WAL,72,0.16666666666666666,1.5686100721359253
10000,WAL,73,0.8536585365853658,0.899693489074707
10000,WAL,74,0.6,1.2803696393966675
10000,WAL,75,0.38095238095238093,1.1904046535491943
20000,WAL,15,0.46,1.1327223777770996
20000,WAL,16,0.6481481481481481,0.696751058101654
20000,WAL,17,0.22641509433962265,1.6681863069534302
20000,WAL,18,0.7222222222222222,1.2046945095062256
20000,WAL,19,0.7407407407407407,0.5939644575119019
20000,WAL,20,0.21568627450980393,1.7787734270095825
20000,WAL,21,0.7659574468085106,0.5861417651176453
20000,WAL,22,0.5185185185185185,1.8479552268981934
20000,WAL,23,0.8076923076923077,0.643351674079895
20000,WAL,24,0.35294117647058826,1.5623031854629517
20000,WAL,25,0.6111111111111112,0.9812435507774353
20000,WAL,26,0.6190476190476191,0.7246071696281433
20000,WAL,27,0.8148148148148148,0.44811365008354187
20000,WAL,28,0.7142857142857143,0.6379189491271973
20000,WAL,29,0.8571428571428571,0.46939632296562195
20000,WAL,30,0.54,1.8317190408706665
20000,WAL,31,0.13953488372093023,3.460160732269287
20000,WAL,32,0.75,0.5121918320655823
20000,WAL,33,0.75,1.2798103094100952
20000,WAL,34,0.7551020408163265,0.9070203900337219
20000,WAL,35,0.3541666666666667,1.048895001411438
20000,WAL,36,0.5581395348837209,0.9090272784233093
20000,WAL,37,0.23809523809523808,3.048067092895508
20000,WAL,38,0.3617021276595745,1.420297384262085
20000,WAL,39,0.16666666666666666,2.7701494693756104
20000,WAL,40,0.6818181818181818,0.6508166790008545
20000,WAL,41,0.3111111111111111,2.392592191696167
20000,WAL,42,0.6304347826086957,1.6004528999328613
20000,WAL,43,0.8571428571428571,0.30921638011932373
