step,source,target,accuracy,loss
10000,WAL,RUN,0.01857859038631672,12.184237480163574
10000,WAL,CLD,0.025361250368622825,11.540108680725098
10000,WAL,CLU,0.022559716897670303,13.412732124328613
20000,WAL,RUN,0.01975818342671778,12.48749828338623
20000,WAL,CLD,0.025951046888823357,10.56458854675293
20000,WAL,CLU,0.026393394278973754,10.195052146911621
30000,WAL,RUN,0.023296962547920966,12.541768074035645
30000,WAL,CLD,0.033618401651430256,10.97110366821289
30000,WAL,CLU,0.022117369507519906,13.578195571899414
40000,WAL,RUN,0.025361250368622825,12.212706565856934
40000,WAL,CLD,0.029489826010026542,11.285521507263184
40000,WAL,CLU,0.022117369507519906,12.68985366821289
50000,WAL,RUN,0.019020937776467118,13.021106719970703
50000,WAL,CLD,0.035240342081981714,11.385339736938477
50000,WAL,CLU,0.023591860808021232,12.734240531921387
60000,WAL,RUN,0.013860218224712475,13.1364107131958
60000,WAL,CLD,0.03995871424358596,11.226912498474121
60000,WAL,CLU,0.02565614862872309,12.87573528289795
70000,WAL,RUN,0.022117369507519906,13.103544235229492
70000,WAL,CLD,0.037894426422884105,11.532817840576172
70000,WAL,CLU,0.026983190799174286,13.077948570251465
80000,WAL,RUN,0.02683574166912415,12.479743003845215
80000,WAL,CLD,0.028162783839575347,11.21669864654541
80000,WAL,CLU,0.03509289295193158,12.233315467834473
90000,WAL,RUN,0.023149513417870835,12.730785369873047
90000,WAL,CLD,0.03184901209082867,11.751983642578125
90000,WAL,CLU,0.02890002948982601,13.199617385864258
100000,WAL,RUN,0.028457682099675613,12.623985290527344
100000,WAL,CLD,0.03951636685343556,11.521402359008789
100000,WAL,CLU,0.02831023296962548,12.90169620513916
110000,WAL,RUN,0.02506635210852256,13.331650733947754
110000,WAL,CLD,0.037452079032733704,12.195170402526855
110000,WAL,CLU,0.03435564730168092,13.218273162841797
120000,WAL,RUN,0.02447655558832203,13.154854774475098
120000,WAL,CLD,0.033618401651430256,11.80677604675293
120000,WAL,CLU,0.02506635210852256,13.004849433898926
130000,WAL,RUN,0.025951046888823357,13.381040573120117
130000,WAL,CLD,0.03759952816278384,11.765739440917969
130000,WAL,CLU,0.03538779121203185,13.013753890991211
140000,WAL,RUN,0.024329106458271896,13.541950225830078
140000,WAL,CLD,0.033470952521380125,12.271697998046875
140000,WAL,CLU,0.030669419050427603,12.944116592407227
150000,WAL,RUN,0.0234444116779711,13.252455711364746
150000,WAL,CLD,0.03376585078148039,12.02656364440918
150000,WAL,CLU,0.02875258035977588,12.836191177368164
160000,WAL,RUN,0.022117369507519906,13.312312126159668
160000,WAL,CLD,0.033618401651430256,12.23933219909668
160000,WAL,CLU,0.031111766440578,12.744736671447754
170000,WAL,RUN,0.023591860808021232,13.177699089050293
170000,WAL,CLD,0.030669419050427603,12.038861274719238
170000,WAL,CLU,0.027425538189324684,13.0398530960083
180000,WAL,RUN,0.02285461515777057,13.366243362426758
180000,WAL,CLD,0.033618401651430256,12.909603118896484
180000,WAL,CLU,0.03243880861102919,13.102807998657227
190000,WAL,RUN,0.02285461515777057,13.292000770568848
190000,WAL,CLD,0.029637275140076674,12.388189315795898
190000,WAL,CLU,0.02727808905927455,13.047959327697754
200000,WAL,RUN,0.022707166027720438,13.224419593811035
200000,WAL,CLD,0.02904747861987614,12.494200706481934
200000,WAL,CLU,0.02890002948982601,13.120502471923828
