Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:00:04,1,-0.0220,0.0160,1.3864,2.7059,0.9154,-0.0029,0.0013
0:00:04,2,-0.0277,0.0165,1.3854,2.7109,0.8946,-0.0021,0.0012
0:00:04,3,-0.0360,0.0172,1.3857,2.7101,0.8664,-0.0025,0.0015
0:00:04,4,-0.0341,0.0189,1.3867,2.7053,0.8357,-0.0024,0.0018
0:00:05,5,-0.0534,0.0205,1.3852,2.7071,0.8023,-0.0025,0.0004,-0.0222,0.6429,1.3864,2.7060,0.6498,-0.0003
0:00:05,6,-0.0644,0.0225,1.3892,2.7081,0.7652,-0.0030,0.0013
0:00:05,7,-0.0609,0.0240,1.3908,2.7092,0.7184,-0.0019,0.0000
0:00:05,8,-0.0876,0.0273,1.3845,2.7103,0.6662,-0.0022,0.0015
0:00:06,9,-0.0947,0.0312,1.3871,2.7069,0.6094,-0.0020,0.0008
0:00:06,10,-0.1285,0.0343,1.3891,2.7050,0.5573,-0.0007,0.0005,-0.0393,0.6229,1.3871,2.7053,0.6752,-0.0003
