step,domain,accuracy,f1,loss
80000,61,0.45255474452554745,0.4446808397594978,2.6483241285102186
80000,62,0.4692556634304207,0.4376743475962981,3.6584393739289225
80000,63,0.39497041420118345,0.32984807363803725,4.537788682851143
80000,64,0.6037735849056604,0.5573888562386901,2.257243569174534
80000,65,0.442572741194487,0.41796719551973316,2.98931916458566
80000,66,0.4384,0.38654451151070973,3.9777686483583237
80000,67,0.7829268292682927,0.7557889190003011,0.8156129123008913
80000,68,0.3945868945868946,0.342207259196475,3.7385819896960375
80000,69,0.4218009478672986,0.35533417575785975,3.915479244810922
80000,70,0.48148148148148145,0.3654689112525267,3.543804052371534
80000,71,0.4171597633136095,0.40653294337534335,3.321268308293921
80000,72,0.4261275272161742,0.3340855641974859,3.4766873513992884
80000,73,0.42589703588143524,0.3655299860063072,4.921664871004135
